____Time[ps];Energy[kJ/mol]_____Bond;_______Angle;____Dihedral;___Planarity;_____Coulomb;_________VdW;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_RMSDs[A]:CA;____Backbone;__HeavyAtoms
0.000;-2296309.797;37931.727;30032.011;181478.898;281.959;-2961803.262;415768.869;134.972;17.747;25.273;-50.346;-34.996;17.402;1.431;27.616;51.022;2.741;-82.470;-60.583;-3.466;40.711;-22.619;0.455;42.072;-32.311;21.976;79.742;30.713;7.415;-48.246;-57.335;32.723;1.936;-18.225;59.939;16.100;-0.674;15.079;-7.504;-14.368;0.425;0.553;-2.935;14.912;-3.999;0.895;-0.948;-10.018;19.886;-9.359;5.756;0.100;-9.490;0.576;-16.884;112.984;17.747;11.553;-98.730;3.749;-19.065;-47.777;68.093;-43.420;68.186;-27.003;80.970;-63.951;19.737;112.712;46.174;-7.593;-156.379;-96.677;-90.205;7.757;-141.846;-57.620;147.356;70.588;0.000;7.612;21.107;0.692;0.000;0.548;0.612;0.740
100.000;-1760007.050;169448.647;96018.776;184171.643;1044.257;-2511640.642;300950.270;107.070;57.980;27.072;-48.723;-50.300;-5.849;-0.125;-2.995;31.811;-1.328;-42.265;-104.841;-3.671;17.797;-16.651;4.427;32.828;-44.109;18.191;42.557;-43.746;19.205;-53.255;-81.684;44.436;1.822;-18.302;24.708;-15.040;-0.855;14.741;-0.740;-13.136;-6.417;-6.036;-9.956;19.013;3.313;2.428;-2.838;-13.564;22.585;-8.146;-1.114;-0.778;-10.185;-5.264;-22.381;163.289;16.273;3.934;-62.741;11.980;-24.618;-37.627;45.855;-30.603;88.802;-25.376;76.698;-107.371;-71.397;149.167;49.399;-15.194;95.589;-2.031;-106.327;14.541;-144.672;-57.163;87.238;68.339;0.000;8.304;21.626;1.730;0.000;1.577;1.605;1.943
200.000;-1747361.954;160154.750;94589.040;184092.571;1088.248;-2484418.249;297131.686;93.786;41.461;4.364;-10.873;-50.798;0.738;-4.411;-23.509;28.415;3.110;-68.385;-100.387;-2.496;1.191;-38.674;-2.412;19.213;-46.066;22.479;39.472;-97.798;16.095;-54.637;-93.399;59.920;5.077;-19.569;13.576;2.965;0.184;8.330;0.659;-12.603;5.599;-3.679;-9.144;16.672;4.804;4.601;-3.169;-14.810;4.481;-9.069;-5.896;3.667;-10.309;0.490;-19.437;-160.728;24.872;-15.252;-60.377;4.389;-21.941;-42.386;33.503;-38.563;92.363;-17.879;59.863;136.601;-51.056;133.795;33.906;-10.789;79.374;12.359;-101.972;-10.099;-149.719;-59.810;99.312;65.917;0.000;10.381;21.626;2.076;0.000;1.455;1.482;1.941
300.000;-1741461.369;162329.424;92610.937;184000.944;1036.912;-2466555.698;285116.112;118.062;48.572;-39.989;-23.476;-38.005;-47.527;0.206;21.030;41.515;1.628;-103.380;-67.057;2.601;-0.806;-6.509;-6.105;47.266;-62.613;22.843;50.829;-70.534;15.303;-55.691;-51.173;27.664;0.525;-19.122;9.933;6.547;-2.609;15.063;-1.429;-12.629;5.454;-6.695;-8.374;17.194;3.432;2.449;-2.013;-13.272;-157.343;-9.315;-4.948;0.105;-12.438;-18.800;-16.882;-175.866;9.870;-68.827;-60.934;0.352;-44.172;-48.417;39.533;-43.086;91.499;-13.177;44.476;125.200;-48.529;125.351;44.465;-19.960;91.941;10.494;-107.957;17.032;-135.217;-52.964;167.652;65.571;0.000;9.689;24.740;0.000;0.000;1.391;1.423;1.961
400.000;-1740182.132;155897.777;92068.311;184677.011;1146.241;-2464577.046;290605.574;114.442;58.065;-51.526;-21.307;-44.698;-28.885;-5.163;-17.128;25.364;1.843;-69.567;-80.494;-0.501;3.335;-30.268;-2.604;29.387;-35.119;15.570;71.489;-30.557;16.855;-43.282;-84.076;51.891;1.470;-20.036;15.939;3.213;1.096;11.140;1.280;-12.846;7.884;-8.152;-9.489;17.135;4.624;2.465;-2.294;-13.790;38.853;-9.740;-1.020;-1.043;-13.100;14.403;-24.331;-134.748;42.043;-17.621;-63.304;21.814;-37.627;-45.176;42.828;-39.178;99.274;-26.107;68.135;123.956;-44.385;119.797;37.032;-10.955;85.080;-24.517;-104.282;4.222;-141.029;-51.069;79.894;69.550;0.000;6.920;22.145;1.384;0.000;1.392;1.421;2.005
500.000;-1735204.893;153653.969;92067.198;184164.200;1170.978;-2456988.149;290726.911;106.649;39.893;-40.433;-10.781;-65.256;-31.701;-6.407;-19.158;37.402;-0.645;-68.851;-70.040;4.333;-5.072;25.449;-10.141;54.783;-31.198;23.018;75.288;43.962;13.757;-36.764;-75.716;35.754;1.449;-12.685;9.846;6.289;2.659;14.963;0.451;-12.578;4.715;-5.844;-9.323;16.177;4.682;2.233;-2.960;-12.948;28.645;-6.782;-2.998;0.788;-11.413;15.404;-27.673;-15.970;20.690;-48.586;-55.538;31.752;-57.081;-42.105;40.674;-39.031;99.783;-19.472;66.323;127.303;-69.817;137.247;37.151;-10.866;90.084;-19.462;-87.464;5.208;-147.066;-49.237;119.124;68.339;0.000;6.920;24.048;0.692;0.000;1.483;1.513;2.364
600.000;-1736512.146;153071.212;91788.938;183879.036;1104.483;-2452810.108;286454.294;103.728;39.337;-49.632;-15.457;-49.933;-43.476;-4.729;-19.023;50.350;-1.429;-87.204;-80.873;1.971;-17.194;-25.687;-8.260;59.606;-35.620;23.992;69.303;38.996;19.459;-51.425;-129.432;40.492;0.333;-6.693;16.667;11.513;-0.632;14.315;1.530;-10.983;5.120;-1.594;-11.284;16.642;6.200;2.737;-1.487;-11.841;-11.113;-8.061;-5.552;1.837;-11.579;21.969;-12.144;-114.133;24.813;-5.516;-69.303;0.478;-48.317;-39.873;48.567;-17.079;90.462;-21.395;63.046;135.167;-73.880;146.673;23.838;-13.865;65.208;0.086;-106.782;-1.781;-149.577;-46.327;159.135;64.706;0.000;11.073;22.491;1.730;0.000;1.627;1.649;2.518
700.000;-1735115.176;153752.352;91069.312;184122.934;1133.578;-2452249.994;287056.641;98.685;29.676;-29.554;-9.947;-17.924;-53.771;-6.053;-16.852;33.763;2.820;-78.819;-63.824;4.920;-15.362;-31.342;7.609;34.424;-40.278;16.713;57.132;59.254;14.646;-51.524;-104.299;37.603;5.663;-9.761;14.053;13.098;0.239;14.043;2.401;-12.398;8.541;-4.864;-7.337;14.572;5.490;1.673;-4.751;-13.638;-121.347;-6.827;-5.624;-0.231;-12.436;14.500;-12.929;175.017;25.406;-43.696;-55.722;-14.038;-66.933;-23.126;35.246;-9.347;101.093;-16.984;61.451;128.723;-90.016;136.632;33.091;-16.995;81.241;19.081;-116.938;13.180;-140.317;-54.641;159.594;66.436;0.000;9.689;23.183;0.692;0.000;1.508;1.538;2.742
800.000;-1734057.345;153884.338;91424.420;184444.401;1095.889;-2451359.903;286453.510;45.050;45.370;-31.405;-31.451;3.539;-49.852;-5.428;-22.065;46.183;0.201;-97.080;-79.669;6.895;-24.591;-15.053;-7.734;43.590;-38.398;25.517;61.806;56.125;14.861;-19.771;-80.331;34.269;2.280;-12.052;17.775;24.797;-2.032;12.994;-0.861;-11.756;9.301;-6.745;-7.389;14.444;4.308;3.235;-0.074;-12.818;70.561;-10.298;-10.598;-0.256;-11.024;19.392;-18.414;-20.641;13.520;-44.977;-67.111;-27.705;-70.402;-31.017;34.875;-19.807;89.447;-14.783;48.431;100.835;-88.243;149.912;26.504;-14.991;59.629;21.682;-104.959;14.335;-144.439;-48.068;93.617;69.031;0.000;8.997;19.896;2.076;0.000;1.492;1.520;2.878
900.000;-1736296.088;152766.346;91925.129;184598.387;1091.197;-2456505.614;289828.467;86.083;46.509;-42.767;-44.092;-19.633;-52.423;-4.993;-6.442;58.311;-2.338;-55.520;-74.443;4.673;-41.449;-9.436;-3.265;67.218;-37.547;22.181;48.762;48.050;20.168;-51.481;-128.462;62.395;6.038;-16.946;12.090;20.188;-1.516;15.585;2.744;-11.763;4.851;-4.176;-7.314;9.223;10.426;2.218;-0.472;-13.012;23.459;-11.347;-4.988;-1.084;-11.967;18.852;-15.976;39.600;14.841;-56.991;-56.816;-33.525;-67.274;-43.514;43.174;-18.554;99.265;-26.861;38.513;100.259;-85.386;115.918;6.620;-18.886;81.208;25.742;-109.999;30.269;-145.303;-56.332;150.925;67.647;0.000;12.457;18.512;1.384;0.000;1.457;1.483;2.781
