Time[ps];Energy;the_rest_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_RMSDs[A]:CA;____Backbone;__HeavyAtoms
0.000;-1827242.895;33696.020;26764.197;182664.492;380.267;-2363893.368;293145.498;153.254;-83.130;-59.225;-65.814;-113.259;-170.814;-77.587;-87.086;-8.909;-90.133;-3.279;74.302;105.246;-60.728;-86.171;-69.157;28.872;-138.089;-125.118;6.069;-88.180;-83.093;-59.838;-167.429;159.099;-71.534;-67.568;-62.904;-92.546;-71.996;-15.913;-83.158;86.810;-134.447;-47.349;94.630;101.780;-103.639;-108.474;-139.485;-147.192;-95.310;-84.558;46.670;179.653;-124.418;-108.706;-59.509;167.364;-65.818;-50.242;-65.580;-73.232;-95.814;-61.422;-78.336;176.916;-169.411;-93.740;81.809;147.494;-83.480;-135.081;-139.402;-82.616;-72.925;-103.784;-86.481;-56.015;-121.710;-157.888;49.932;146.752;-74.200;-62.566;-59.969;-80.340;-44.550;-67.235;4.499;-49.051;-148.127;120.162;72.494;176.213;-71.809;-105.757;-125.897;-96.072;-52.552;-60.544;-19.615;85.353;-90.620;68.858;0.000;8.997;21.453;0.692;0.000
100.000;-1451333.959;120781.021;74599.488;185807.406;1222.482;-2050052.863;216308.507;126.763;-70.722;-63.195;-57.588;-132.015;-158.372;-89.800;-69.584;-29.761;-85.459;-1.255;84.251;97.831;-42.054;-94.036;-72.234;8.528;-153.380;-134.371;48.947;-8.894;-138.672;-56.917;175.738;179.073;-57.702;-72.526;-67.115;-103.672;-77.760;-67.974;-98.476;167.039;-175.337;-97.608;131.838;98.939;-91.869;-115.418;-153.746;-124.780;-95.958;-76.282;43.473;-171.884;-147.278;-121.579;-63.493;-163.865;-51.749;-51.334;-59.960;-73.424;-107.727;-64.954;-79.501;-163.027;-165.787;-100.302;60.244;139.214;-79.517;-145.602;-143.800;-60.010;-62.079;-126.920;-94.569;-83.679;-96.984;-124.797;76.666;155.569;-75.738;-83.114;-69.978;-105.276;-72.760;-83.419;15.312;-59.093;-148.332;154.800;66.907;-175.915;-69.951;-94.455;-133.281;-85.921;-64.949;-81.850;5.458;91.103;-76.233;70.069;0.000;6.920;23.010;0.000;0.000
200.000;-1446836.187;114484.539;73329.589;185857.901;1182.217;-2038831.786;217141.353;133.156;-69.539;-54.080;-65.330;-132.746;-156.890;-101.774;-77.519;-24.665;-78.212;1.656;78.798;108.351;-68.069;-54.264;-67.175;-61.212;-150.217;-119.219;67.483;34.455;-156.728;-56.931;177.738;171.586;-64.531;-73.397;-74.627;-88.387;-94.230;-43.368;-101.411;-164.402;175.175;-81.255;76.666;118.583;-101.777;-140.153;-135.122;-117.302;-80.877;-86.891;49.565;-154.694;-154.854;-116.708;-72.112;135.887;21.913;-94.502;-74.971;-84.416;-82.214;-73.150;-75.202;-152.966;-168.547;-97.601;79.631;128.474;-85.165;-128.660;-156.989;-79.133;-79.463;-126.301;-81.640;-74.664;-85.098;-105.185;78.241;149.957;-79.980;-74.534;-64.329;-97.012;-82.858;-68.596;-32.472;-74.430;-147.091;168.561;59.409;-173.325;-74.270;-90.486;-143.117;-79.239;-76.821;-90.953;38.447;40.799;-87.881;69.204;0.000;6.228;24.567;0.000;0.000
300.000;-1441494.031;113925.603;72833.913;186002.888;1184.980;-2028440.101;212998.687;128.684;-76.325;-61.696;-63.015;-125.608;-152.248;-100.603;-81.183;-34.862;-63.395;5.062;77.208;93.531;-52.311;-52.535;-61.250;-78.890;-143.412;-103.808;55.047;32.376;-136.868;-71.597;-178.942;169.970;-65.853;-78.751;-77.222;-86.081;-94.504;-41.718;-101.756;-176.932;178.907;-88.909;74.157;137.814;-99.276;-133.826;-157.728;-104.902;-89.667;-79.845;33.087;-158.924;-142.728;-123.165;-58.146;126.253;59.963;-111.648;-72.621;-82.559;-85.709;-69.702;-78.473;-169.925;-167.162;-100.298;80.503;127.605;-70.933;-147.848;-139.085;-50.419;-77.881;-115.881;-108.929;-79.483;-125.305;-92.158;83.475;164.783;-77.608;-68.448;-78.625;-98.078;-76.697;-61.839;-56.129;-63.000;-137.892;164.989;62.358;169.398;-54.303;-104.772;-140.112;-68.493;-83.650;-83.804;45.189;49.791;-100.588;68.858;0.000;8.304;22.145;0.692;0.000
400.000;-1441706.624;113326.810;71635.237;184912.041;1266.462;-2022827.237;209980.064;138.485;-77.606;-59.475;-51.431;-116.482;-152.684;-118.811;-109.703;-33.951;-80.757;-0.517;75.538;87.218;-54.061;-53.441;-63.508;-76.868;-154.508;-90.658;64.060;29.155;-153.295;-58.770;177.896;-172.325;-63.554;-99.745;-74.652;-67.155;-80.670;-54.867;-103.636;-170.653;174.520;-85.244;77.466;113.331;-83.588;-144.874;-136.450;-114.478;-84.037;-88.638;45.770;-151.018;-152.212;-113.755;-62.222;122.861;50.823;-103.182;-74.574;-82.636;-76.648;-71.476;-86.600;-165.226;-150.494;-103.648;70.092;130.330;-85.010;-140.378;-137.905;-80.826;-95.330;-88.176;-66.650;-83.307;-150.485;-99.402;109.722;155.191;-75.136;-92.397;-65.670;-76.830;-84.385;-66.628;-74.962;-80.891;-91.858;153.812;70.516;178.573;-63.181;-106.942;-114.732;-92.870;-60.171;-89.523;52.222;41.425;-92.656;66.609;0.000;8.997;24.394;0.000;0.000
500.000;-1438793.502;113417.740;71983.577;185516.040;1177.204;-2019586.966;208698.903;161.072;-76.566;-74.606;-52.040;-121.210;-151.278;-130.535;-91.979;-50.469;-65.547;3.366;74.786;91.471;-52.217;-48.227;-60.895;-90.322;-156.215;-105.504;64.482;12.165;-137.338;-52.321;177.988;175.854;-69.678;-75.415;-72.941;-85.572;-81.540;-49.438;-101.821;175.702;172.251;-89.464;77.449;130.056;-105.031;-134.525;-133.476;-108.966;-88.894;-72.983;33.666;-175.700;-134.901;-123.001;-63.337;123.870;56.373;-110.366;-78.283;-77.992;-99.844;-75.966;-95.142;-168.093;-154.378;-102.286;72.889;144.050;-69.452;-139.986;-151.875;-58.566;-90.994;-88.935;-65.242;-103.922;-149.463;-112.961;118.181;165.223;-93.844;-72.384;-74.359;-81.190;-95.213;-77.481;-50.310;-67.895;-128.009;169.223;63.553;-177.624;-63.369;-119.389;-126.072;-70.083;-52.820;-100.098;59.522;61.769;-85.790;67.993;0.000;8.997;23.010;0.000;0.000
600.000;-1438239.172;111306.171;71996.984;185251.501;1286.160;-2019629.316;211549.329;153.364;-88.794;-55.538;-61.706;-112.732;-158.632;-112.202;-127.616;-41.404;-77.352;13.776;73.070;101.199;-57.380;-43.497;-59.955;-77.833;-154.085;-101.354;61.364;1.750;-127.013;-72.248;-177.072;178.551;-54.814;-96.453;-77.696;-69.549;-75.110;-59.194;-101.431;176.838;179.284;-98.648;83.276;124.614;-88.395;-138.347;-143.807;-116.938;-92.830;-75.837;29.269;-168.414;-144.127;-116.566;-59.749;121.848;47.203;-106.810;-88.511;-67.144;-90.897;-72.209;-91.914;-170.332;-165.732;-96.465;71.833;144.101;-78.605;-126.605;-164.430;-72.388;-114.325;-102.481;-59.307;-87.203;-85.060;-119.895;76.621;160.117;-86.792;-65.344;-73.514;-85.312;-79.933;-78.962;-65.052;-75.060;-122.179;179.580;51.701;-178.537;-61.785;-113.899;-135.464;-67.881;-65.067;-92.981;60.461;65.770;-97.065;64.014;0.000;8.997;25.952;1.038;0.000
700.000;-1439150.762;111885.073;71118.634;185169.071;1141.656;-2016962.716;208497.519;146.143;-88.939;-45.693;-72.835;-115.612;-154.941;-119.015;-134.245;-43.844;-72.730;14.776;61.676;102.057;-57.349;-45.367;-54.076;-87.003;-166.606;-76.930;59.178;33.975;-152.457;-81.462;162.500;167.333;-72.167;-67.813;-76.959;-78.511;-86.260;-60.256;-104.085;-177.766;178.432;-97.899;72.063;153.782;-101.795;-141.443;-152.636;-116.627;-69.377;-48.350;-46.047;-125.031;-164.255;-125.947;-51.818;130.023;54.883;-111.053;-69.620;-81.911;-82.617;-81.610;-95.813;-165.765;-157.746;-93.516;62.088;136.967;-80.172;-132.236;-149.491;-81.745;-124.199;-73.269;-53.940;-88.295;-116.231;-116.969;63.032;153.557;-77.533;-72.119;-71.780;-95.572;-82.654;-75.998;-70.296;-78.951;-94.949;177.734;57.993;174.069;-67.470;-108.483;-138.988;-59.893;-60.726;-99.595;58.826;63.418;-100.666;65.571;0.000;11.073;21.799;1.557;0.000
800.000;-1437805.635;108322.660;71436.157;185336.220;1251.169;-2017416.111;213264.268;147.514;-79.293;-57.375;-71.262;-105.373;-167.402;-116.346;-123.536;-56.229;-60.328;-1.806;73.071;89.769;-47.543;-53.352;-54.364;-85.280;-152.938;-108.110;59.531;-3.282;-106.651;-85.401;-179.126;177.664;-80.382;-86.380;-74.249;-96.606;-72.279;-45.339;-104.044;174.126;-179.475;-102.241;86.447;160.044;-96.542;-145.714;-152.551;-110.779;-86.243;-40.540;-53.324;-110.997;-177.301;-120.303;-62.413;131.833;44.377;-109.085;-72.956;-78.640;-89.595;-79.840;-116.481;-167.722;-143.215;-119.605;92.070;130.901;-72.257;-152.956;-141.073;-65.049;-112.411;-95.190;-83.176;-71.490;-87.829;-114.201;59.165;166.645;-84.018;-74.362;-67.106;-106.459;-81.620;-69.108;-64.567;-68.356;-148.062;-166.600;55.351;165.675;-64.358;-103.640;-135.053;-58.212;-53.950;-95.422;60.489;62.006;-112.423;65.052;0.000;11.073;22.318;1.557;0.000
900.000;-1439430.502;110505.465;71546.473;185160.200;1159.277;-2020508.440;212706.524;149.115;-74.914;-58.294;-63.820;-112.206;-158.389;-117.249;-109.675;-30.515;-104.535;-3.447;81.810;96.098;-48.035;-40.117;-58.446;-88.323;-168.087;-93.696;60.766;16.345;-137.813;-68.358;166.042;160.918;-73.715;-74.860;-74.382;-101.947;-74.168;-48.151;-98.213;172.568;171.127;-80.663;75.168;165.978;-91.410;-139.167;-165.206;-118.982;-67.014;-67.748;-45.013;-118.225;-168.342;-113.805;-64.020;121.447;63.231;-117.827;-79.658;-71.165;-96.419;-76.725;-99.209;-170.299;-168.520;-85.585;75.121;143.177;-68.501;-121.731;-173.671;-26.160;-150.154;-75.440;-70.847;-86.273;-85.674;-108.814;77.246;160.905;-83.856;-66.597;-70.592;-84.604;-90.633;-69.973;-60.527;-60.454;-109.243;-176.899;65.356;164.633;-60.628;-101.968;-147.264;-61.368;-57.401;-94.731;55.739;71.890;-83.553;67.474;0.000;10.381;22.145;0.000;0.000
