____Time[ps] Energy[ kJ/mol ]_____Bond _______Angle ____Dihedral ___Planarity _____Coulomb _________VdW _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _RMSDs[A]:CA ____Backbone __HeavyAtoms
       0.000 -1492708.090    26866.283    19337.793   145824.824      257.078 -1949472.382   264478.314    28490.532       12.725       26.795       61.797       17.819       31.184       13.971        8.990       16.888       11.566       20.184       23.217       44.799       25.580       33.023       17.112       20.934       26.271       23.093       26.289       31.338       14.123        8.701       26.236       19.796        8.886       16.270       70.761        0.000        7.612       20.934        0.692        0.000        0.508        0.571        0.685
      50.000 -1152511.860   115090.498    65926.236   148419.861      959.608 -1681221.249   198313.186    29188.072        8.651       27.091       54.427       17.021       32.336       13.717        8.462       17.321       11.473       19.433       23.883       44.633       26.273       31.934       17.583       21.013       26.969       22.765       25.235       30.831       13.741       10.467       23.225       18.276        7.985       13.808       69.377        0.000        6.920       23.010        0.692        0.000        1.111        1.158        1.398
     100.000 -1146470.017   109507.624    65821.868   148622.775     1070.287 -1665351.429   193858.858    28861.705        0.013       27.091       59.354       17.578       31.418       13.704        8.856       16.243       11.733       20.027       23.905       43.319       25.958       31.814       16.452       21.907       26.922       22.624       25.678       31.365       13.964        9.976       23.912       17.873        7.782       14.135       68.512        0.000        7.612       23.875        0.000        0.000        1.317        1.350        1.590
     150.000 -1141643.149   104100.385    65262.012   149106.539     1058.149 -1658878.729   197708.495    29352.459        5.556       27.044       66.698       18.561       32.144       13.863        8.274       16.148       12.270       20.980       23.398       44.256       26.283       29.979       17.514       21.416       27.003       22.134       25.506       30.515       12.970       10.425       23.699       18.272        9.747       12.421       67.301        0.000        7.612       24.221        0.865        0.000        1.294        1.331        1.600
     200.000 -1140068.209   107149.654    64349.267   149172.137      987.704 -1651043.727   189316.756    29276.457        6.843       27.099       66.347       18.882       33.348       14.096        8.851       16.672       11.715       20.130       23.398       43.597       26.222       32.457       17.669       21.565       26.596       24.014       25.775       30.644       12.549        9.713       22.593       18.105       11.376       13.482       66.436        0.000        8.997       23.875        0.692        0.000        1.410        1.442        1.716
     250.000 -1137003.023   104036.045    64070.550   149175.208     1031.444 -1645598.639   190282.368    29071.179        2.822       27.131       62.594       20.049       31.239       13.780        8.415       17.171       11.634       19.355       23.896       43.546       25.613       32.496       17.306       20.400       26.538       23.237       25.160       31.142       13.049       10.416       23.453       17.539        9.333       10.804       69.723        0.000        8.304       21.280        0.692        0.000        1.577        1.612        1.874
     300.000 -1135686.297   104356.912    64274.123   149138.332     1124.319 -1639643.507   185063.523    28695.066        4.207       27.133       65.970       19.601       29.843       13.767        8.412       16.089       11.968       18.997       23.970       42.823       25.943       32.997       16.508       20.623       26.181       23.177       25.766       30.686       13.397       10.190       22.592       16.405        7.510       10.900       67.993        0.000        9.689       21.626        0.692        0.000        1.610        1.644        1.917
     350.000 -1133299.982   103050.326    63226.756   149626.976     1110.929 -1636939.521   186624.552    28788.983        2.307       27.009       72.218       20.452       29.303       14.275        8.208       16.550       12.300       19.155       23.760       42.020       25.712       32.037       17.688       20.876       26.882       24.700       24.984       31.025       15.359       10.105       22.769       17.192        7.669       10.799       69.031        0.000        9.689       20.588        0.692        0.000        1.585        1.614        1.930
     400.000 -1131508.914   102973.751    63002.836   149402.445     1065.365 -1633533.366   185580.055    29039.264        7.582       27.243       70.307       20.198       31.310       13.950        8.299       16.373       11.870       19.339       24.321       41.879       25.662       33.010       16.317       20.766       25.873       25.241       26.023       30.204       14.655        9.988       23.679       18.475        8.289       11.254       68.166        0.000        6.228       24.221        1.384        0.000        1.915        1.935        2.210
     450.000 -1131598.072   102423.430    63260.672   149737.074     1068.421 -1632165.874   184078.205    28868.095        4.819       27.176       78.276       19.792       29.203       16.754        9.175       15.068       11.942       20.147       23.777       42.355       25.338       32.448       15.872       21.093       26.363       25.458       25.130       30.074       15.400       10.157       23.678       17.200        9.536       11.129       70.415        0.000        6.920       21.972        0.692        0.000        1.725        1.759        2.059
