____Time[ps] Energy[ kJ/mol ]_____Bond _______Angle ____Dihedral ___Planarity _____Coulomb _________VdW _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _RMSDs[A]:CA ____Backbone __HeavyAtoms
       0.000 -1486656.885    26561.523    19253.770   145835.803      248.387 -1939007.044   260450.675    28359.646        6.418       26.772       62.288       19.343       31.815       14.320        8.022       16.285       11.932       20.144       23.381       44.747       26.050       32.861       15.541       21.030       26.493       22.844       26.215       30.854       14.456        8.682       26.087       19.471        8.770       16.204       68.512        0.000        8.997       22.491        0.000        0.000        0.489        0.555        0.670
      50.000 -1119132.176   118308.135    68133.087   148943.831     1098.038 -1644190.639   188575.371    29454.294        6.667       27.062       57.813       19.529       32.428       14.531        9.005       17.500       11.592       21.034       24.042       44.439       26.128       33.101       18.078       19.889       26.781       23.716       25.849       31.143       15.653        8.972       23.779       19.222       11.030       12.677       67.820        0.000        8.997       21.453        1.730        0.000        1.261        1.303        1.508
     100.000 -1112924.018   115167.398    67582.565   149074.453     1102.604 -1627799.653   181948.614    29158.235        2.498       27.080       52.039       21.747       31.637       14.230        9.406       18.176       11.639       20.345       24.656       45.290       27.240       32.006       17.754       21.010       25.961       22.028       25.894       30.281       13.476       10.213       24.226       18.842       13.138       15.008       66.436        0.000        9.689       23.183        0.692        0.000        1.546        1.574        1.799
     150.000 -1109332.386   110562.149    67108.377   149003.877     1073.171 -1618142.694   181062.733    29179.474       11.033       27.053       46.434       21.215       32.105       14.149        8.580       18.132       11.920       21.233       24.280       43.493       26.705       33.447       18.949       21.041       26.629       22.312       25.756       30.464       13.932        9.917       23.601       19.241       11.976       16.364       69.031        0.000        6.228       22.837        1.903        0.000        1.442        1.475        1.713
     200.000 -1104336.605   107190.162    65886.163   149443.076     1126.224 -1609760.300   181778.069    29029.118        6.143       26.913       53.921       21.452       33.479       14.571        8.187       18.270       11.782       20.548       23.788       44.961       26.599       31.334       18.818       21.027       26.582       23.618       25.690       30.556       14.636        8.854       22.763       19.215        9.796       16.335       66.955        0.000        6.920       23.183        2.941        0.000        1.423        1.452        1.719
     250.000 -1104162.944   108844.595    65794.831   149731.212     1166.127 -1610259.527   180559.818    28881.205       13.084       27.030       58.887       20.007       33.028       13.685        8.597       18.177       11.729       20.209       24.131       44.497       26.087       31.126       18.896       22.321       26.911       23.327       25.972       31.814       15.181        8.966       22.557       19.248       11.957       11.511       64.360        0.000       10.381       24.394        0.865        0.000        1.643        1.667        1.962
     300.000 -1101253.501   107275.216    66224.693   150091.542     1115.356 -1603394.154   177433.845    28691.605        3.343       26.980       56.938       20.268       35.264       14.733        9.020       17.969       11.671       20.527       23.188       45.326       26.339       31.644       19.190       21.750       26.895       23.018       26.011       29.737       15.559        8.737       22.400       19.341       11.813       10.667       66.090        0.000        8.304       22.837        2.768        0.000        1.764        1.788        2.056
     350.000 -1100458.120   107526.359    65364.211   150019.580     1066.706 -1601812.408   177377.434    28419.160        5.573       26.956       59.095       19.618       36.825       15.421        8.903       17.492       11.952       20.305       23.835       43.840       26.213       32.899       18.658       20.573       26.736       22.331       25.599       29.930       15.217        8.988       23.971       19.317       11.268       11.559       70.242        0.000        4.152       24.740        0.865        0.000        1.709        1.731        2.012
     400.000 -1099340.206   104909.839    65490.034   149840.387     1082.187 -1598189.424   177526.772    28670.332        6.226       26.911       57.078       19.637       35.891       16.361        8.435       17.947       12.199       19.397       23.228       45.128       26.500       30.304       18.108       20.595       26.056       23.430       24.568       30.084       17.691       10.028       22.260       19.119       11.904       11.057       64.533        0.000        9.689       24.048        1.730        0.000        1.489        1.521        1.845
     450.000 -1099426.230   100920.127    64865.501   150869.396     1194.160 -1599793.440   182518.026    28470.878        5.556       26.967       57.963       20.495       36.977       15.644        9.535       17.148       12.485       19.934       23.302       43.794       26.061       31.819       18.283       20.703       26.459       23.133       25.814       30.214       16.858        8.102       23.725       19.255       11.972       10.097       68.858        0.000        7.612       21.972        1.557        0.000        1.662        1.685        2.002
     500.000 -1099347.200   103568.041    64571.807   150467.552     1122.575 -1597708.851   178631.677    28243.820       11.427       26.836       56.911       19.490       37.693       15.584        8.069       16.895       11.574       19.395       23.090       44.035       25.843       31.299       18.597       21.020       26.170       23.549       25.657       30.195       16.474        8.226       22.891       19.416       13.555       11.933       69.550        0.000        6.920       22.837        0.692        0.000        1.474        1.501        1.853
     550.000 -1099501.341   104538.208    65119.620   150097.064     1079.868 -1597971.920   177635.818    28534.095        4.499       27.058       54.140       20.761       36.981       15.039        9.602       17.322       11.691       19.107       23.867       43.073       26.495       31.679       18.735       20.791       26.254       24.095       25.448       29.790       16.234        8.945       25.230       19.060       10.612       12.019       68.685        0.000        5.536       24.221        1.557        0.000        1.711        1.737        2.068
     600.000 -1096402.361   102516.137    64350.311   150515.519     1117.103 -1592663.015   177761.583    28549.769        6.051       27.107       54.450       19.990       37.246       15.312        9.218       18.832       12.361       18.613       23.489       42.981       26.254       32.267       18.833       20.797       26.535       22.727       25.695       32.636       15.261        7.945       25.598       18.862       12.866       10.888       67.820        0.000        8.304       23.010        0.865        0.000        1.781        1.804        2.119
