____Time[ps] Energy[ kJ/mol ]_____Bond _______Angle ____Dihedral ___Planarity _____Coulomb _________VdW _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _RMSDs[A]:CA ____Backbone __HeavyAtoms
       0.000 -1491584.722    26814.973    19299.393   145839.127      253.619 -1946966.202   263174.367    28265.989       -5.899       26.764       62.791       18.721       30.889       13.261        9.125       16.427       11.650       20.173       23.089       44.704       25.603       33.112       15.519       20.428       26.008       23.007       25.990       31.359       13.847        8.579       26.088       19.546        8.893       16.259       67.820        0.000        9.689       22.491        0.000        0.000        0.490        0.552        0.654
      50.000 -1135698.611   118997.461    66780.169   148531.697     1012.201 -1661912.552   190892.412    29466.547       10.413       27.140       53.690       19.337       33.697       16.584        8.357       16.922       11.625       20.480       23.869       44.977       25.984       33.451       18.897       21.118       26.656       23.427       26.673       31.703       13.281        9.117       23.748       19.773        8.020       14.248       65.744        0.000        8.304       25.260        0.692        0.000        1.247        1.276        1.500
     100.000 -1127262.725   113915.013    67483.886   148631.057     1051.178 -1645043.176   186699.317    29192.376        6.222       27.119       55.346       20.248       31.746       15.295       10.674       16.849       12.023       19.746       24.278       44.880       26.368       32.350       19.177       20.629       26.322       23.276       25.820       31.294       13.725        8.782       23.835       19.990        9.668       12.329       67.647        0.000        9.689       21.107        1.557        0.000        1.177        1.220        1.478
     150.000 -1122255.115   109273.071    65721.978   148878.852     1053.631 -1635007.562   187824.916    29367.152       -0.045       27.108       53.052       19.483       31.205       16.212       10.792       16.788       11.975       20.201       23.797       44.829       26.498       32.376       19.609       20.280       26.425       23.572       26.244       30.521       14.692        8.750       22.877       18.738        8.654       13.553       66.955        0.000        8.997       23.356        0.692        0.000        1.313        1.348        1.606
     200.000 -1119739.405   106023.113    65106.534   149507.100     1042.031 -1627257.558   185839.375    29065.973        9.661       27.088       61.823       19.602       31.711       17.396       11.056       16.799       12.195       20.268       23.882       43.685       25.938       31.478       19.746       20.737       26.946       24.694       25.718       29.980       14.181        8.746       21.717       18.859        9.061       13.677       66.090        0.000        8.997       22.837        2.076        0.000        1.321        1.351        1.654
     250.000 -1116968.891   108253.253    65253.971   149103.826      999.303 -1622090.670   181511.426    29060.433        2.825       27.004       60.604       20.379       31.431       16.719        8.513       16.491       11.307       20.019       23.822       44.384       26.428       32.690       20.012       20.931       26.130       23.527       25.333       29.967       12.898        9.295       21.047       19.270        9.218       13.581       67.993        0.000        8.304       23.010        0.692        0.000        1.502        1.536        1.823
     300.000 -1116664.277   105438.381    64940.091   149246.374     1104.019 -1617623.348   180230.205    28971.253       15.166       27.265       52.359       19.265       29.372       16.193        8.808       16.665       11.739       20.506       23.476       44.073       26.723       31.738       19.397       20.604       25.973       24.435       25.762       31.569       15.952        8.714       24.461       18.699        9.189       13.798       66.436        0.000       11.073       21.453        1.038        0.000        1.620        1.650        1.943
     350.000 -1115662.383   104755.374    64709.108   149919.982     1104.513 -1620255.833   184104.473    28939.453        1.184       27.293       61.855       20.148       29.041       17.087        9.085       17.098       11.491       19.771       23.539       44.600       25.739       31.393       18.681       20.482       26.553       24.108       25.564       30.709       14.397        8.623       22.836       19.319        8.678       14.746       66.436        0.000        9.689       23.183        0.692        0.000        1.558        1.592        1.874
     400.000 -1114014.303   103324.149    64454.904   149545.873     1164.733 -1613770.713   181266.751    28964.902       11.723       27.056       46.476       19.976       30.207       17.459        9.255       17.142       11.641       19.625       23.669       44.811       25.889       32.153       19.715       20.727       26.159       22.928       25.772       30.964       14.841       10.206       25.047       18.805       10.977       13.936       69.896        0.000        8.997       20.415        0.692        0.000        1.442        1.480        1.817
     450.000 -1114782.318   104244.918    64113.664   150108.617     1128.843 -1613385.458   179007.098    28550.698        5.538       26.977       56.130       19.283       32.370       14.825        9.651       16.765       11.722       19.959       23.568       44.424       25.765       32.378       19.305       21.428       26.374       24.649       25.935       31.181       15.135       10.051       23.918       19.153       11.730       13.681       67.301        0.000        8.304       22.837        1.557        0.000        1.619        1.651        1.996
     500.000 -1114697.091   102746.074    64636.978   150241.241     1080.891 -1614341.498   180939.222    28866.478        9.126       27.128       60.293       18.887       32.825       16.022        8.620       16.714       12.001       19.495       23.966       45.199       26.340       32.483       18.771       20.863       26.521       24.154       25.730       30.969       15.260        9.915       23.640       18.353       14.158       10.029       72.145        0.000        6.228       21.626        0.000        0.000        1.561        1.593        1.923
     550.000 -1113033.767   102536.321    64495.661   149724.562     1150.508 -1611656.453   180715.634    28746.816        5.249       26.915       64.334       20.227       32.586       16.895        9.068       17.191       11.402       19.833       23.504       45.424       25.948       32.480       19.553       20.570       26.170       24.004       25.807       31.628       15.403        8.961       23.380       18.909       11.174       10.983       68.339        0.000        6.920       24.048        0.692        0.000        1.811        1.844        2.111
     600.000 -1112808.342   104810.697    62718.919   150228.980     1056.626 -1609916.479   178292.915    28782.642       10.121       26.829       58.375       19.430       31.282       16.037        9.347       15.535       11.410       20.077       23.612       44.829       26.180       31.295       18.680       20.761       26.409       24.031       25.559       31.230       15.058        8.551       26.008       19.196       10.062       10.852       66.263        0.000        9.689       23.183        0.865        0.000        2.136        2.170        2.409
     650.000 -1113728.587   102905.026    63000.622   149874.416     1126.108 -1610663.786   180029.028    28588.171        5.115       26.688       58.353       19.973       31.834       15.962        9.384       16.463       11.718       20.021       23.011       45.485       25.971       32.946       19.407       20.667       26.239       24.742       25.818       30.281       14.753        8.935       25.787       18.838       10.983       10.552       68.166        0.000        9.689       21.453        0.692        0.000        2.130        2.166        2.418
     700.000 -1112674.770   102520.728    63929.407   150071.492     1159.428 -1609312.395   178956.572    28837.650        5.690       26.893       62.707       20.212       30.065       16.056        9.248       15.630       11.802       20.550       22.918       43.767       25.282       32.291       19.230       21.375       26.546       23.750       25.524       31.179       16.087        8.870       22.388       19.354        8.997       12.251       70.069        0.000        6.228       22.837        0.865        0.000        2.032        2.062        2.326
     750.000 -1114007.149   103316.303    63528.236   150099.212     1171.826 -1611791.136   179668.411    28672.908        5.219       26.905       57.234       19.113       30.069       15.486       10.099       15.598       11.577       20.447       23.457       43.258       26.113       33.520       17.583       20.595       26.328       23.975       26.207       30.747       16.232        8.969       24.707       19.592        8.708       14.848       68.685        0.000        7.612       23.702        0.000        0.000        2.001        2.038        2.302
