____Time[ps] Energy[ kJ/mol ]_____Bond _______Angle ____Dihedral ___Planarity _____Coulomb _________VdW _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _RMSDs[A]:CA ____Backbone __HeavyAtoms
       0.000 -1492708.090    26866.283    19337.793   145824.824      257.078 -1949472.382   264478.314    28490.532       12.725       26.795       61.797       17.819       31.184       13.971        8.990       16.888       11.566       20.184       23.217       44.799       25.580       33.023       17.112       20.934       26.271       23.093       26.289       31.338       14.123        8.701       26.236       19.796        8.886       16.270       70.761        0.000        7.612       20.934        0.692        0.000        0.508        0.571        0.685
      50.000 -1152126.899   115066.383    65708.404   148224.025     1018.331 -1679121.084   196977.042    28967.002        5.144       26.956       58.006       17.257       32.445       14.132        8.893       15.568       12.283       20.028       24.133       44.416       26.191       32.011       19.360       20.883       26.564       24.153       26.179       31.501       14.737        8.154       26.108       19.198        7.954       16.195       66.436        0.000        9.689       23.183        0.692        0.000        1.156        1.195        1.417
     100.000 -1144847.903   109206.185    65312.836   148642.506      991.489 -1661298.281   192297.362    28767.852        6.844       26.951       48.892       17.171       33.187       14.690       10.038       16.640       12.268       20.754       23.662       45.311       26.485       31.579       18.888       21.376       26.699       25.602       25.849       30.908       13.106        8.379       23.070       18.146        8.774       15.982       66.263        0.000        8.997       23.875        0.865        0.000        1.302        1.337        1.590
     150.000 -1141976.632   105932.872    64301.215   148920.881     1030.101 -1652071.399   189909.697    28805.196        6.184       26.860       49.557       17.458       35.126       14.974       10.253       16.417       11.359       20.563       23.375       44.770       25.992       32.402       18.437       21.053       26.994       25.281       25.353       30.946       15.192        8.214       24.809       19.216       10.304       14.627       70.588        0.000        7.612       20.934        0.865        0.000        1.135        1.178        1.503
     200.000 -1137972.625   105060.675    64650.533   149198.735     1000.810 -1646976.488   189093.111    28633.439       -2.110       26.813       57.793       16.390       33.816       16.391        8.952       16.345       11.641       20.205       23.635       44.306       26.425       32.398       18.801       21.233       26.680       24.651       25.269       30.155       14.766        9.366       22.122       18.331       10.166       14.463       69.896        0.000        6.920       22.491        0.692        0.000        1.233        1.270        1.589
     250.000 -1136480.051   105683.835    64455.657   149017.367     1053.365 -1642915.064   186224.790    28699.490        3.863       26.864       49.228       19.539       34.292       16.525        8.292       15.984       11.342       20.102       23.475       45.731       25.882       32.439       18.514       21.348       26.246       23.723       25.091       31.762       15.178       10.453       22.766       18.440       10.523       13.182       70.069        0.000        7.612       22.318        0.000        0.000        1.354        1.390        1.676
     300.000 -1134817.372   101777.247    63978.425   149545.919     1063.636 -1638028.263   186845.665    28225.925        6.921       26.759       53.161       19.971       33.298       16.395       10.212       15.890       11.475       20.768       23.509       44.010       26.069       31.972       19.366       22.488       26.313       25.468       25.719       30.655       13.466        9.307       22.235       18.294        9.868       16.392       68.166        0.000        6.228       23.183        2.422        0.000        1.352        1.389        1.685
     350.000 -1134299.521   101594.651    63237.632   149256.464      998.262 -1636254.003   186867.473    28528.652        4.107       26.758       48.933       19.834       32.990       16.406        8.642       16.465       11.514       20.324       23.518       44.509       26.083       31.762       18.830       21.110       25.803       25.516       25.377       29.869       13.199        8.369       23.684       18.087       10.060       14.139       68.512        0.000        7.612       23.010        0.865        0.000        1.229        1.271        1.610
     400.000 -1132997.291   100727.844    62914.781   149376.901     1102.146 -1635041.994   187923.031    28334.856        7.591       26.840       58.907       19.127       32.265       16.575        9.570       17.653       11.699       19.889       23.779       46.080       26.476       32.173       18.796       21.529       27.240       24.851       25.214       30.280       11.433        8.928       22.652       17.781       10.187       14.057       69.031        0.000        7.612       23.356        0.000        0.000        1.280        1.322        1.677
     450.000 -1131433.922   101872.935    62876.168   149731.088     1134.976 -1630859.294   183810.204    28143.322        4.861       26.750       54.996       18.958       32.353       14.583        9.515       17.065       11.693       19.501       23.634       45.336       26.792       32.055       18.668       22.189       26.420       24.707       25.085       30.536       13.459        8.699       23.529       18.028       10.743       14.382       72.318        0.000        4.844       22.145        0.692        0.000        1.299        1.340        1.694
     500.000 -1131243.886    98567.998    62334.244   149447.813     1074.705 -1629298.906   186630.261    28154.770        7.196       26.741       48.251       18.613       33.953       15.525        9.636       17.342       11.597       19.995       23.946       44.582       26.432       33.140       19.114       22.096       26.238       24.306       24.887       30.484       12.522       10.056       22.679       18.211       10.440       13.411       68.685        0.000        6.228       24.394        0.692        0.000        1.167        1.210        1.634
     550.000 -1129193.248    98567.198    62891.322   149630.106     1127.108 -1629708.186   188299.203    28506.987       -0.006       26.813       52.799       19.269       31.981       15.430        8.765       16.720       11.995       19.196       23.611       44.447       26.094       31.526       19.325       21.370       26.664       22.104       25.493       30.513       12.193       10.071       25.867       19.183       10.435       12.942       67.474        0.000        8.304       22.664        1.557        0.000        1.268        1.312        1.690
     600.000 -1131078.253    99285.329    62774.971   149756.273     1030.073 -1630598.213   186673.314    28328.578        5.488       26.888       49.556       19.108       34.177       14.788       10.266       17.505       12.047       19.535       23.498       44.249       25.784       32.542       18.898       22.037       26.711       22.361       26.094       30.623       14.088        9.985       22.669       18.953       11.464       14.374       67.993        0.000        7.612       24.394        0.000        0.000        1.419        1.460        1.800
     650.000 -1130117.363    98883.356    62901.148   149321.997     1000.284 -1630341.699   188117.551    28204.888       -1.508       26.848       40.454       18.631       31.453       14.538        9.318       17.287       11.644       19.894       22.987       44.165       26.794       31.831       19.715       21.120       26.774       22.755       26.439       30.543       14.078        9.850       22.050       18.536       10.959       15.387       67.993        0.000        8.997       21.453        1.557        0.000        1.314        1.352        1.710
     700.000 -1130637.439   100695.388    63188.370   150308.695     1110.742 -1630098.389   184157.755    28555.619        5.062       26.916       53.774       18.854       32.503       15.053        9.073       16.774       11.501       19.484       23.610       44.360       26.846       31.811       19.258       20.746       26.634       22.942       25.878       30.617       13.755       10.281       21.679       19.224       10.420       15.373       71.280        0.000        4.152       23.702        0.865        0.000        1.295        1.326        1.738
     750.000 -1131652.490   100129.094    62401.852   149923.326     1052.149 -1632663.019   187504.107    28234.121        6.580       26.872       61.620       19.488       33.363       14.611        8.965       17.214       10.992       19.426       23.133       44.098       26.576       31.819       19.183       21.299       26.525       22.122       25.900       32.031       13.330        9.982       21.508       18.266       10.409       14.806       67.474        0.000        8.997       22.837        0.692        0.000        1.410        1.445        1.823
     800.000 -1130488.692   101234.040    62646.985   149960.706     1059.387 -1630888.156   185498.346    28754.619       -1.339       26.918       57.991       19.568       32.562       14.519        8.574       17.985       11.691       20.130       23.485       45.475       27.235       32.368       19.149       21.321       27.034       22.656       25.916       30.862       13.591       10.150       23.376       18.846       10.778       15.267       67.474        0.000        8.304       22.837        1.384        0.000        1.264        1.302        1.722
     850.000 -1132021.731   101976.573    62017.005   149442.413     1072.136 -1629704.549   183174.692    28781.903       11.641       26.928       61.205       19.729       33.808       15.150        8.335       18.707       12.486       21.423       22.567       44.280       26.251       32.743       18.289       22.806       26.142       25.249       25.823       29.830       16.639        9.407       20.810       18.640       11.610       15.513       69.550        0.000        8.304       22.145        0.000        0.000        1.263        1.296        1.728
     900.000 -1130204.437    98680.498    62171.378   150143.613     1093.866 -1627984.628   185690.836    28526.365       12.014       26.760       56.142       18.576       32.753       15.949       10.692       18.384       11.147       20.566       22.823       42.592       26.521       32.600       18.221       20.681       25.976       22.450       25.900       29.852       14.999        9.236       20.866       18.061       11.253       16.175       70.761        0.000        7.612       20.934        0.692        0.000        1.404        1.430        1.818
     950.000 -1130649.231    99671.855    62077.480   149556.302     1049.051 -1627939.184   184935.264    28467.789       10.264       26.723       59.673       18.288       33.097       14.566        9.532       18.565       11.717       19.918       23.498       45.626       26.700       32.112       19.117       21.332       26.721       22.527       25.866       30.265       13.646        8.704       22.023       17.885       12.699       15.578       68.858        0.000        5.536       24.221        1.384        0.000        1.441        1.469        1.856
    1000.000 -1129392.086    99616.101    62653.400   149719.410     1048.021 -1627991.577   185562.559    28796.905        8.219       26.839       62.409       19.849       31.895       14.648        8.674       19.346       12.002       20.041       23.550       44.023       26.895       32.401       18.404       21.668       26.321       23.005       26.131       29.879       14.397        8.375       23.558       18.584       13.213       13.645       65.744        0.000        8.304       22.491        3.460        0.000        1.482        1.511        1.873
    1050.000 -1130877.357    99402.340    62174.820   149857.550     1129.669 -1627391.260   183949.525    28803.053        4.020       26.590       52.215       18.483       33.685       15.956        9.191       19.428       11.514       20.326       23.576       44.785       26.760       32.704       18.963       21.817       26.066       24.006       25.491       32.362       12.412        8.638       23.992       18.266       11.743       15.908       68.858        0.000        6.920       23.356        0.865        0.000        1.515        1.552        1.891
    1100.000 -1129079.653   100127.522    62015.319   149855.883     1091.745 -1627521.200   185351.080    28557.362        5.146       26.728       56.435       19.094       33.416       16.337        8.988       19.084       11.556       20.467       23.384       45.648       26.120       32.118       18.313       21.275       26.433       23.529       25.389       31.831       12.858        8.304       23.401       18.243       11.397       15.223       67.820        0.000        5.536       25.952        0.692        0.000        1.352        1.381        1.785
