____Time[ps] Energy[ kJ/mol ]_____Bond _______Angle ____Dihedral ___Planarity _____Coulomb _________VdW _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _RMSDs[A]:CA ____Backbone __HeavyAtoms
       0.000 -1491896.385    26852.923    19288.027   145992.320      247.111 -1948263.400   263986.635    28292.004        1.089       26.791       63.150       18.256       31.291       14.484        8.866       15.425       11.703       19.882       23.382       44.815       25.788       32.803       15.512       21.162       26.303       23.406       26.471       31.294       14.250        8.530       25.567       19.209        8.636       15.995       67.128        0.000        8.304       22.318        2.249        0.000        0.501        0.558        0.669
      50.000 -1145613.535   113235.190    66684.621   148949.263     1015.869 -1673526.909   198028.432    28442.105        5.505       27.066       60.077       19.457       30.017       13.572        9.169       15.573       11.661       19.739       23.961       44.913       26.435       32.671       16.388       20.190       26.364       22.536       25.839       31.701       13.551        9.199       26.160       19.719       10.472       15.589       66.782        0.000        9.689       20.588        2.941        0.000        1.318        1.356        1.557
     100.000 -1139234.757   108800.647    66501.985   149241.716     1014.917 -1657452.296   192658.275    28780.123       11.863       27.013       60.420       19.290       32.105       13.843        8.782       16.428       11.677       20.306       23.796       43.708       25.913       32.567       16.030       21.315       26.713       23.541       25.158       31.433       13.176        7.945       23.957       18.338       10.953       16.078       68.339        0.000        7.612       24.048        0.000        0.000        1.254        1.291        1.563
     150.000 -1135473.403   108476.110    65609.457   148718.867     1039.015 -1647804.256   188487.405    28751.648        4.764       26.925       66.154       20.469       31.020       14.866        7.830       16.809       11.513       20.014       23.469       46.157       26.755       32.778       16.373       21.326       26.342       23.327       24.971       31.033       13.444        8.546       24.844       18.695       10.449       14.714       69.377        0.000        6.228       23.529        0.865        0.000        1.325        1.364        1.616
     200.000 -1133197.559   107183.305    64378.386   149361.501     1058.373 -1642397.444   187218.320    28710.085        4.492       26.817       53.430       20.042       30.909       14.842        7.923       16.164       11.667       20.190       23.593       45.470       26.769       32.058       16.624       21.024       26.262       23.795       25.373       30.180       13.932        9.205       24.312       19.555       10.957       13.118       71.453        0.000        4.844       22.837        0.865        0.000        1.440        1.476        1.755
     250.000 -1129159.977   103970.087    64832.442   149584.848     1030.616 -1634038.144   185460.173    28430.917        7.406       26.767       56.556       19.661       30.048       14.528        8.300       16.342       11.804       20.397       23.597       44.022       26.196       32.130       16.054       20.598       27.052       23.037       24.932       30.098       12.799        8.748       23.729       18.964       10.817       13.406       71.453        0.000        4.844       22.318        1.384        0.000        1.457        1.495        1.809
     300.000 -1128057.939   104685.041    63975.931   149454.591     1106.856 -1631176.003   183895.644    28652.664        8.285       26.855       68.711       18.190       31.128       14.213        8.845       16.502       11.659       20.416       24.095       44.401       26.092       32.579       16.374       21.088       26.491       23.304       25.213       30.375       15.723        9.032       25.181       18.700       11.780       13.579       69.204        0.000        5.536       25.260        0.000        0.000        1.449        1.486        1.808
     350.000 -1127468.886   102835.047    63646.426   149104.166     1039.186 -1628297.326   184203.615    28594.109        6.152       26.911       54.243       18.641       32.391       13.604        8.403       16.721       12.036       20.157       24.268       46.001       26.601       33.474       16.202       20.854       26.550       23.054       25.043       30.752       14.685        8.936       25.098       19.983       11.234       12.978       70.242        0.000        7.612       22.145        0.000        0.000        1.669        1.701        1.982
     400.000 -1126182.667   104301.951    63934.115   149771.472     1081.023 -1627539.050   182267.821    28473.830        1.469       26.953       55.706       19.447       31.933       14.318       10.307       16.383       11.554       19.824       23.686       45.371       25.931       33.227       18.137       20.873       26.840       23.506       24.575       30.465       14.734       10.703       24.848       19.542       10.780       12.315       68.339        0.000        6.920       23.875        0.865        0.000        1.596        1.630        1.942
     450.000 -1126070.708   100295.511    62961.452   150405.873     1132.004 -1628284.855   187419.307    28334.700        1.484       26.995       57.023       19.118       31.353       13.658       10.311       16.263       11.954       19.722       23.812       45.003       26.136       32.929       16.853       21.863       26.479       23.332       25.012       30.893       13.802        8.471       25.077       19.093       11.162       15.445       68.858        0.000        4.152       24.394        2.595        0.000        1.778        1.804        2.087
     500.000 -1126646.641   101295.040    63463.641   149656.474     1053.139 -1627037.762   184922.828    28465.067        8.570       26.970       54.477       20.392       31.203       13.798        9.701       16.972       11.933       20.027       23.470       45.697       26.071       33.449       17.209       20.243       26.490       24.498       25.323       31.046       13.766        8.774       24.873       19.423       10.642       13.017       71.453        0.000        4.152       23.702        0.692        0.000        1.634        1.661        1.993
     550.000 -1125733.538   101156.274    63836.878   150032.202     1099.024 -1625656.208   183798.291    28572.291        7.411       26.890       47.061       19.741       30.738       14.749        8.548       16.894       11.360       21.212       24.189       44.734       26.741       33.155       16.373       20.950       26.087       23.845       24.734       31.562       13.145       10.608       25.011       19.819       10.512       13.431       70.415        0.000        6.228       22.664        0.692        0.000        1.794        1.818        2.158
     600.000 -1124374.656   100766.165    62631.496   149940.559     1036.434 -1624259.832   185510.523    28410.792        5.426       26.791       58.114       20.378       31.590       13.581        9.520       17.057       12.028       19.573       23.916       45.393       26.133       32.497       16.798       21.286       26.720       23.178       24.464       29.717       14.167        8.589       22.550       19.139       10.129       13.077       69.550        0.000        6.228       22.491        1.730        0.000        1.638        1.667        2.001
     650.000 -1124711.853   100955.597    63325.532   149844.311     1097.891 -1622356.854   182421.670    28405.881        9.102       26.722       57.165       19.438       33.696       14.218       10.031       16.406       11.748       20.520       24.372       45.877       26.332       33.321       16.571       21.202       26.109       22.481       24.688       31.963       13.307        8.537       25.036       19.299       10.700       12.754       67.301        0.000        6.228       26.471        0.000        0.000        1.949        1.978        2.262
     700.000 -1124911.576   101175.136    62818.166   149969.269     1072.274 -1623741.401   183794.981    28431.677       10.422       26.858       57.090       18.851       30.508       14.183        8.284       15.975       11.861       20.059       23.654       47.292       26.711       32.768       16.954       20.024       26.209       22.854       25.913       30.019       12.393       10.615       24.833       19.525       10.455       12.411       69.204        0.000        4.844       25.260        0.692        0.000        1.651        1.682        2.056
     750.000 -1125285.405   102204.323    62610.780   150068.026     1094.428 -1622445.159   181182.198    28380.472        1.567       26.841       67.402       18.806       31.506       15.138        9.103       16.664       11.670       20.196       23.604       46.481       25.899       32.847       16.223       20.612       26.528       24.559       25.007       30.474       13.190        9.102       24.623       19.281        9.789       12.358       70.069        0.000        6.920       22.318        0.692        0.000        1.630        1.660        2.025
     800.000 -1123311.064   103891.519    63998.003   149760.840     1100.855 -1622716.624   180654.343    28471.144        5.391       26.724       56.218       19.169       33.377       15.269        9.400       16.392       11.769       19.683       23.575       44.463       25.955       33.748       16.739       20.970       26.449       23.437       25.734       31.035       12.794        9.075       25.541       19.589       10.086       12.030       67.647        0.000        9.689       21.972        0.692        0.000        1.866        1.891        2.230
     850.000 -1123886.096   102492.479    63280.176   149587.104     1086.197 -1622584.603   182252.551    28413.196        9.075       26.887       58.519       20.547       33.070       13.841        9.689       16.997       11.582       19.938       23.570       45.644       26.419       33.293       17.319       20.864       26.579       22.646       25.967       29.975       13.686        8.294       24.927       19.637       11.120       12.455       68.858        0.000        6.920       23.529        0.692        0.000        1.608        1.637        2.020
     900.000 -1124561.785   101426.209    62318.462   149649.192     1075.297 -1624538.387   185507.441    28291.994        4.147       26.984       64.130       19.346       35.266       14.859       10.393       16.558       12.212       19.942       24.143       44.923       26.042       33.024       16.590       20.643       26.437       23.641       25.656       31.734       15.060        9.295       25.695       19.683       11.584       11.992       69.550        0.000        6.920       22.145        1.384        0.000        1.696        1.724        2.071
     950.000 -1124650.685   102080.600    62206.732   149665.376     1060.608 -1621277.211   181613.210    28601.657        9.400       26.859       68.068       19.338       35.967       15.317       10.167       16.080       11.869       20.217       23.925       43.571       26.179       33.951       16.527       21.026       26.810       23.706       25.607       29.373       14.480        8.887       24.943       18.626       10.802       13.278       67.301        0.000       10.381       22.318        0.000        0.000        1.557        1.587        1.953
    1000.000 -1125250.044   101391.608    62668.300   150174.194     1120.197 -1624969.051   184364.708    28366.632       -0.269       27.039       59.459       19.764       34.857       14.426       10.296       16.507       11.857       20.030       23.799       44.687       25.945       33.329       17.404       20.411       25.903       23.149       24.758       29.971       13.254        9.324       24.888       18.299       11.984       13.180       68.685        0.000        7.612       22.145        1.557        0.000        1.653        1.678        2.050
    1050.000 -1123889.766   100006.050    63261.012   149881.322     1076.871 -1624111.681   185996.660    28266.470        5.690       27.002       56.400       17.939       33.332       13.919       10.357       17.912       11.342       19.431       24.249       45.923       26.025       33.542       16.366       22.021       26.736       22.805       25.418       30.396       14.009        8.906       25.706       18.293       11.999       13.255       66.609        0.000        6.920       25.779        0.692        0.000        1.616        1.643        2.067
