____Time[ps] Energy[ kJ/mol ]_____Bond _______Angle ____Dihedral ___Planarity _____Coulomb _________VdW _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _RMSDs[A]:CA ____Backbone __HeavyAtoms
       0.000 -1492708.090    26866.283    19337.793   145824.824      257.078 -1949472.382   264478.314    28490.532       12.725       26.795       61.797       17.819       31.184       13.971        8.990       16.888       11.566       20.184       23.217       44.799       25.580       33.023       17.112       20.934       26.271       23.093       26.289       31.338       14.123        8.701       26.236       19.796        8.886       16.270       70.761        0.000        7.612       20.934        0.692        0.000        0.508        0.571        0.685
      50.000 -1151571.983   115302.931    65068.173   148221.995     1026.962 -1679389.498   198197.453    28965.881       13.028       27.075       60.859       17.322       31.204       14.910        8.383       14.785       11.927       19.805       24.161       43.753       26.182       33.731       17.679       20.795       26.220       25.183       25.288       29.905       14.198       10.191       25.591       19.913        8.214       14.406       66.436        0.000        9.689       22.491        1.384        0.000        1.166        1.206        1.410
     100.000 -1147189.141   112750.140    64895.762   149124.522     1070.363 -1665179.921   190149.994    28939.910        5.909       27.080       62.492       17.096       33.074       14.439       10.356       15.240       11.739       19.328       23.554       43.879       25.681       33.203       17.823       21.111       26.077       24.494       26.249       32.188       15.027        8.832       25.692       19.330        8.319       14.221       71.972        0.000        7.612       20.415        0.000        0.000        1.246        1.283        1.520
     150.000 -1141357.221   108054.115    64730.887   148854.732     1066.533 -1653685.929   189622.442    28721.006        6.245       27.082       61.268       17.538       32.054       15.320       10.136       15.723       11.719       19.821       23.750       45.144       26.033       33.448       18.260       20.953       26.432       24.441       26.060       31.270       14.727       10.325       24.916       18.481        7.343       12.527       66.090        0.000       10.381       23.529        0.000        0.000        1.493        1.525        1.766
     200.000 -1137174.964   105632.795    63665.428   149110.331     1059.457 -1648378.913   191735.937    28706.668        3.240       27.000       69.005       17.021       33.004       15.024       10.056       16.752       12.173       19.987       23.697       44.576       26.126       34.517       16.810       21.469       26.434       23.944       25.665       29.779       14.264       10.478       25.473       19.531       10.353       12.219       70.069        0.000        9.689       18.685        1.557        0.000        1.316        1.346        1.643
     250.000 -1136497.780   103534.132    63613.917   149451.673     1075.080 -1640809.674   186637.092    28642.678        1.421       26.999       67.877       17.204       34.919       15.036       10.000       16.009       11.426       19.468       23.585       44.765       25.628       33.188       17.648       21.510       27.109       24.616       25.919       30.954       13.932        9.839       25.285       18.545       10.344       11.861       66.090        0.000       10.381       23.529        0.000        0.000        1.262        1.300        1.637
     300.000 -1135031.620   102501.485    62745.361   149339.875     1071.823 -1636812.751   186122.587    28679.707       10.791       27.012       70.964       17.510       35.446       15.337        9.878       16.380       11.676       19.962       23.068       45.711       26.387       33.021       18.836       21.180       26.354       23.396       25.809       30.466       14.790       10.146       25.537       19.648       10.711       11.097       67.474        0.000        8.304       24.221        0.000        0.000        1.216        1.249        1.625
     350.000 -1132482.555   103661.840    63171.294   149132.739     1121.787 -1630608.212   181037.996    28687.369        5.737       27.154       76.804       17.623       34.755       15.785        8.083       17.069       12.186       19.764       23.627       44.593       26.523       32.978       19.027       21.546       25.700       23.453       25.790       30.104       14.657       10.474       25.700       19.748       11.568       10.687       67.128        0.000        9.689       22.318        0.865        0.000        1.274        1.304        1.698
     400.000 -1130479.129   101321.380    62931.279   149643.654     1060.793 -1633482.273   188046.038    28462.362       15.426       27.022       74.875       18.001       35.351       15.985        9.076       16.192       12.018       20.063       23.386       45.009       26.221       32.539       18.250       21.423       26.457       25.254       26.075       30.751       14.615       10.356       28.117       19.336       11.538       10.543       70.242        0.000        8.304       20.761        0.692        0.000        1.478        1.511        1.851
     450.000 -1132115.996   103076.147    62266.345   149049.934     1139.285 -1627894.616   180246.909    28866.069        7.999       27.173       71.149       17.229       34.925       16.583        8.728       16.154       11.991       20.836       23.162       44.504       26.272       32.166       19.157       21.352       26.628       24.157       25.344       31.727       13.995       10.488       24.920       19.348       11.554       11.394       64.879        0.000        8.997       25.433        0.692        0.000        1.532        1.556        1.910
