0,-89.797,57.409,101.06,29.074,-126.82,-172.17,-113.13,-2.0219,143.16,-96.387,97.408,38.889,-122.79,-38.222,-63.473,-156.92,-68.927,-115.99,-84.5,-120.45,-81.98,137.54,173.4,-96.014,-78.41,-176.08,-102.67,-92.163
0.05,-113.32,55.953,119.03,17.845,-134.53,134.87,-119.75,3.5649,-133.99,-70.466,99.141,41.053,-112.31,-31.209,-80.63,-157.31,-81.421,-101.37,-69.345,-133.54,-82.388,145.21,-117.45,-103.53,-84.882,-175.33,-94.438,-90.233
0.1,-34.778,49.266,127.84,22.978,-129.5,100.88,-105.26,16.419,157.38,-85.157,84.09,45.912,-140.28,-30.13,-79.44,-157.2,-77.108,-93.81,-70.334,-134.03,-83.815,134.25,168.69,-99.097,-94.892,178.22,-122.53,-76.23
0.15,-42.269,43.768,126.34,31.102,-123.71,69.741,-123.35,29.132,136.02,-178.16,101.51,53.818,-55.97,-26.461,-106.39,-171.1,-86.598,-103.19,-75.788,-141.69,-81.928,122.74,154.16,-126.14,-88.752,-152,-91.535,-86.807
0.2,-22.533,55.283,119.31,15.966,-124.64,72.987,-106.19,-2.2487,125.22,154.51,119.49,46.836,-58.238,-26.615,-79.78,-156.45,-83.944,-91.631,-74.388,-157.33,-66.568,139.8,120.12,-129.41,-83.817,-153.6,-93.575,-89.112
0.25,-39.263,48.881,118.1,23.121,-122.98,62.7,-129.18,33.833,138.7,-179.69,106.58,56.854,-43.969,-24.39,-91.237,-173.74,-75.458,-102.11,-85.224,-153.25,-85.436,143.1,130.02,-119.8,-92.398,-172.36,-76.77,-90.202
0.3,-28.823,72.324,124.5,20.091,-129.3,43.493,-99.24,6.5027,-174.94,169.76,102.39,42.421,-36.085,-23.23,-92.264,-165.09,-83.598,-93.423,-83.832,-147.78,-88.851,141.87,-178.29,-123.19,-76.765,-132.46,-97.678,-95.016
0.35,-36.714,88.32,114.41,24.677,-153.52,72.792,-86.549,12.815,-115.05,150.21,110.51,58.462,-47.506,-20.524,-89.295,-155.66,-78.372,-92.93,-88.055,-133.46,-84.999,129.83,-116.81,-136.46,-69.803,-145.3,-95.525,-91.719
0.4,-33.201,97.627,106.72,14.709,-120.65,51.649,-82.351,-10.927,-113.58,-157.06,93.747,55.209,-26.495,-22.71,-95.118,-152.95,-85.208,-100.89,-79.523,-143.96,-83.306,138.06,-125.66,-107.45,-80.747,-133.91,-79.588,-83.084
0.45,-41.243,111.22,111.77,13.52,-134.45,59.265,-95.149,9.4142,37.614,171.4,106.11,57.784,-54.734,-28.848,-84.484,-149.59,-76.582,-87.097,-77.456,-128.98,-82.654,147.66,36.801,-130.09,-88.92,-138.39,-77.684,-82.38
0.5,-40.414,80.87,107.99,14.373,-132.89,69.809,-133.63,-42.334,95.08,133.27,110.15,56.093,-71.647,-28.155,-74.177,-160.27,-91.124,-83.502,-68.834,-137.7,-69.936,168.26,102.3,-156.05,-81.402,-141.44,-86.007,-88.313
0.55,-29.834,80.991,110.22,22.802,-129.47,51.712,-132.5,-75.671,56.196,-141.23,121.48,83.54,-64.898,-30.159,-85.133,-155.73,-78.987,-84.322,-72.686,-124.85,-65.415,-179.24,55.592,-116.95,-99.998,-141.12,-79.707,-91.251
0.6,-36.548,81.031,105.85,7.4688,-100.1,43.46,-99.988,17.403,78.901,136.09,119.33,69.045,-52.953,-30.253,-101.67,-155.14,-82.286,-87.338,-93.466,-144.53,-82.973,138.8,97.845,-124.33,-87.073,-142.5,-70.747,-92.957
