0,-12.463,63.618,92.088,57.525,-99.926,148.37,-123.32,0.95516,158.64,-101.67,83.074,40.036,-128.02,-39.879,-59.509,-168.59,-76.29,-132.91,-81.345,-130.41,-92.073,131.23,-170.57,-101.01,-73.005,-173.1,-119.75,-91.095
0.05,-47.891,57.525,112.05,47.499,-125.66,-174.07,-135.65,14.495,134.32,-83.326,108.66,-18.294,-85.177,-43.376,-84.77,-166.85,-98.707,-119.66,-65.791,-113.71,-96.188,129.87,-159.58,-97.577,-62.96,-94.243,-143.58,-98.004
0.1,-33.825,71.863,115.01,35.153,-125.31,-119.71,-122.87,-25.029,-148.59,-84.533,103.72,-22.565,-103.44,-30.824,-80.847,-150.44,-87.677,-126.92,-82.556,-111.03,-82.114,141.41,-109.44,-99.728,-68.807,-97.167,-169.52,-101.05
0.15,-73.633,92.473,121.87,45.822,-121.75,-161.19,-128.75,-32.858,-146.16,-92.726,114.86,-33.23,-65.001,-45.288,-69.621,-152.65,-84.4,-117.95,-61.33,-107.28,-76.05,138.67,-79.565,-99.67,-75.288,-96.017,-141.56,-87.409
0.2,-62.86,98.62,108.44,44.908,-121.82,113.37,-101.56,-11.624,170.88,-93.91,109.92,-21.68,-120.29,-27.304,-76.784,-161.42,-84.543,-128.93,-65.947,-121.79,-94.566,132.66,-126.98,-91.981,-74.723,-91.101,163.72,-100.79
0.25,-44.378,86.016,114.31,49.845,-133.86,121.41,-97.752,-17.364,-155.05,-102.73,113.87,-21.999,-120.9,-19.46,-80.641,-150.75,-92.382,-121.28,-60.972,-123.71,-88.529,133.18,-102.58,-109.63,-79.959,-101.59,176.89,-99.054
0.3,-53.294,82.086,101.8,39.766,-162.87,-159.05,-47.293,-0.90071,170.48,-86.587,111.01,-23.222,-138.58,-21.065,-75.087,-175.94,-97.115,-131.47,-41.922,-117.76,-76.96,137.05,-115.09,-101.78,-72.342,-91.153,165.16,-92.274
0.35,-53.587,80.504,107.96,37.426,-164.19,98.266,-110.44,-5.4265,177.52,-90.066,118.09,-27.596,-102.83,-22.913,-82.381,-178.02,-95.391,-122.8,-41.825,-129.44,-93.821,137.49,-100.67,-111.95,-77.153,-100.26,-165.48,-93.111
0.4,-84.37,73.33,100.93,43.098,-172.17,169.23,-120.83,-7.5062,160.47,-73.055,139.64,-33.697,-87.597,-19.84,-83.156,-173.62,-80.637,-128.97,-61.006,-113.7,-74.691,175.18,-133.03,-102.36,-110.68,-98.73,-143.96,-90.947
0.45,-81.198,82.059,100.45,59.463,-175.77,83.891,-114.9,-16.876,154.19,-95.153,127.2,-33.248,-69.36,-20.128,-87.515,-164.31,-94.06,-137.97,-61.612,-125.57,-85.703,166.7,-121.72,-102.55,-107.17,-101.54,-140.6,-87.627
0.5,-92.175,73.733,114.65,33.074,-144.73,-77.557,-65.672,-0.82132,121.33,-73.33,146.14,-27.385,-122.19,-18.709,-82.793,-158.31,-77.377,-125.86,-36.643,-105.15,-74.339,167.75,-148.92,-101.77,-93.246,-95.335,-174.15,-94.135
0.55,-69.445,87.053,91.728,54.57,-146.2,-123.53,-100.84,3.0591,156.78,-153.41,154.29,-26.209,-87.079,-23.691,-65.202,-168.17,-84.3,-134.7,-56.859,-100.58,-81.997,176.54,-145.04,-121.76,-114.24,-115.08,-149.66,-80.11
0.6,-148.97,105.3,98.982,41.286,-136.25,-114.36,-86.347,10.025,178.48,163.9,158.15,-30.481,-65.939,-31.78,-104.5,-135.37,-86.103,-140.36,-52.313,-111.79,-86.898,162.79,-123.34,-149.17,-94.041,-103.65,-135.59,-92.753
0.65,-131.53,92.299,108.73,67.841,-144.79,-98.12,-67.92,-5.0663,167.58,162.58,129.15,-23.377,-82.747,-26.941,-101.12,-162.01,-84.192,-122.95,-51.185,-97.06,-83.704,168.69,-124.82,-130.03,-89.108,-108.35,-150.47,-97.505
0.7,-117.3,68.943,112.78,57.944,-153.29,120.12,-98.496,1.4448,141.25,163.01,154.55,-30.431,-71.954,-25.733,-79.306,-179.93,-89.269,-129.22,-59.366,-120.87,-81.036,165.59,-134.55,-135.38,-103.45,-102.67,-135.5,-91.383
0.75,-169.05,89.702,99.657,45.81,-156.69,125.87,-63.792,-6.6859,159.6,-165.07,157.12,-38.505,-58.699,-17.514,-142.82,-157.2,-93.815,-133.32,-36.463,-125.15,-81.67,173.91,-127.18,-116.45,-112.97,-95.695,-130.82,-91.658
0.8,-133.09,75.455,108.81,33.622,-149.97,159.2,-69.43,16.616,166.61,-106.8,141.91,-31.727,-85.664,-25.777,-88.39,-172.19,-77.532,-129.86,-32.672,-118.31,-82.492,176.93,-143.89,-116.1,-104.15,-89.654,-167,-95.446
0.85,-154.32,76.639,108.97,56.222,-158.45,96.94,-93.002,-7.4965,173.72,156.5,136.26,-30.017,-59.868,-27.583,-60.096,170.93,-69.162,-114.44,-38.883,-128.49,-72.405,166.87,-155.63,-127.05,-102.22,-87.482,-140.06,-84.699
0.9,-137.27,80.882,115.32,31.37,-152.8,154.23,-73.273,-5.9701,178.47,60.929,114.73,-26.591,-83.245,-22.852,-66.407,171.56,-79.377,-139.24,-51.088,-125.39,-74.398,172.79,-100.81,-124.43,-94.178,-92.961,-163.33,-89.155
0.95,-139.97,88.693,114.91,70.815,-168.16,86.252,-99.375,-5.3392,-156.81,-148,112.83,-25.501,-74.179,-25.784,-69.436,177.43,-79.064,-123.27,-55.064,-139.82,-89.646,164.75,-109.96,-127.66,-77.323,-89.636,-168.2,-89.085
1,-118.28,106,95.719,58.148,-117.94,81.537,-135,-1.0951,-146.87,-144.53,116.31,-27.593,-68.562,-23.65,-101.36,-149.43,-75.869,-123.27,-46.621,-131.83,-91.659,165.99,-109.42,-115.51,-77.994,-88.257,-165.49,-87.567
1.05,-115.28,78.674,110.78,53.914,176.66,63.77,-93.257,-8.9342,156.34,103.91,126.55,-29.825,-72.425,-28.816,-98.453,-178.34,-82.841,-114.62,-62.25,-118.4,-81.129,136.86,-94.667,-123.2,-93.803,-92.518,-161.53,-90.081
1.1,-140.54,151.12,112.66,45.485,-134.79,98.357,-107.29,-8.8379,168.68,118.7,110.87,-34.595,61.899,-23.516,-97.023,-126.3,-84.12,-121.8,-54.285,-133.43,-88.095,118.42,-98.578,-108.49,-85.387,-101.88,-10.404,-93.035
1.15,-123.6,157.32,101.06,34.779,-148.9,96.644,-74.381,-11,153.09,158.25,134.9,-33.047,-84.619,-20.701,-94.752,-115.86,-85.58,-119.02,-51.697,-108.7,-74.675,129.81,-105.09,-132.05,-103.74,-101.47,-143.16,-98.864
1.2,-135.48,82.87,137.53,41.897,177.79,-51.116,-90.222,-3.8555,-175.3,-135.69,158.12,-26.743,-44.055,-27.91,-100.62,168.85,-116.26,-128.01,-62.778,-113.14,-83.318,138.88,-97.438,-121.33,-114.78,-96.159,-108.18,-82.607
1.25,-130.06,77.764,146.14,39.88,175.74,-70.959,-82.635,-6.4904,152.59,156.63,177.46,-28.769,-75.496,-23.516,-107.16,160.21,-125.42,-135.85,-52.867,-111.69,-77.121,146.95,-135.91,-125.62,-112.97,-108.18,-89.082,-97.488
1.3,-168.82,71.851,146.78,38.772,-179.49,-137.84,-72.927,-2.749,162.76,173.61,157.57,-24.232,-63.405,-25.57,-121.53,-177.31,-107.92,-132.04,-55.219,-112.9,-68.362,156.43,-118.94,-117.66,-109.64,-106.8,-95.459,-90.654
1.35,-131.09,75.574,138.68,35.118,-170.71,-110.93,-95.212,-1.2916,153.59,-135.91,147.66,-19.932,-54.48,-9.9147,-91.473,164.99,-122.46,-128.6,-54.12,-105.81,-92.599,150.68,-111.79,-111.11,-106.62,-108.38,-99.924,-91.87
1.4,-120.72,110.57,149.48,37.846,-172.33,84.82,-105.82,-15.174,143.75,171.81,176.5,-28.128,-12.986,-32.721,-54.394,-169.74,-112.93,-135.57,-54.544,-128.16,-71.449,137.66,-112.16,-128.92,-101.53,-100.95,-69.622,-93.774
1.45,-137.13,148.68,131.65,52.466,-165.46,96.615,-83.434,-17.801,-171.72,161.46,141.26,-31.277,-27.624,-26.916,-68.009,-143.45,-108.34,-123.25,-63.865,-110.35,-81.021,149.17,-78.551,-121.89,-127.32,-83.406,-86.146,-99.508
1.5,-157.64,57.403,160.64,41.609,176.8,86.521,-84.683,2.9898,151.83,88.641,152.76,-39.893,-1.3297,-31.839,-106.27,163.89,-108.62,-125.63,-57.873,-104.23,-94.83,162.21,-72.359,-130.37,-132.18,-96.91,-76.735,-86.698
1.55,-120.38,83.136,146.45,43.347,177.86,147.85,-109.71,-8.9344,155.52,-122.52,141.53,-33.062,7.7076,-33.337,-86.696,-174.28,-102.17,-123.49,-60.913,-128.58,-87.008,171.41,-79.713,-102.35,-134.93,-89.753,-77.226,-89.854
