0,-60.056,72.33,99.01,-147.97,-92.694,-170.3,-122.61,-3.7751,-172.26,-27.201,80.777,47.271,-83.502,-40.864,-62.192,177.26,-94.774,-94.328,-67.829,-119.1,-93.672,133.06,-139.25,-105.24,-73.295,-160.6,-100.38,-84.568
0.05,-56.628,45.884,113.46,162.48,-87.869,121.47,-133.11,18.318,-152.9,-36.14,91.263,89.593,-47.677,-50.39,-65.537,-159.92,-83.253,-120.87,-86.139,-122.05,-93.427,139.47,-81.422,-112.06,-78.388,-149.09,-101.04,-87.599
0.1,-86.145,35.1,101.8,-179.59,-84.233,-166.55,-123.71,9.447,-149.91,-69.549,96.85,61.516,-61.637,-36.285,-69.678,-148.63,-95.307,-119.53,-77.409,-109.52,-89.666,128.57,-82.059,-108.72,-72.135,-140.84,-106.72,-77.836
0.15,-88.365,96.565,106.47,-136.27,-85.465,-110.02,-93.221,5.9666,-140.59,-75.107,101.18,55.151,-56.236,-44.918,-102.67,-135.8,-86.941,-94.64,-78.308,-102.34,-82.602,138.71,-73.504,-114.98,-79.226,-143.73,-99.835,-85.995
0.2,-179.54,161.74,119.44,-147.35,-80.043,169.19,-114.34,29.039,-175.18,-97.338,107.19,54.929,-36.59,-37.919,-158.4,-128.39,-95.286,-90.799,-77.626,-125.11,-89.258,120.42,-86.983,-116.75,-82.723,-155.18,-86.567,-93.941
0.25,-87.411,83.786,110.34,167.44,-70.426,123.44,-103.67,12.214,-157.82,-126.25,114.72,56.054,-49.996,-47.251,-75.257,-140.85,-94.133,-115.42,-83.515,-140.59,-92.709,132.73,-87.068,-127.57,-96.667,-168.7,-81.22,-103.83
0.3,-47.083,71.586,100.83,145.46,-72.21,-96,-80.622,13.573,-177.95,-158.4,112.51,55.069,-54.69,-31.399,-74.021,-150.15,-80.548,-137.61,-79.941,-121.64,-85.58,145.51,-96.642,-121.1,-75.504,-140.3,-83.114,-94.925
0.35,-135.04,72.337,100.95,178.16,-57.074,75.245,-105.85,29.59,-162.73,13.132,99.597,51.888,-58.917,-27.758,-103.1,-134.86,-77.446,-121.71,-76.277,-137.57,-81.812,133.78,-77.356,-120.81,-102.56,-164.4,-92.585,-93.878
0.4,-74.814,61.832,99.962,114.38,-58.814,73.509,-93.829,27.27,-173.33,115.44,112.23,62.052,-54.504,-41.282,-65.146,-151.67,-88.898,-144.3,-99.105,-115.09,-86.467,110.32,-70.732,-124.62,-87.912,-150.57,-91.76,-104.26
0.45,-91.196,92.044,90.244,134.3,-61.472,-120.26,-98.218,19.468,-166.04,-141.42,117.8,51.956,-43.539,-32.199,-91.92,-142.22,-101.29,-127.77,-89.608,-114.57,-81.46,135.98,-75.49,-126.94,-90.195,-149.08,-93.044,-85.383
0.5,-71.101,110.57,125.58,100.36,-74.547,-166.27,-70.422,2.3082,-151.7,-32.535,98.863,54.902,-44.291,-37.197,-71.69,-144.55,-120.95,-155.47,-85.844,-115.63,-72.496,141.39,-62.289,-110.4,-92.354,-138.58,-86.298,-91.684
0.55,-89.793,74.622,129.49,110.58,-80.714,144.77,-90.369,31.666,159.26,-12.998,103.28,61.855,-55.209,-33.02,-89.237,-137.79,-114.07,-151.79,-77.919,-118.7,-70.646,127.36,-93.408,-129.03,-77.703,-135.72,-84.367,-96.918
0.6,-37.98,86.192,113.41,122.62,-60.468,152.02,-64.157,33.296,166.93,-8.1011,117.41,53.355,-37.611,-36.886,-73.472,-145.62,-73.055,-140.96,-72.328,-123.62,-72.621,141.64,-84.557,-121.65,-81.982,-144.53,-78.166,-101.26
0.65,-70.37,88.373,88.725,107.63,-69.231,150.63,-71.24,19.887,-178.48,14.752,112.3,71.411,-39.055,-48.665,-76.564,-159.7,-85.8,-156.83,-80.861,-119.33,-74.639,134.65,-72.252,-122.6,-80.345,-140.6,-73.978,-98.728
0.7,-44.798,62.708,106.46,143.64,-67.459,101,-100.74,25.046,-162.42,-66.191,102.12,45.376,-59.33,-35.869,-81.857,-139.05,-77.257,-133.32,-80.647,-125.11,-87.653,134.04,-85.825,-115.67,-99.231,-160.83,-82.754,-89.92
0.75,-31.573,128.28,116.18,106.1,-80.051,57.334,-88.391,26.308,-165.78,-88.617,103.92,51.14,-59.092,-40.159,-74.716,-124.28,-99.777,-153.1,-66.324,-115.09,-78.729,128.36,-91.25,-112.1,-89.052,-154.35,-80.313,-87.874
0.8,-26.084,73.226,103.98,145.03,-94.506,114.86,-102.5,9.4231,-141.4,-38.15,95.638,42.723,-56.809,-29.067,-76.851,-131.34,-93.755,-130.83,-87.967,-122.8,-86.283,129.05,-74.906,-123.53,-85.507,-159.44,-78.292,-91.418
0.85,-25.039,36.553,118.13,119.31,-39.665,-158.78,-83.58,33.981,-164.83,-104.48,92.109,44.648,-55.524,-29.111,-71.278,-114.15,-103.28,-143.44,-88.205,-108.93,-78.194,127.12,-72.656,-112.76,-97.884,-156.11,-82.429,-82.853
0.9,-37.217,-68.578,122.42,79.858,-47,99.037,-83.668,11.705,-151.94,-83.278,106.44,44.547,-60.434,-37.741,-75.819,-119.28,-101.63,-170.76,-91.353,-135.06,-81.202,132.28,-75.867,-131.02,-91.206,-149.5,-82.486,-79.301
0.95,-43.456,-57.127,104.73,134.62,-44.359,73.63,-103.51,37.23,-170.02,-41.186,98.615,47.596,-64.938,-45.215,-76.365,-100.69,-90.436,-129.46,-71.904,-118.56,-82.746,115.19,-75.345,-104.36,-91.09,-146.19,-91.335,-90.582
1,-34.068,-86.365,109.26,119.1,-62.571,148.21,-110.56,23.38,-176.2,-57.751,91.625,40.35,-72.583,-50.193,-65.78,-122.46,-82.122,-145.79,-87.889,-122.94,-83.229,124.07,-66.142,-117.23,-94.051,-138.05,-88.835,-96.922
1.05,-51.029,92.45,113.22,125.84,-48.247,-64.017,-71.543,15.176,166.14,-148.27,117.25,80.623,-49.96,-34.601,-79.277,-132.78,-67.644,-138.01,-90.058,-105.52,-79.954,143.59,-69.287,-107.63,-82.114,-133.35,-88.347,-92.612
1.1,-18.118,59.645,105.98,126.83,-62.017,139.94,-79.896,25.101,-179.4,-54.972,97.579,56.502,-59.995,-30.162,-59.996,-129.65,-85.567,-134.09,-77.495,-122.05,-70.623,129.52,-76.18,-104.8,-113.36,-148.06,-90.374,-93.562
1.15,-37.017,93.947,104.13,146.62,-55.299,110.6,-83.654,48.419,-179.98,73.629,96.892,55.945,-57.532,-51.333,-72.932,-137.34,-100.96,-144.95,-92.966,-133.76,-81.661,90.168,-72.701,-121.17,-83.003,-160.59,-95.178,-94.485
1.2,-37.616,88.546,85.168,103.96,-50.816,178.98,-45.939,84.857,164.57,41.961,108.58,71.545,-48.978,-34.08,-63.44,-146.5,-107.6,-168.8,-82.215,-120.27,-71.671,92.466,-56.638,-130.08,-112.77,-147.23,-88.079,-86.255
1.25,-60.768,77.93,116.84,107,-11.968,116.43,-66.596,35.221,129.28,-31.039,109.09,51.545,-30.444,-36.838,-84.619,-133.67,-85.414,-141.38,-84.339,-127,-69.406,123.75,-65.177,-105.29,-88.112,-138.78,-90.66,-93.63
1.3,-80.439,84.378,116.04,115.18,-22.261,86.762,-76.842,29.812,130.62,35.335,102.45,52.516,-39.201,-29.933,-80.497,-137.76,-99.765,-129.71,-87.933,-123.96,-78.024,137.6,-52.629,-124.81,-85.097,-146.64,-89.776,-88.897
1.35,-30.072,83.163,114.46,123.72,-44.969,129.15,-56.984,39.557,103.88,-65.88,110.37,61.56,-36.068,-34.296,-70.393,-149.64,-91.771,-146.32,-78.398,-115.7,-77.008,122.14,-57.954,-113.39,-105.83,-148,-86.937,-83.828
1.4,-52.121,125.41,116.01,129.9,-56.662,157.26,-71.845,29.253,89.1,-88.601,158.16,66.987,-36.549,-33.264,-72.493,-142.86,-82.33,-137.35,-84.072,-121.27,-77.257,122.72,-47.448,-126.41,-115.55,-145.39,-77.324,-90.639
1.45,-54.709,170.58,112.72,117.18,-58.654,148.49,-58.495,153.57,60.781,36.085,166.89,60.562,-40.329,-30.308,-78.542,-123.18,-117.47,-143.66,-85.277,-113.67,-68.28,136.63,-39.547,-137.64,-110.64,-148.44,-83.331,-89.647
1.5,-53.181,113.9,103.45,128.75,-51.316,125.01,-80.934,-110.64,65.827,15.015,151.17,68.772,-27.067,-28.725,-78.61,-127.71,-106.69,-148.44,-76.826,-124.85,-82.647,-176.27,-44.887,-123.75,-110.5,-143.65,-78.019,-95.191
1.55,-62.711,56.081,130.44,100.32,-63.852,156.92,-18.921,-28.222,47.053,100.38,151.41,68.027,-48.49,-26.297,-76.981,-147.96,-116.85,-164.89,-74.409,-110.12,-74.757,163.15,-36.357,-136.17,-124.26,-140,-88.401,-98.176
1.6,-43.781,44.989,135.16,81.859,-50.351,96.008,-58.668,-114.4,41.097,38.379,147.5,72.433,-40.005,-31.007,-75.814,-156.4,-120.93,-175.7,-85.368,-126.59,-71.744,174.74,-53.715,-145.27,-114.82,-130.62,-85.874,-91.501
1.65,-52.278,34.16,119.83,126.92,-63.863,127.03,-83.557,-87.593,58.815,69.801,136.99,47.709,-39.524,-33.024,-74.543,-137.03,-127.76,-138.85,-73.038,-131.46,-82.726,-177.91,-42.146,-130.76,-121.01,-154.2,-78.452,-93.347
1.7,-39.117,58.542,146.89,171.98,-63.656,176.66,-61.582,5.3538,38.447,106.72,165.73,72.307,-47.432,-38.817,-78.5,-150.74,-146.71,-118.77,-80.335,-111.61,-80.655,133.08,-51.669,-128.3,-110.47,-145.33,-85.828,-92.685
1.75,-45.159,56.895,119.04,140.87,-50.568,118,-63.792,46.871,50.272,31.047,148.35,65.597,-47.716,-47.485,-61.903,-163.57,-140.58,-133.23,-96.322,-124.23,-74.973,116.31,-42.69,-125.82,-112.08,-148.28,-90.526,-91.582
1.8,-72.66,93.454,119.1,161.45,-62.379,155.63,-94.143,-134.9,53.818,170.54,147.52,64.454,-38.266,-36.187,-73.51,-130.51,-112.51,-125.7,-82.044,-107.38,-83.768,146.33,-53.002,-114.07,-121.44,-145.78,-90.438,-102.58
1.85,-29.574,106.77,130.18,152.17,-21.912,125.8,-77.968,84.568,52.529,-131.82,155.98,64.005,-26.584,-47.322,-78.844,-134.61,-119.89,-122.86,-81.682,-129.38,-73.476,111.43,-45.003,-114.36,-135.1,-152.3,-88.62,-92.439
1.9,-51.091,67.52,129.65,143.67,-18.612,157.11,-51.821,168.76,70.431,33.437,148.69,57.48,-30.414,-58.657,-79.979,-119.25,-155.04,-135.56,-87.632,-115.01,-71.517,125.24,-39.749,-140.11,-110.26,-149.71,-80.878,-94.374
1.95,-46.323,66.036,99.714,104.36,3.8274,-30.091,-67.336,-133.24,61.601,-164.28,144.9,66.363,-30.122,-43.485,-82.478,-135.63,-156.98,-144.4,-82.142,-101.54,-77.279,154.4,-51.159,-129.34,-119.5,-144.82,-87.615,-95.364
2,-60.149,43.166,130.56,169.85,-2.0887,164.11,-79.929,-179.75,61.241,10.401,137.06,65.815,-40.651,-61.227,-67.37,-153.01,-150.09,-112.24,-84.818,-120.27,-84.057,149.52,-54.233,-121.5,-109.17,-144.68,-90.484,-107.5
2.05,-53.329,68.527,125.73,155.3,2.4559,-179.47,-46.745,38.139,81.692,26.782,154.99,49.575,-16.742,-33.823,-82.601,-133.53,-160.62,-109.54,-79.194,-111.04,-77.88,116.39,-60.356,-126,-108.27,-156.25,-85.726,-106.97
2.1,-21.331,68.259,96.197,-89.55,15.451,176.01,-50.748,130.67,73.457,30.863,127.76,86,-27.606,-34.844,-71.707,-156.11,-96.318,-80.058,-85.146,-112.59,-73.779,136.77,-59.018,-122.48,-110.52,-143.15,-79.89,-95.69
2.15,-43.797,62.831,116.18,-132.51,0.17776,103.42,-46.402,3.7196,38.942,-12.556,145.03,57.387,-24.97,-31.83,-63.546,-139.19,-119.83,-89.326,-91.519,-132.21,-71.375,137.45,-61.351,-130.05,-103.49,-144.19,-84.84,-98.569
2.2,-51.164,73.177,100.09,133.68,-34.146,89.642,-61.712,8.9338,53.284,-93.5,91.276,105.42,-19.439,-41.313,-81.576,-150.6,-170.86,-134.76,-77.714,-143.01,-75.532,139.33,-53.081,-118.4,-102.77,-130.42,-68.73,-98.677
2.25,-44.911,97.25,121,173.77,-9.4141,105.95,-55.742,5.9299,74.643,6.3501,99.704,101.07,-32.225,-43.694,-85.928,-144.27,-148.7,-116.38,-73.429,-135.31,-74.829,153.22,-46.206,-124.08,-84.887,-129.35,-97.251,-92.029
2.3,-54.46,91.155,149.58,131.02,-9.6385,103.56,-74.599,-5.9262,48.743,48.224,116.84,155.16,-34.901,-53.22,-78.39,-163.43,-119.22,-147.82,-78.243,-122.65,-75.057,139.28,-39.914,-130.73,-101.93,-109.4,-80.083,-98.915
2.35,-40.236,84.959,106.4,145,32.75,86.096,-49.436,40.94,51.602,4.4903,111.46,161.18,-47.145,-55.021,-75.694,-149.62,-132.39,-124.77,-75.848,-117.52,-80.656,154.6,-54.643,-129.17,-80.606,-120.78,-81,-104.71
