Time[ps] Energy the_rest_Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _RMSDs[A]:CA ____Backbone __HeavyAtoms
   17600.000 -1310397.626   103257.163    66515.887   185607.235     1185.410 -1853032.567   186069.245     -125.323      -53.360     -135.125      -75.639      -61.718      -41.264      -72.064      -54.346      -25.452     -116.416     -174.651       18.530       91.759     -130.530      148.127     -135.020       31.741      -74.563      157.585     -119.622      -41.053      -53.038       72.015       10.390      -92.601      -41.725      -64.971      -45.302      -47.961      -48.979       69.889      111.049       14.635     -115.157     -172.541       18.438     -135.988      -53.463      159.468     -117.155      -42.102      -49.525      -20.367      -49.935      101.050      -86.714       76.538      146.640     -152.946      -69.557      143.126     -121.166     -131.368     -111.200      136.152     -142.938       19.133     -127.247     -112.797      152.472       26.806      -86.595     -143.048      -78.294     -141.892     -110.753      -72.270      -50.029      153.556     -124.617     -117.048       89.103      -93.402      -46.713      -60.037      -47.416     -123.040      -93.915      -69.218      -50.385      178.180     -153.273     -137.761       67.780      -84.837      -47.886      144.340     -120.121      -52.347      -43.104      156.181     -126.127     -114.987     -133.413       68.339        0.000        9.689       21.280        0.692        0.000
   17700.000 -1311205.726   104036.463    67135.502   185306.169     1304.351 -1855135.042   186146.831     -138.777      -52.595     -147.658      -84.322      -59.004      -46.126      -57.957      -51.410      -21.730     -117.469     -178.753        9.893       83.712     -128.924      151.660     -135.295       33.132      -77.525      179.210     -118.244      -30.866      -47.283       89.171       27.414     -105.249      -47.448      -56.618      -45.299      -40.398      -45.443       85.843       92.665        6.328     -116.495     -167.167       20.070     -141.077      -51.924      139.826     -122.270      -31.310      -48.472      -28.025      -47.117       96.392      -84.460       69.633      139.885     -158.567      -69.478      142.321     -122.908     -141.905     -116.216      127.987     -150.014       -9.497     -117.085     -101.851     -173.516       44.717      -89.184     -154.428      -87.066     -139.314     -105.273      -78.307      -48.085      161.727     -124.297     -116.239       98.185     -103.523      -44.188      -52.128      -46.592      -71.637      -61.693      -78.741      -42.483     -176.185     -144.148     -122.591       82.941     -107.825      -50.276      161.136     -121.826      -50.378      -44.039      142.612     -127.464     -112.480     -139.235       71.799        0.000        6.920       20.588        0.692        0.000
   17800.000 -1310461.064   102482.258    67324.215   185776.918     1231.300 -1854446.845   187171.090     -118.015      -51.257     -134.673      -73.712      -84.700      -51.448      -59.656      -52.912      -30.976     -104.592     -172.512       21.585       86.431     -131.252      170.243     -136.832       30.077      -76.892      171.121     -100.238      -24.377      -42.491       64.844       30.851      -78.491      -48.361      -52.981      -48.575      -46.941      -42.615       49.718      105.386       17.611     -111.172     -171.205       16.985     -137.363      -53.284      139.942     -124.266      -27.583      -52.689      -42.716      -44.200       99.406      -83.255       76.082      162.098     -140.716      -62.564      136.763     -124.699     -139.475     -118.703      136.665     -137.038       -0.676     -119.995      -97.074      164.319       27.690      -90.297     -145.138      -82.953     -139.139     -106.596      -72.376      -49.421      142.206     -136.204     -115.424       69.223      -90.450      -49.306      -60.704      -45.891      -69.885      -56.901      -82.511      -49.125     -174.805     -157.283     -132.635       67.687      -97.884      -53.703      150.284     -122.131      -47.863      -48.948      159.947     -133.032     -113.297     -127.574       69.896        0.000        7.612       21.107        1.384        0.000
   17900.000 -1310796.056   100744.319    66709.973   185949.854     1105.229 -1854048.303   188742.872     -124.109      -47.609     -131.788      -68.756      -81.656      -47.668      -57.897      -53.497      -21.559     -105.869     -169.116       12.313      100.939     -129.207      140.772     -134.872       22.059      -70.637     -151.216      -86.485      -44.960      -45.369       79.811      -74.333      -63.092      -47.278      -64.885      -46.909      -66.490      -63.887       93.963       84.972        7.839     -125.264     -170.767       23.006     -144.693      -52.106      140.263     -115.119      -38.060      -49.767      -26.877      -48.226       90.947      -81.556       78.279      150.423     -152.872      -63.617      148.840     -120.445     -170.406     -123.850      164.076     -136.208       -4.526     -133.092     -110.249      158.375       38.886      -98.807     -160.807      -94.074     -152.443     -118.790      -73.080      -48.978      155.384     -117.489     -119.428       96.286     -105.382      -46.556      -42.987      -52.756      -84.183      -64.563      -61.298      -49.298      179.148     -159.737     -150.033       58.158      -92.329      -52.146      150.996     -122.438      -61.283      -55.886      153.402     -132.577      -75.045     -115.231       69.031        0.000       10.381       20.588        0.000        0.000
   18000.000 -1308749.338   101296.943    66696.375   185510.786     1235.001 -1854443.653   190955.210     -149.905      -62.143     -133.799      -70.286      -63.948      -46.379      -55.056      -55.924      -29.178     -105.498     -172.513       25.275       94.733     -127.698      131.007     -138.209       14.680      -72.824      175.334     -114.085      -40.367      -45.461       70.063       64.359      -74.298      -43.954      -62.300      -47.484      -75.071      -60.780      105.548       75.299       12.382     -110.796     -171.627       35.196     -139.822      -49.458      149.377     -125.027      -26.745      -53.084      -41.013      -43.145      102.512      -90.499       76.538      153.315     -153.340      -60.102      122.194     -124.301     -126.319     -101.006      132.745     -147.946      -11.672     -117.532     -111.347      168.491       39.305      -96.240     -147.979      -85.255     -145.421     -113.485      -69.945      -43.275      159.152     -123.214     -118.356       92.873      -88.961      -44.503      -46.511      -48.470      -81.961      -49.284      -84.064      -53.646      169.846     -161.646     -110.890      100.664     -110.228      -46.688      133.053     -117.500      -32.740      -44.665      151.715     -135.125      -72.936     -126.300       70.761        0.000        9.689       19.550        0.000        0.000
   18100.000 -1310213.456   103126.974    67412.910   185099.967     1249.579 -1853419.518   186316.633     -147.176      -55.990     -134.988      -75.281      -56.810      -41.121      -58.215      -59.060      -17.255     -114.359     -171.955       22.845       79.708     -131.681      148.290     -135.761       27.674      -77.843     -179.505     -106.858      -40.825      -47.343       75.861       60.567      -83.497      -48.898      -75.209      -49.533      -67.982      -60.577       97.565       88.004       19.808     -105.730     -178.658       21.325     -129.628      -47.107      139.046     -133.243      -22.956      -47.600      -37.415      -45.698       91.134      -83.489       71.881      138.096     -154.578      -59.451      146.889     -110.168     -143.549     -112.487      127.437     -145.739      -11.585     -105.993     -107.178      162.292       33.403      -94.090     -150.139      -86.996     -151.608     -118.240      -65.063      -46.181      144.858     -132.378     -116.467      100.139      -82.558      -43.516      -72.265      -47.765      -40.036      -45.518     -110.081      -51.973     -160.347     -141.819     -143.612       53.512     -109.913      -46.535      170.421     -112.645      -42.820      -51.356      155.575     -137.802      -86.136     -133.050       67.993        0.000       11.765       20.242        0.000        0.000
   18200.000 -1310835.500   100130.693    67267.715   185670.385     1255.630 -1855477.435   190317.511     -126.274      -51.028     -132.520      -73.155      -78.228      -47.328      -40.837      -54.101      -30.704     -105.590     -170.237       23.853       90.474     -130.798      146.107     -132.689       29.441      -69.832     -179.730     -105.370      -44.583      -49.405       76.849      -12.088      -84.773      -47.263      -71.187      -46.221      -51.001      -48.955      102.515       72.199        7.368     -121.401     -169.144       14.619     -127.513      -55.647      137.887     -131.228      -28.650      -47.389      -32.889      -52.821      106.560      -83.425       80.731      164.090     -160.080      -65.193      144.114     -118.610     -135.646     -111.917      121.436     -148.154      -11.315     -108.735     -102.623      173.230       37.939      -89.923     -138.107      -79.796     -151.944     -118.482      -63.955      -39.359      172.875     -122.631     -127.161       76.701      -86.180      -51.464      -71.160      -49.822      -71.025      -70.088      -65.173      -50.421     -116.729     -112.540     -136.687       65.284     -156.217      -75.806      143.791     -129.979      -40.824      -56.804      148.039     -133.012      -85.561     -131.312       69.204        0.000        9.689       21.107        0.000        0.000
   18300.000 -1311871.457   103600.961    66981.245   185637.952     1246.303 -1857045.429   187707.511     -139.657      -56.530     -137.777      -72.109      -77.357      -51.859      -47.075      -51.765      -34.110     -112.009     -169.856       20.322       84.956     -130.440      153.227     -133.109       33.490      -70.527      163.375     -118.896      -25.357      -47.555       70.091       20.521      -79.852      -43.386      -39.860      -52.596     -100.137      -67.273      119.029       67.725       12.072     -121.276     -157.315       27.080     -151.982      -70.117      148.902     -126.495      -13.919      -53.175      -35.511      -47.846      107.983      -88.048       68.414      146.776     -149.154      -64.726      140.089     -125.007     -137.358     -108.058      132.813     -132.491       12.784     -118.950     -121.871      134.567       28.873      -90.032     -148.069      -85.516     -133.855      -98.959      -71.196      -46.362      155.264     -126.695     -119.224       86.849      -89.161      -44.218      -66.182      -47.294      -94.089      -74.303      -74.801      -50.281     -152.312     -135.308     -139.987       71.117     -114.457      -55.698      137.827     -126.375      -30.554      -52.863      145.322     -148.802      -79.918     -128.421       70.069        0.000        6.920       23.010        0.000        0.000
   18400.000 -1309884.721   101805.121    67607.342   185834.990     1247.010 -1854453.338   188074.154     -111.623      -42.480     -134.878      -74.785      -70.850      -48.595      -51.213      -44.848      -31.155     -116.698     -168.839       21.709       86.115     -129.311      131.294     -143.397       34.682      -72.445      168.386     -118.616      -20.179      -46.438       69.954       60.766      -78.315      -44.144      -60.250      -49.133      -74.478      -71.715       83.839       97.072       29.378     -134.243     -171.897       19.434     -126.041      -54.906      134.787     -137.179      -35.130      -44.239      -31.211      -44.423       95.725      -91.409       73.771      154.035     -152.632      -56.154      132.087     -125.946     -138.074     -117.452      120.593     -144.632       45.553     -138.218     -124.792      100.576       11.669      -88.055     -155.000      -92.877     -145.382     -114.002      -58.296      -43.104      153.877     -127.785     -129.238       81.444      -90.030      -45.484      -70.869      -51.982     -121.392      -86.523      -81.066      -71.861      150.473     -167.340     -146.759       63.226     -108.526      -58.195      126.684     -127.155      -39.054      -48.368      153.835     -132.902      -90.091     -120.556       71.107        0.000        7.612       20.588        0.692        0.000
   18500.000 -1310319.160   100240.900    67975.751   185949.129     1258.848 -1857132.847   191389.058     -126.295      -44.227     -122.136      -60.553      -92.356      -50.809      -57.164      -55.477      -30.847     -112.450     -171.590       13.170       79.616     -126.831      141.486     -133.099       30.107      -71.610      147.584     -134.538      -18.692      -45.065       72.454       16.435      -79.780      -46.918      -53.879      -43.444      -96.926      -78.581      112.410       72.563        9.497     -119.376     -164.055       19.856     -125.710      -52.428      143.701     -127.281      -31.357      -47.882      -25.348      -49.406      101.266      -87.067       76.502      139.440     -148.029      -59.239      148.174     -129.010     -131.792     -109.983      135.839     -150.091       37.453     -124.206     -137.340       91.889       29.875      -92.468     -152.588      -92.041     -151.027     -120.521      -69.212      -42.647      154.977     -130.072     -123.433       89.697     -103.779      -45.715      -63.216      -51.573      -92.997      -73.521      -65.368      -51.525     -170.536     -144.835     -140.220       65.175     -123.644      -58.271      143.520     -120.529      -33.782      -49.968      156.210     -144.258     -100.756     -136.161       69.550        0.000       10.381       20.069        0.000        0.000
   18600.000 -1310899.940   103647.273    66963.728   185682.588     1125.629 -1855553.177   187234.020     -129.472      -44.655     -160.825      -83.991      -65.771      -45.061      -65.486      -60.209      -14.081     -110.683     -167.839       24.152       99.575     -129.999      140.600     -133.535       23.747      -78.664     -179.956     -104.421      -37.603      -43.491       67.805       61.302      -75.869      -46.494      -46.164      -45.628     -108.047      -87.029      107.631       90.963       21.493     -118.365     -168.866       11.040     -119.358      -44.173      135.435     -133.573      -15.114      -47.086      -33.738      -46.552       93.207      -88.410       76.869      151.965     -157.763      -66.905      137.533     -125.152     -140.664     -114.199      134.903     -140.357       20.756     -131.641     -115.568      124.883       30.669      -91.818     -158.974      -88.263     -154.336     -117.655      -70.612      -52.450      172.058     -116.429     -118.493       80.392      -90.084      -47.034      -74.382      -49.152     -112.660      -82.302      -74.395      -50.975      177.583     -148.840     -133.261       73.997     -105.116      -47.865      128.174     -126.201      -28.725      -46.913      158.011     -128.913      -97.014     -126.678       71.626        0.000        6.920       20.761        0.692        0.000
   18700.000 -1309092.418   101747.725    66704.115   186214.479     1284.130 -1856705.145   191662.277     -129.887      -48.535     -120.161      -64.164      -81.795      -45.037      -50.602      -51.982      -28.257     -115.183     -172.257       26.472       75.962     -134.557      144.956     -133.346       34.082      -75.771     -176.037     -109.057      -46.186      -46.062       67.368       32.793      -68.109      -45.629      -67.287      -52.170     -107.172      -92.573       99.791       86.903       11.746     -115.896     -169.894       15.726     -114.345      -44.891      132.255     -130.223      -30.773      -43.327      -20.174      -51.209      104.869      -89.367       70.506      160.720     -158.007      -72.425      141.335     -123.657     -117.125     -100.974      122.675     -145.708        3.605     -117.845      -94.719      176.544       34.805      -92.277     -146.689      -83.909     -164.748     -123.018      -73.750      -49.345      155.462     -121.974     -134.622       83.607      -97.570      -47.849      -62.806      -48.337      -71.105      -62.814      -70.314      -41.419     -165.922     -137.118     -139.258       74.361     -120.607      -53.160      145.513     -127.896      -52.781      -56.250      160.623     -144.950     -109.576     -124.833       67.820        0.000        6.920       25.260        0.000        0.000
   18800.000 -1307750.788   101252.753    67296.571   185566.718     1192.819 -1851115.380   188055.732     -130.483      -48.573     -114.311      -60.293      -93.457      -49.827      -64.769      -71.805      -29.626     -120.051     -169.767        8.060       89.859     -130.139      148.498     -137.112       28.992      -81.123      176.893     -119.909      -30.190      -51.063       66.591       -3.386      -80.052      -47.164      -56.799      -50.772      -79.366      -66.017       93.345       87.115       17.828     -108.003     -176.179       21.009     -127.228      -48.887      135.272     -126.881      -21.681      -47.054      -46.562      -49.046       94.159      -88.758       65.174      137.516     -169.506      -72.812      151.073     -120.936     -151.353     -118.357      142.978     -152.860        6.077     -114.135     -104.603      164.235       30.355      -98.242     -164.683      -91.727     -154.360     -115.793      -69.336      -43.240      148.776     -131.239     -120.235      102.773      -94.001      -47.023      -66.585      -46.458      -82.492      -68.584      -60.911      -52.476     -153.976     -132.304     -146.382       58.092     -126.993      -53.486      172.052     -118.915      -31.522      -47.713      150.893     -120.069      -34.817      -81.380       69.896        0.000        7.612       20.934        1.557        0.000
   18900.000 -1310784.323   103147.546    67118.115   185288.348     1190.224 -1853148.364   185619.808     -143.042      -55.341     -133.006      -72.702      -80.785      -52.992      -46.544      -64.831      -33.846     -124.137     -172.863        9.999       81.781     -128.911      162.019     -127.975       32.307      -80.484     -157.596     -100.468      -39.397      -48.694       76.533        1.863      -68.606      -48.184      -65.678      -47.273      -75.494      -68.307       97.753       89.754       17.981     -110.148     -172.119       24.698     -135.162      -51.555      132.803     -129.051      -26.392      -46.796      -34.577      -44.903       91.712      -84.746       76.968      162.464     -158.825      -61.457      138.756     -130.775     -143.097     -116.820      154.963     -120.780        7.470     -116.351      -96.714      178.402       35.161      -90.600     -138.188      -75.187     -149.310     -113.145      -57.538      -41.401      149.563     -132.727     -125.889      100.553      -94.122      -40.603      -41.006      -47.998      -69.914      -46.397      -62.892      -39.798     -150.361     -122.360     -144.534       40.730      -99.922      -49.640      150.089     -126.300      -31.718      -50.181      139.604     -134.226      -25.031      -68.882       66.609        0.000        9.689       23.702        0.000        0.000
   19000.000 -1310569.368   101393.050    66881.630   186061.607     1212.586 -1854765.018   188646.777     -151.455      -58.271     -125.864      -61.572      -73.527      -48.798      -59.555      -62.034      -32.196     -116.756     -163.598       29.555       79.686     -134.049      158.284     -129.884       22.284      -74.843     -173.090     -103.216      -27.905      -47.797       76.104       33.191      -99.922      -50.381      -52.324      -47.067      -87.477      -77.426      112.397       83.300       16.048     -115.357     -175.431       13.390     -125.708      -47.006      126.795     -126.836      -27.493      -52.822      -37.945      -47.369       89.686      -85.510       82.608      165.831     -157.503      -65.041      142.943     -125.906     -150.153     -113.895      148.087     -133.290       -1.368     -103.769     -114.940      149.623       46.663      -95.114     -139.705      -71.484     -159.422     -117.325      -75.689      -48.763      159.802     -125.086     -121.877      105.899     -104.867      -44.724      -48.358      -43.145      -90.920      -65.905      -66.549      -39.317     -157.963     -147.960     -143.415       45.588     -115.367      -52.950      152.522     -130.993      -41.599      -52.582      152.083     -134.304      -23.152      -62.911       67.647        0.000        8.304       22.664        1.384        0.000
   19100.000 -1309428.776   102249.386    66762.003   186115.089     1205.861 -1855296.173   189535.058     -138.240      -56.989     -120.933      -61.761      -82.335      -49.294      -41.378      -60.205      -40.586     -129.865     -175.851       17.526       81.673     -131.563      152.732     -139.968       42.820      -75.808      156.498     -114.883      -16.628      -45.450       82.090       25.338      -82.907      -49.897      -61.064      -46.597      -70.882      -60.130       96.045       76.356       14.026     -110.404     -166.596       19.288     -124.954      -54.989      156.936     -128.204      -29.300      -52.163      -39.904      -47.278       94.927      -86.552       80.249      155.933     -158.773      -67.794      130.298     -132.202     -158.714     -125.181      146.667     -146.206       -5.336     -122.737     -104.113      156.380       19.937      -90.051     -133.644      -73.180     -153.803     -116.541      -55.341      -43.133      153.680     -132.438     -119.191       97.767      -94.108      -46.914      -52.253      -47.829      -75.561      -64.716      -77.854      -50.186     -167.647     -155.110     -153.267       46.283     -103.013      -52.214      161.288     -118.536      -38.168      -45.244      149.364     -132.389      -16.468      -63.939       67.820        0.000        9.689       22.491        0.000        0.000
   19200.000 -1309846.932   100193.472    67167.130   185817.778     1189.790 -1853785.233   189570.129     -128.849      -56.525     -127.407      -66.182      -76.913      -51.108      -46.734      -49.400      -27.282     -113.908     -175.755       17.779       97.147     -136.836      146.030     -133.387       31.166      -83.439      150.172     -112.873      -27.851      -45.466       74.721       36.887      -82.971      -45.359      -64.760      -46.708      -52.130      -60.362       94.055       80.794        8.375     -106.534     -172.425       23.398     -127.546      -51.761      147.443     -117.606      -39.798      -47.410      -34.756      -46.785       95.738      -85.363       74.819      144.856     -168.583      -71.719      142.753     -122.536     -132.535     -113.675      138.620     -138.247      -35.446     -111.709      -99.542      177.926       38.620      -92.049     -152.444      -86.472     -134.893     -106.798      -75.817      -51.841      160.185     -131.182     -118.268      110.135     -102.905      -50.952      -54.545      -44.224      -94.127      -69.277      -71.109      -53.937     -163.823     -139.623     -164.555        8.821      -85.721      -54.027      148.862     -120.775      -30.640      -46.646      146.544     -135.495        3.277      -56.682       67.301        0.000        8.997       23.010        0.692        0.000
   19300.000 -1311541.334   101881.757    66992.318   185047.552     1177.387 -1854108.284   187467.935     -124.816      -52.985     -121.173      -63.924      -74.060      -44.409      -64.132      -61.543      -31.447     -117.761     -172.604       27.104       93.493     -135.966      150.281     -136.049       33.180      -74.622      140.721     -133.420      -47.175      -52.136       72.425        6.225     -106.860      -46.195      -54.874      -47.917      -49.217      -54.202       96.787       85.126       28.806     -117.905     -168.753        6.636     -120.558      -51.055      140.759     -133.895      -33.003      -52.368      -31.970      -49.391      101.156      -88.447       71.959      143.424     -168.918      -79.191      146.058     -132.970     -138.869     -111.344      133.468     -153.371       -7.119     -111.690      -95.277      172.061       39.272      -95.246     -139.975      -75.426     -138.065     -110.053      -55.849      -33.925      149.364     -133.310     -114.638       94.612      -99.150      -46.605      -58.311      -48.011      -88.995      -81.366      -82.983      -62.960     -163.692     -155.782     -160.293       13.847     -104.203      -48.819      176.710     -117.873      -53.535      -54.201      155.142     -133.102       10.188      -59.907       68.339        0.000        8.304       22.491        0.865        0.000
   19400.000 -1309764.674   101893.793    66456.157   185439.723     1224.493 -1852542.527   187763.688     -116.472      -53.901     -116.758      -63.483      -79.042      -48.169      -54.095      -66.329      -25.002     -120.668     -164.802       13.178       86.031     -136.161      164.775     -132.668       27.640      -77.272      160.107     -112.452      -35.946      -46.700       66.085       53.914     -110.019      -51.731      -38.382      -46.052      -49.310      -48.695       48.767      112.421       25.322     -115.917     -169.388        9.259     -133.124      -51.027      137.154     -128.035      -17.012      -57.507      -38.700      -47.925       95.162      -82.426       84.073      158.436     -169.290      -72.455      151.808     -119.278     -152.967     -125.958      132.093     -151.376        9.326     -121.921     -100.303      173.859       25.710      -92.225     -156.657      -94.771     -160.582     -120.132      -58.304      -44.743      153.074     -122.865     -110.557      112.378     -110.882      -47.351      -67.596      -52.321      -84.658      -71.666      -72.128      -50.757     -155.848     -148.496     -159.242       39.010     -107.013      -50.758      173.762     -106.329      -65.523      -44.983      143.074     -128.917       31.255      -47.345       65.225        0.000       10.381       23.529        0.865        0.000
   19500.000 -1311109.404   104766.576    66568.345   185266.247     1198.599 -1855347.480   186438.309     -133.175      -51.081     -119.866      -61.904      -82.878      -49.783      -64.088      -67.264      -26.771     -121.127     -173.967       20.530      106.735     -126.230      145.125     -130.461       37.557      -75.988      147.953     -120.869      -47.812      -50.890       63.465       69.698      -99.507      -49.731      -48.052      -45.474      -45.371      -48.476       89.898       77.827       24.546     -125.619     -171.486        5.414     -145.218      -56.107      146.737     -131.256      -30.851      -48.458      -26.528      -45.023      105.993      -91.230       75.699      162.060     -154.617      -63.946      140.673     -115.900     -131.808     -110.986      134.126     -131.949       -6.139     -120.176     -108.290      162.930       34.753      -91.666     -144.176      -91.268     -151.596     -112.088      -57.081      -46.974      172.970     -125.609     -112.218      103.633      -87.854      -52.702      -80.185      -47.083      -98.953      -80.044      -69.911      -54.530      175.670     -154.903     -138.053       58.449      -92.030      -42.578      142.875     -134.206      -66.949      -48.014      151.361     -131.235       -8.813      -59.869       69.031        0.000        7.612       23.356        0.000        0.000
   19600.000 -1310758.889   100538.642    66629.205   185833.964     1201.454 -1855126.463   190164.310      -99.792      -50.312     -122.243      -66.359      -71.548      -49.369      -54.821      -51.354      -34.058     -108.595     -172.741       11.035       75.882     -133.697      169.079     -124.087       38.257      -75.320      167.296     -115.866      -32.620      -48.337       76.000       33.342      -94.845      -48.114      -69.770      -47.364      -74.820      -78.453      109.203       89.694       21.773     -111.077     -175.760       15.848     -128.244      -55.496      128.553     -126.768      -24.936      -46.092      -36.437      -47.846       90.159      -87.022       84.437      157.699     -158.989      -61.907      154.073     -112.097     -137.901     -115.496      127.372     -148.822       -2.879     -119.177     -112.749      160.530       48.266      -97.123     -136.135      -74.838     -153.863     -120.932      -56.679      -41.836      146.410     -133.379     -116.975      113.409     -108.058      -49.712      -54.589      -45.451     -102.330      -83.682      -58.689      -43.382      172.402     -157.040     -133.113       66.710      -93.645      -45.780      160.636     -129.192     -108.250      -63.933      151.014     -125.971       25.780      -51.505       68.512        0.000        8.304       21.799        1.384        0.000
   19700.000 -1309244.044   101647.129    67523.016   185958.966     1215.920 -1856447.015   190857.940     -123.038      -46.966     -145.735      -76.395      -61.280      -46.217      -42.064      -53.429      -38.679     -111.277     -172.486       23.013       83.728     -129.100      147.645     -125.434       27.964      -76.573      138.793     -120.767      -38.001      -45.779       64.046      110.024     -105.276      -46.421      -48.321      -53.533      -64.531      -73.360      112.486       79.292       23.042     -110.850     -169.174        9.816     -133.178      -56.256      140.887     -130.298      -28.048      -47.449      -35.758      -44.029      102.120      -85.320       78.478      156.591     -155.678      -61.012      137.565     -125.803     -152.252     -117.699      134.660     -141.013       -2.709     -123.726     -112.206      158.046       42.078      -91.580     -147.047      -78.924     -144.424     -110.839      -60.523      -48.987      145.994     -137.203     -116.267       94.466      -98.772      -44.624      -48.084      -46.415     -118.926      -90.107      -62.626      -47.450     -159.415     -146.851     -148.148       39.376      -99.450      -54.573      149.863     -140.373      -64.287      -50.260      156.685     -130.208       10.624      -54.308       67.474        0.000        8.304       23.529        0.692        0.000
   19800.000 -1311077.296   103865.506    67189.933   185798.005     1242.633 -1859626.179   190452.806     -116.325      -47.463     -118.787      -61.536      -86.645      -53.261      -45.206      -62.636      -38.546     -114.567     -163.529       13.759       78.150     -124.636      141.697     -126.193       37.360      -82.539      169.956     -116.278      -49.776      -45.081       71.627      119.702      -87.996      -45.961      -47.076      -45.741      -68.500      -60.605       99.632       72.416       11.900     -121.792     -169.098       19.398     -123.086      -50.184      135.013     -125.091      -25.871      -49.207      -29.590      -48.718       92.808      -84.797       80.118      164.042     -159.007      -63.587      141.398     -111.171     -143.922     -108.125      129.831     -145.191       -6.102     -116.983     -106.637      169.003       34.575      -93.227     -134.384      -74.443     -163.216     -112.044      -64.228      -43.490      143.419     -127.063     -114.531       97.872     -104.645      -44.646      -51.047      -42.332      -91.385      -72.891      -61.936      -55.332     -161.871     -141.022     -162.782       32.243      -97.683      -51.012      156.033     -132.399      -49.409      -44.761      144.809     -129.829        9.378      -53.870       65.744        0.000       10.381       23.875        0.000        0.000
   19900.000 -1309914.673   103510.905    66534.106   185802.495     1186.777 -1853750.232   186801.275     -117.448      -47.483     -125.840      -65.387      -70.106      -42.102      -69.465      -60.135       -3.874     -111.247     -172.839        6.077       69.439     -123.907      160.713     -123.266       32.061      -70.847      162.599     -107.262      -52.575      -48.528       69.302       50.144      -99.721      -51.447      -54.423      -43.423      -99.416      -84.324      109.080       85.214       -0.943     -108.675     -169.656       33.126     -124.231      -51.122      126.608     -137.421      -20.285      -54.654      -30.359      -48.385       99.538      -88.635       77.051      159.736     -161.989      -70.723      142.113     -119.061     -146.215     -124.185      135.969     -151.989        7.628     -113.815     -117.042      152.791       49.649      -94.227     -145.256      -78.770     -144.607     -108.619      -62.565      -42.656      147.224     -131.834     -123.627       93.490      -88.874      -50.150      -64.414      -49.603      -89.705      -66.065      -64.973      -44.867      161.650     -167.946     -124.136       80.245      -96.096      -44.790      144.968     -126.342      -80.019      -48.894      158.656     -132.799      -14.649      -71.486       70.761        0.000        6.228       23.010        0.000        0.000
   20000.000 -1309910.256   100562.481    66572.322   186014.168     1144.774 -1854216.741   190012.739     -148.177      -55.670     -137.119      -74.852      -72.144      -48.517      -58.774      -64.016      -29.637     -112.363     -167.024       15.660       86.078     -128.054      142.805     -128.946       38.432      -75.902      152.809     -105.906      -33.727      -50.807       69.457      113.903     -101.829      -45.909      -40.350      -49.083      -72.782      -67.485      113.827       80.282        7.673     -113.835     -176.523       14.987     -130.935      -49.015      129.721     -130.978      -30.176      -48.039      -40.174      -46.122       98.458      -83.134       84.074      158.052     -149.713      -61.253      139.307     -125.202     -150.443     -121.150      130.530     -155.655      -14.367     -112.383     -106.983      156.751       33.790      -87.692     -140.330      -73.562     -157.641     -116.632      -62.267      -43.565      157.038     -128.308     -125.001       79.890      -96.108      -44.098      -64.070      -48.206      -87.106      -75.933      -77.790      -55.111     -146.642     -130.875     -135.072       65.085      -94.371      -52.827      148.435     -131.855      -59.263      -52.770      127.421     -140.175       -7.387      -63.271       69.550        0.000        7.612       22.145        0.692        0.000
   20100.000 -1309740.350    99154.301    66227.593   186700.669     1142.281 -1854253.891   191288.696     -138.225      -55.921     -127.278      -65.626      -68.143      -41.688      -60.961      -50.991      -23.358     -120.249     -175.289        8.521       75.427     -126.863      150.085     -128.620       40.007      -80.592      148.720     -112.030      -36.677      -41.009       63.305       56.187     -101.302      -46.094      -59.184      -44.987      -49.187      -58.431      112.140       78.402        6.172     -116.509     -168.664       17.030     -131.823      -48.750      144.484     -131.307      -34.276      -51.473      -20.864      -53.770      100.749      -86.298       70.538      142.765     -144.652      -55.496      141.547     -115.564     -143.298     -107.184      145.117     -150.806        3.340     -102.031     -107.807      163.984       39.821      -98.269     -139.811      -78.423     -157.183     -117.669      -68.775      -49.547      151.338     -126.842     -114.110       96.830     -104.112      -50.713      -56.250      -52.444      -80.276      -68.986      -71.996      -43.917     -177.095     -152.992     -140.809       63.933      -81.045      -50.053      142.017     -131.371      -65.532      -50.101      137.378     -135.922       48.632      -47.789       69.031        0.000        8.304       21.799        0.865        0.000
