Time[ps] Energy the_rest_Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _RMSDs[A]:CA ____Backbone __HeavyAtoms
       0.000 -1821777.645    33114.019    23804.641   182223.593      366.044 -2353621.532   292335.590      108.064      142.782      -44.793     -137.417      -37.901     -134.535      -49.761     -174.781      -50.425     -125.137      -42.546       10.463      121.333      119.095      -22.324     -155.913      -42.349      108.245      -23.978     -167.882      -42.689     -108.265      -56.203       63.199      136.317      132.022      -42.360      131.523      -33.327       92.655      -28.308      169.405      -58.064      123.211      -40.907       92.848      110.254      151.738      -46.755     -160.292      -42.462      -93.039      -42.323       84.000      -28.098      128.279       10.418      115.157       95.236      107.705      -41.471     -142.932      -40.058     -103.996      -20.160     -157.811      -57.389      -90.760      -38.956      -12.632     -130.406      137.945      -44.899     -147.592      -71.494     -163.838      -40.719      161.929      -50.645      -95.666       -9.641      111.042      141.644      107.588      -48.400     -179.344      -46.907     -138.828      -40.015      174.074      -53.107     -132.877      -60.350      -38.164      108.132      146.487      -37.880     -105.454      -40.106      132.055      -19.767     -158.249      -12.516     -167.425       70.588        0.000        6.228       22.491        0.692        0.000        0.534        0.599        0.756
     100.000 -1446581.445   115841.930    74527.781   184605.804     1281.394 -2043686.176   220847.822      114.128      109.371      -41.562     -124.163      -30.629     -129.256      -44.333     -172.945      -57.203     -131.484      -42.830       29.457      145.325       74.224      -22.636     -176.726      -43.504      156.251      -20.879      178.353      -73.635      142.678      -54.009       94.559      139.825      128.039      -42.360      141.648      -34.062      102.808      -28.218     -168.237      -61.732      154.777      -42.483       29.728      114.570      139.442      -45.275     -147.985      -44.725     -122.169      -41.221      158.586      -30.233      115.156       -2.737      117.598      120.307      107.498      -47.135     -149.333      -34.077     -113.879      -19.187     -175.773      -68.055     -101.070      -37.000      -12.378     -136.623      117.966      -43.504     -138.708      -57.283     -170.477      -41.969      175.777      -52.574      175.355       -8.680      106.034      120.047      126.953      -41.250      114.291      -48.075     -136.582      -44.456      178.413      -77.574     -166.047      -77.277      -16.378       94.357      143.241      -42.847     -168.021      -52.812      152.270      -31.898      174.339      -10.712     -174.493       66.090        0.000       11.073       21.280        1.557        0.000        1.528        1.563        1.892
     200.000 -1443487.088   115818.590    72578.966   184287.518     1213.867 -2028050.465   210664.436      112.077      109.174      -44.352     -116.801      -30.353     -135.733      -37.562     -177.457      -59.502     -127.327      -46.194       21.980      131.642      109.271      -24.055     -158.466      -42.767      153.716      -21.891     -171.588      -72.024      148.297      -62.415       92.151      123.019      128.454      -45.899      155.945      -37.754      109.995      -24.513      177.134      -52.099      139.112      -37.469       45.040      122.458      133.799      -48.656     -160.280      -43.641     -145.861      -40.432      175.259      -36.383      125.399       -4.879      114.736      104.256      114.728      -48.730     -158.180      -28.705     -102.564      -20.366     -167.300      -51.680      -91.011      -37.410       -1.493     -125.664      132.499      -43.869     -136.911      -42.837     -156.851      -48.517      155.527      -84.135      177.810      -12.022      115.337      136.480      133.749      -39.563      118.202      -50.249     -141.831      -42.885      179.318      -63.190     -151.698      -90.501      -15.956      102.394      139.739      -38.945     -151.151      -51.157      145.617      -23.685     -175.841      -35.810     -170.168       64.706        0.000       11.073       21.972        2.249        0.000        1.536        1.565        1.918
     300.000 -1439090.595   112496.355    72285.063   183997.832     1169.183 -2019826.608   210787.580      154.067      115.276      -39.014      -98.504      -38.670     -130.846      -43.929     -178.302      -69.375     -126.774      -44.787       46.896      119.570      119.656      -22.427     -153.627      -41.402      146.839      -26.116     -171.946      -65.006      141.214      -52.126       80.627      117.184      140.948      -43.041      149.593      -33.648       84.059      -21.786      175.133      -48.117      144.650      -68.555       28.821      125.913      135.683      -45.722     -154.224      -43.981     -135.310      -38.445     -169.596      -47.974      142.890       -6.711      118.043      135.506      121.404      -41.327     -146.626      -25.824      -96.084      -25.077     -174.150      -41.732      -88.752      -33.544      -17.022     -135.428      123.960      -47.163     -132.012      -52.811     -148.139      -41.175      159.140      -74.880     -173.363       -8.439      115.293      127.066      108.709      -47.675      100.552      -47.436     -125.953      -41.146     -178.544      -74.149     -172.136      -85.482      -21.301       49.404      145.125      -41.435     -134.608      -47.332      148.378      -20.320     -171.106      -29.701     -158.084       65.917        0.000        8.997       24.394        0.692        0.000        1.583        1.606        2.060
     400.000 -1436692.929   112228.480    71807.712   184115.071     1291.563 -2018145.747   212009.991      140.605      120.785      -44.626     -116.417      -33.788     -128.527      -43.739      166.552      -57.264     -127.539      -26.820       49.510       88.254      154.052      -26.939     -163.027      -42.162      157.643      -26.923     -171.397      -55.476      134.589      -52.164       92.083       83.133      130.287      -43.480      150.977      -35.304      110.849      -28.870      174.003      -57.375      131.789      -66.399       29.116      108.516      139.907      -41.786     -152.062      -45.012     -135.432      -42.883      149.975      -43.334      126.419       -5.308      115.626      102.861      117.821      -44.104     -138.316      -28.386     -108.430      -21.713     -175.686      -44.273     -108.966      -40.459       -7.118     -129.954      114.766      -44.011     -129.911      -57.578     -161.697      -44.765      166.990      -63.628     -152.476      -14.938      109.337      109.447      133.141      -43.497      118.547      -49.508     -134.804      -39.192     -176.675      -61.612     -146.760      -77.674      -21.720      110.921      151.620      -45.318     -152.448      -46.457      146.771      -18.135     -179.488      -27.341     -160.992       68.685        0.000       12.457       18.858        0.000        0.000        1.846        1.864        2.236
     500.000 -1436591.629   113030.402    72183.581   184452.149     1186.301 -2019367.788   211923.726      137.267      103.585      -45.653     -105.629      -34.472     -135.877      -42.366      171.024      -54.711     -121.306      -38.971       27.697      124.901      159.981      -21.593     -165.962      -44.161      132.660      -19.165     -159.428      -56.639      134.785      -56.767       88.069      146.156      129.867      -41.637      155.063      -31.585       93.553      -29.991     -179.263      -46.419      144.965      -61.788       33.427      117.851      123.313      -46.229     -157.214      -42.132     -137.601      -42.167      157.613      -42.011      148.522      -10.703       99.744      122.675      120.543      -42.660     -146.386      -28.945      -92.736      -21.927      179.548      -73.316     -108.639      -32.060      -15.162     -127.451      119.298      -45.036     -132.751      -49.177     -167.754      -42.646      171.995      -61.639     -158.797       -9.731       93.911      125.936      124.267      -40.556      138.785      -44.622     -132.657      -45.763     -176.662      -60.522      159.282      -80.883      -23.462      100.267      144.844      -41.081     -127.585      -46.868      148.802      -23.295     -178.329      -20.456     -163.859       65.571        0.000        8.304       24.221        1.903        0.000        1.922        1.942        2.358
     600.000 -1437408.027   110836.623    70576.011   184279.070     1259.116 -2016021.976   211663.130      131.286      112.082      -38.840     -100.045      -38.814     -137.532      -39.079      168.330      -48.049     -121.757      -27.918       43.801      108.798      152.787      -21.200     -176.968      -40.240      139.058      -20.426     -175.121      -50.803      146.171      -63.838       86.050      107.371      129.860      -36.887      131.270      -40.200       57.650      -14.709     -178.004      -52.234      141.403      -56.624       28.874      103.323      135.820      -44.545     -147.944      -40.929     -133.437      -40.954      143.195      -41.544      155.913       -9.929      124.128      101.728      114.383      -45.292     -137.885      -33.378      -98.770      -26.968     -165.143      -47.525     -115.850      -46.222      -14.490     -133.359      113.933      -45.152     -136.985      -48.060     -156.358      -43.028      157.536      -67.197      178.581       -9.097      110.261      150.071      114.018      -40.153      129.755      -49.116     -133.546      -45.068     -177.820      -58.756      126.581      -82.218      -21.584      139.534      144.244      -42.554     -136.501      -50.811      150.093      -26.064     -162.745      -24.745      172.211       63.495        0.000       13.841       20.934        1.730        0.000        1.906        1.922        2.336
     700.000 -1436833.656   110531.164    72005.842   184045.235     1212.380 -2016362.703   211734.426      116.303      102.628      -46.278     -115.880      -37.740     -133.082      -41.639      176.276      -41.411     -132.863      -49.832       45.505      122.630      136.557      -23.686     -172.454      -44.044      123.909      -21.983     -179.270      -62.961      128.756      -69.044       76.279      128.793      135.576      -43.194      132.203      -41.379       99.798      -25.669      170.273      -42.970      119.991      -62.625       52.589      110.433      138.058      -49.297     -154.764      -40.999     -145.543      -43.260      179.847      -43.035      131.305      -18.495      101.019      129.996      114.782      -48.031     -139.915      -31.137     -104.343      -19.733     -168.588      -31.647      -96.249      -47.447       -9.693     -129.046      136.862      -44.285     -139.967      -45.702     -156.171      -40.197      174.837      -88.429      168.361        1.522      117.492      149.566      133.864      -42.664      114.275      -44.168     -140.361      -40.789     -170.546      -60.212     -150.014      -80.165      -25.268      126.852      146.045      -43.119     -152.032      -46.932      144.497      -23.271     -176.993      -25.679     -170.194       66.955        0.000       10.381       22.664        0.000        0.000        1.871        1.876        2.370
     800.000 -1436729.430   111768.199    71371.197   184394.554     1229.101 -2013841.606   208349.126      100.190       99.304      -39.722     -106.800      -40.851     -127.361      -39.094      173.868      -65.104     -129.015      -43.690       54.019      114.880      140.819      -25.058     -175.005      -44.183      163.676      -26.048     -177.106      -56.699      162.978      -48.030       84.560       99.709      134.152      -44.255      178.733      -33.818      113.609      -26.950      175.527      -55.126      167.459      -67.539       32.452      126.340      143.104      -40.224     -148.270      -42.820     -157.885      -42.480     -148.371      -32.694      126.726      -11.684      121.183       32.840      111.526      -44.660     -137.827      -29.328      -97.026      -21.558     -170.354      -51.327      -91.162      -49.096      -16.701     -125.297      123.369      -46.666     -139.209      -45.071     -133.597      -46.737      161.080      -76.555     -166.376       -6.020      104.673      165.937      135.656      -37.712     -179.389      -44.418     -133.157      -39.399     -163.126      -70.196      134.121      -88.477      -18.650       97.296      143.138      -45.648     -144.537      -54.031      149.073      -22.602     -162.476      -33.975     -179.394       67.647        0.000        6.920       24.567        0.865        0.000        2.164        2.174        2.614
     900.000 -1437012.876   109510.916    72202.947   184308.055     1242.620 -2013821.411   209543.996      100.383      104.156      -38.520     -100.908      -43.851     -142.624      -39.711      171.166      -59.413     -133.557      -42.100       53.193      141.884      158.065      -23.001     -173.705      -42.886      149.978      -25.188      173.785      -54.063      131.802      -57.825       90.095       69.824      126.942      -43.962      156.209      -39.193      108.503      -27.087      179.816      -48.891      151.214      -59.936       40.275      116.844      137.262      -47.932     -148.345      -39.778     -130.807      -44.748      146.172      -44.714      153.540       -6.025      108.751      121.819      110.548      -45.586     -142.214      -34.127      -94.305      -29.167     -171.097      -45.283      -99.320      -44.222       -7.787     -143.378      116.703      -42.224     -137.744      -55.504     -160.502      -47.740      161.466      -76.875     -156.119       -3.113      108.466      127.887      131.538      -38.870      128.258      -44.705     -144.937      -46.059     -179.241      -53.981      114.868      -89.247      -16.675       54.105      142.646      -44.258     -112.534      -47.046      151.374      -21.938     -160.047      -25.963     -173.251       63.322        0.000        8.997       24.567        3.114        0.000        2.464        2.477        2.800
    1000.000 -1436326.520   109379.505    71806.190   184616.488     1229.427 -2016734.986   213376.855      125.045      118.070      -41.325     -119.393      -43.539     -148.518      -40.013      175.752      -69.681     -126.676      -34.076       55.006      111.415      152.284      -19.694     -172.102      -44.680      160.035      -19.162     -179.248      -56.036      151.729      -55.206       85.075       74.915      132.514      -37.649      139.963      -29.957      103.577      -22.340      172.250      -48.401      176.109      -57.345       39.984       94.694      133.824      -40.241     -145.621      -40.843     -141.098      -42.495      141.744      -49.941      125.498       -7.045      120.325      110.876       92.295      -43.837     -145.118      -36.732     -111.730      -31.245     -178.508      -51.477     -108.349      -57.238       -0.080     -136.077      139.716      -49.285     -143.095      -39.656     -155.392      -42.006      172.948      -71.180     -158.608       -5.646      116.444      134.429      103.119      -41.311      140.882      -39.836     -131.662      -40.581     -172.206      -69.923      146.243      -88.726      -13.770      101.133      143.428      -45.637     -115.819      -50.062      162.178      -25.090     -165.089      -31.545     -172.230       62.803        0.000       12.457       22.318        2.422        0.000        2.335        2.354        2.689
    1100.000 -1437357.203   111329.395    70319.394   184100.477     1180.069 -2013398.818   209112.280      113.666      103.241      -39.610     -113.581      -46.614     -155.518      -39.065      177.298      -68.186     -120.724      -30.833       41.312      122.940      143.848      -22.163      178.862      -44.807      151.610      -19.692     -171.605      -61.125      154.198      -51.524       95.624       93.248      125.201      -42.728      156.558      -32.839      109.127      -23.110      177.031      -43.739      118.924      -62.145       16.697      102.012      135.837      -38.726     -142.249      -43.172     -133.788      -40.473     -162.766      -44.005      162.949        5.750      111.998       56.872       96.188      -40.750     -139.119      -39.863     -123.729      -20.925     -171.864      -54.662     -103.164      -38.529       -4.707     -128.833      127.452      -48.564     -139.699      -58.001     -151.580      -44.659      152.777      -67.099     -155.287      -10.746      104.668       60.485      132.287      -37.135      175.591      -43.760     -138.981      -38.252     -177.072      -42.232       49.350      -86.065      -20.268      100.815      139.540      -42.354     -110.282      -46.825      141.056      -25.939     -164.424      -29.681     -164.530       63.841        0.000       11.765       22.145        2.249        0.000        2.254        2.269        2.643
    1200.000 -1436410.913   114043.783    71782.535   183754.480     1172.664 -2013385.926   206221.551      139.150      109.312      -43.783     -123.749      -43.658     -152.779      -34.473     -179.655      -54.951     -126.174      -33.307       37.222      115.571      131.768      -21.177     -160.728      -51.911      154.623      -24.978     -163.387      -62.941      119.492      -53.253       83.337      125.230      135.109      -42.387      129.970      -41.065      108.065      -27.450      178.289      -45.461      135.797      -64.715       20.326      146.568      141.687      -46.488     -145.167      -42.486     -148.495      -48.848      175.769      -43.766      152.842       13.849      117.285       94.856      106.678      -46.511     -131.903      -44.334     -106.652      -20.513     -160.908      -56.343     -118.963      -34.416       -4.251     -124.823      145.267      -44.409     -138.799      -47.925     -153.930      -50.796      156.381      -42.967      165.147      -23.061      117.955      120.858      132.917      -46.436      152.294      -42.607     -144.610      -44.587     -177.937      -41.110       -5.571      -87.407      -17.226       76.968      153.221      -48.735     -120.220      -43.122      164.940      -18.612     -156.300      -31.561     -171.013       66.436        0.000        7.612       25.952        0.000        0.000        2.354        2.358        2.797
    1300.000 -1436061.248   110499.985    71555.768   184734.714     1229.355 -2015247.076   211166.005      151.501      104.668      -40.115     -121.241      -40.446     -170.862      -42.068     -177.123      -66.010     -134.866      -33.431       56.642      112.490      152.985      -29.112     -143.068      -46.625      144.961      -33.246      174.544      -66.796      156.929      -53.557       87.547      128.574      130.812      -44.804      156.366      -39.027      107.533      -24.658      175.202      -44.945      160.460      -61.029       24.483      132.566      150.922      -51.960     -162.551      -39.913     -130.436      -47.943      155.214      -42.468      157.843       -2.323      129.518       87.874      113.997      -39.328     -145.639      -52.902     -125.125      -22.395     -161.504      -77.964     -153.985      -46.171       22.990     -131.136      151.446      -46.778     -161.485      -42.189     -129.516      -44.711      156.165      -47.483     -169.349      -10.569      109.699      124.872      135.428      -39.453      138.704      -46.036     -137.144      -47.154     -179.451      -54.477     -131.870      -83.846      -20.762      110.659      155.570      -51.046     -115.610      -46.393      165.529      -20.484     -163.740      -31.651     -160.513       64.706        0.000        8.304       24.567        2.422        0.000        2.326        2.336        2.789
