Time[ps] Energy the_rest_Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _Your result _RMSDs[A]:CA ____Backbone __HeavyAtoms
       0.000 -1715835.502    50098.049    24214.729   182595.713      359.279 -2240830.546   267727.275      157.186      -58.141     -120.066     -118.900       90.584      -76.113      -92.693      -76.479       39.862     -111.105      -89.649      144.565       87.989     -138.518      -60.891      -60.906      -63.240      -72.699     -145.034     -137.651     -125.345      -92.887      -82.853      177.169      171.730      -82.547      -93.468      -66.252       37.919     -131.718      -70.192      -98.058       35.418     -151.378     -112.683       56.395      158.699      -87.142     -141.978     -163.416      -73.131      -67.104      -64.682      -70.527       92.034      -50.861      -83.915      167.909       85.069      -97.168     -127.458     -138.859        7.302     -157.084     -163.633     -141.505       61.050     -123.833     -170.128       73.522     -164.769      -38.201     -124.282     -142.105      -93.741     -162.415     -118.878     -137.577     -109.913     -158.117     -152.640      100.983      165.324      -52.894     -127.338     -116.486      -26.677     -126.060      -80.540      -75.429     -178.253      174.260      -25.492       82.401     -174.535      -56.546      -82.365      -42.668      -16.322     -152.058      -75.841      -99.352      150.173     -168.491       67.474        0.000        8.304       22.837        1.384        0.000        0.494        0.554        0.732
     100.000 -1359400.354   114318.916    70737.499   185008.789     1215.324 -1927061.375   196380.492      165.977      -66.268     -121.233     -108.183       78.648      -57.197      -80.903      -81.700       40.996     -122.886      -73.018      112.120      104.543     -138.046      -59.982      -66.272      -81.087      -81.974     -146.670     -131.046     -115.387      -68.969      -78.128     -179.751      166.936      -67.223      -96.016      -70.757       32.251      -99.377      -97.993     -128.269      -24.664      -75.198     -137.490       79.149      165.647      -60.937     -138.855     -156.637      -61.023      -56.845      -78.286      -74.086       92.541      -46.892      -69.427      169.216       87.921      -92.724     -155.602     -151.857       13.992     -159.628     -133.731     -129.198       50.079     -121.097     -148.474       93.520     -160.772      -32.598     -155.450     -131.790      -69.492     -142.214     -105.116     -153.482     -122.336     -149.849     -152.225      117.861      151.672      -53.990     -126.174     -122.878      -32.574     -120.076      -89.273      -94.083     -161.426     -167.444      -46.964       86.345      166.652      -64.647      -62.593      -56.893      -78.158     -143.647     -104.505      -65.982     -138.948     -165.217       67.647        0.000        8.304       22.491        1.557        0.000        1.685        1.714        2.117
     200.000 -1355182.462   108896.218    70058.703   184867.016     1250.199 -1916844.683   196590.084      145.893      -66.489     -125.873     -106.474       77.733      -70.307      -89.989      -74.050       40.325     -116.665      -88.519      107.687      100.302     -150.295      -60.977      -66.005      -63.047      -70.977     -132.037     -176.275      -92.269      -64.660      -95.848      165.691      160.820      -64.847     -111.822      -77.340       29.691      -94.489      -92.809     -127.885      -15.981      -69.681     -135.140       79.336      173.640      -68.042     -143.251     -159.594      -63.123      -47.085      -73.452      -63.103       90.870      -56.240      -76.708      164.888      101.221      -91.807     -156.504     -156.952       13.091     -169.581     -137.226     -128.579       43.424     -124.465     -142.184       72.976     -166.907      -10.039     -141.170     -126.326      -88.212     -139.360     -120.655     -106.024     -108.614     -159.647     -133.654      106.140      152.832      -64.022     -102.939     -136.659      -47.538     -137.340      -64.635      -74.622     -166.320     -173.351      -71.771       79.788      149.285      -63.086      -42.846      -45.320      -83.149     -159.445      -72.822      -76.053      -62.588      -86.126       66.955        0.000        9.689       21.799        1.557        0.000        1.554        1.589        2.102
     300.000 -1354267.945   109589.754    69339.753   185083.531     1184.559 -1911751.742   192286.200      161.673      -69.125     -126.280     -103.695       84.517      -70.690      -96.985      -70.710       47.719     -128.856      -76.947       95.624       87.123     -133.221      -60.810      -61.671      -60.742      -81.337     -112.260      169.728      -72.466      -87.542      -76.852      173.399      161.810      -60.908      -93.962      -73.074       28.657      -97.193      -93.114     -125.797      -17.571      -88.272     -125.036       95.001      140.790      -79.640     -120.299     -163.132      -57.425      -51.533      -79.360      -76.486       73.459      -36.762      -75.732      175.030       85.222      -90.759     -152.920     -150.496        6.066     -165.025     -134.804     -103.891       33.887     -116.813     -146.448       77.837     -163.112      -10.593     -162.963     -127.300      -70.985     -168.035      -86.256     -129.515     -104.570     -153.184     -154.473      120.835      148.352      -73.774     -106.754     -133.093      -56.576     -110.983      -65.513      -79.878     -172.113     -167.737      -56.873       88.010      158.619      -81.343      -52.776      -46.374      -85.215     -159.090      -73.832      -82.724      -64.537      -68.600       67.993        0.000        8.997       21.453        1.557        0.000        1.602        1.643        2.171
     400.000 -1352416.651   105359.622    68414.633   185433.796     1203.891 -1912180.907   199352.313      146.066      -69.587     -139.891     -107.016       75.869      -75.421      -66.896      -80.239       31.845     -150.908      -60.855       97.595       88.906      -74.709      -67.767      -49.423      -76.004      -78.103     -111.280      179.166      -83.156      -73.495      -86.587      177.809      169.233      -76.119      -85.508      -75.384       11.770     -118.946      -94.667     -104.529      -34.704      -75.798     -143.630       87.290      164.116      -69.562     -141.692     -159.678      -38.195      -61.327      -69.931      -74.511       79.544      -53.205      -79.551      172.378       95.153      -88.675     -147.205     -163.214       10.442     -163.801     -156.143      -98.596       34.353     -109.539     -166.635       83.403     -155.569      -26.791     -132.965     -125.967     -104.251     -158.473     -105.523      -97.495     -103.864     -165.290     -157.385      118.978      148.674      -67.542     -118.061     -119.142      -59.949     -127.140      -53.452      -84.213     -171.904     -169.565      -69.345       91.195      160.323      -53.282      -65.369      -57.781      -85.460     -169.424      -77.275      -77.139      -59.034      -84.398       68.512        0.000        8.304       21.453        1.730        0.000        1.627        1.665        2.292
     500.000 -1351579.231   106642.461    68516.514   185223.313     1208.481 -1908784.436   195614.437      102.047      -74.216     -133.133     -108.798       81.881      -78.957      -68.075      -79.833       47.266     -146.223      -61.362       94.401       85.185      -81.159      -65.652      -51.464      -72.181      -74.491     -138.218     -147.958      -99.040      -64.573      -78.683      169.150      174.920      -54.928     -104.684      -80.530        4.774      -99.618      -74.251     -101.328      -42.497      -62.095     -153.498       90.661      153.615      -73.003     -130.481     -162.489      -47.016      -60.398      -68.713      -74.212       69.738      -47.631      -66.930      167.056       89.372      -88.767     -162.369     -165.684        6.959     -160.033     -142.934     -102.418       41.674     -115.283     -173.039       85.902     -167.182      -28.085     -132.292      -97.069     -104.087     -152.354      -95.574     -140.571     -102.562     -165.950     -152.910      103.342      166.893      -93.677     -104.291     -117.980      -55.604     -134.247      -61.541      -70.815     -170.325     -172.414      -55.416       90.604      154.686      -57.881      -54.449      -42.317      -91.001     -160.954      -88.750      -78.717      -68.692      -98.106       66.436        0.000        6.920       24.221        2.422        0.000        1.471        1.504        2.205
     600.000 -1351763.788   105443.868    68887.030   185423.505     1198.898 -1909383.136   196666.046      102.710      -98.360     -123.872     -119.584       87.055      -80.222      -66.561      -74.197       39.868     -144.507      -46.075       93.926       84.226      -91.716      -54.949      -56.224      -69.182      -84.770     -128.700     -171.560     -104.640      -72.445      -76.773      171.007      168.327      -48.970      -87.205      -69.914       -8.733      -86.446      -64.055     -104.145      -46.998      -65.102     -134.848       85.934      161.192      -66.156     -145.849     -154.619      -57.680      -51.324      -63.259      -76.143       70.133      -46.215      -86.207      177.538       78.738      -91.277     -156.926     -149.718       10.563     -165.019     -156.337     -108.003       30.346     -101.826      173.391       90.472     -171.369      -38.129     -115.920     -108.564     -100.952     -159.453     -101.721     -120.095      -96.551     -156.857     -154.522      105.987      147.425      -83.336     -102.846     -122.379      -56.510     -122.320      -63.298      -73.684     -169.656     -172.992      -47.546       76.188      158.572      -61.091      -53.809      -50.320      -95.468     -151.694      -76.720      -83.972      -59.113      -58.131       65.917        0.000        8.997       22.664        2.422        0.000        1.628        1.662        2.311
     700.000 -1351562.749   104841.351    69670.564   185045.280     1191.230 -1910429.052   198117.878      110.934      -69.394     -127.117      -99.999       68.019      -75.611      -75.820      -78.052       37.622     -153.032      -51.720      101.711       77.314      -76.676      -60.099      -53.940      -70.441      -70.814     -139.018     -174.416      -90.146      -70.986      -99.108      166.497      165.518      -40.395     -100.680      -69.062      -19.465      -83.849      -72.266     -105.886      -37.443      -74.647     -143.062       89.067      151.884      -65.502     -136.241     -166.271      -55.747      -41.778      -76.348      -66.789       75.035      -54.262      -68.472      170.104       90.491     -114.729     -156.590     -149.089      -14.042     -144.527     -150.759     -106.735       39.644     -114.845      178.524       83.744     -163.474      -27.161     -123.169     -107.783      -87.334     -163.573      -93.776     -128.763      -99.182     -163.288     -155.927      114.723      153.135      -79.137      -83.689     -116.708      -76.645     -119.651      -52.517      -80.026     -168.314     -170.765      -56.894       81.376      151.423      -57.040      -49.139      -57.070     -102.727     -158.927      -88.431      -71.318      -54.854      -86.282       65.917        0.000        8.997       22.664        2.422        0.000        1.650        1.681        2.403
     800.000 -1351134.336   105892.393    68543.461   185001.532     1269.449 -1904055.386   192214.215      114.158      -63.549     -123.314      -95.277       61.225      -71.913      -66.428      -79.070       34.939     -137.034      -67.177      106.783       80.971      -70.323      -58.051      -50.056      -60.350      -86.467     -120.887     -172.490     -107.478      -76.295      -83.390      173.249      169.730      -50.126     -104.421      -72.787        3.769      -81.862      -82.213     -113.500      -19.317      -95.630     -150.813       92.150      154.953      -74.653     -130.534     -145.404      -61.059      -63.784      -68.933      -74.205       68.228      -41.027      -75.551      169.726       90.012     -121.804     -150.903     -139.725      -19.793     -143.848     -143.323     -116.929       51.906     -115.772     -162.247       75.197     -159.244      -18.599     -114.719     -112.933      -86.395     -166.535      -97.009     -141.395      -97.337     -163.358     -157.282      123.748      148.459      -74.282     -115.953     -118.385      -72.961     -127.081      -52.814      -82.340     -161.881     -173.968      -64.842       85.394      162.663      -67.686      -47.191      -66.753      -99.382     -164.404     -100.279      -89.975      -70.909      -82.217       68.858        0.000        7.612       22.837        0.692        0.000        1.555        1.583        2.414
     900.000 -1351226.786   103211.692    68834.405   185165.149     1266.471 -1907539.724   197835.221      108.091      -78.228     -131.799     -109.685       78.693      -65.066      -67.965      -71.228       25.971     -134.526      -63.439       96.391       89.000      -93.712      -53.339      -67.165      -64.575      -77.142     -142.959     -167.026      -98.004      -72.719      -91.568      173.114      173.582      -59.860     -104.609      -68.140        5.593      -81.893      -78.369     -108.547      -26.350      -73.162     -127.742       68.200      170.824      -66.814     -145.951     -156.751      -60.285      -57.575      -73.204      -73.308       61.201      -41.294      -73.827      162.676       95.642     -118.598     -164.011     -143.029      -79.490     -131.674     -120.856      -81.960       52.373     -128.540     -173.503       87.139     -163.320      -23.861     -111.558     -110.516      -88.998     -144.829     -111.514     -121.193      -93.830     -162.455     -158.449      114.192      152.364      -72.002      -93.786     -120.734      -65.054     -128.125      -69.046      -72.174     -165.696     -174.043      -61.864       77.993      166.072      -63.921      -59.874      -48.493      -76.095     -165.205     -106.324      -77.676      -72.063     -111.409       68.858        0.000        7.612       22.491        1.038        0.000        1.646        1.675        2.420
