Time[ps];Energy;the_rest_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_RMSDs[A]:CA;____Backbone;__HeavyAtoms
0.000;-1776734.671;33058.065;25391.901;183191.493;387.734;-2297875.161;279111.298;-178.506;-45.613;-54.675;-60.235;-98.226;-74.599;-75.165;-110.484;50.518;-133.807;-104.869;161.237;84.648;-138.418;-77.703;-71.762;-55.112;-87.316;-129.629;-160.867;-113.968;-78.563;-95.109;172.484;158.685;-85.850;-73.662;-53.112;13.606;-162.221;-53.748;-104.777;52.982;-150.503;-116.268;56.208;161.110;-88.332;-110.242;-150.410;-106.476;-74.090;-48.984;-63.828;104.626;-10.611;-123.126;134.442;88.841;-86.452;-127.390;-133.849;-42.125;-134.107;-153.012;-145.134;83.807;-133.320;-163.077;90.593;178.522;-65.466;-110.420;-131.205;-89.509;-134.682;-139.118;-132.258;-75.722;-125.675;179.206;63.567;-178.438;-41.748;-128.478;-124.366;-2.463;-148.198;-76.855;-92.357;177.378;-173.178;-44.538;94.468;152.635;-54.528;-115.851;-131.713;-90.270;-60.523;-78.233;-105.044;174.496;-163.410;66.782;0.000;8.997;22.318;1.903;0.000
100.000;-1412698.905;117429.168;74137.051;185089.567;1193.483;-1999460.443;208912.269;163.627;-77.086;-62.356;-59.752;-52.548;-71.892;-71.081;-142.867;45.720;-150.593;-53.856;159.498;68.529;-98.899;-101.232;-80.542;-56.817;-77.293;-103.114;-178.627;-75.350;-114.709;-83.184;167.558;155.482;-73.808;-63.239;-63.821;-65.911;-79.456;-44.543;-95.655;19.501;-179.147;-76.991;85.613;154.999;-68.619;-143.518;-159.839;-121.626;-76.046;-40.463;-58.347;-154.012;-140.380;-84.998;102.320;98.162;-84.569;-122.030;-154.031;-127.957;-99.189;-109.741;-80.847;84.748;-110.168;179.191;90.063;177.597;-59.162;-99.013;-140.057;-62.081;-131.201;-150.461;-153.783;-64.385;-131.680;-178.421;60.061;-161.609;-52.336;-134.389;-120.521;-67.609;-80.205;-102.289;-75.928;-164.773;-145.815;-71.967;82.082;165.355;-79.084;-101.353;-125.500;-79.630;-75.172;-77.572;-94.934;171.578;-172.785;64.706;0.000;9.689;23.702;1.903;0.000
200.000;-1407467.291;111486.294;72016.844;185465.314;1362.661;-1988018.116;210219.712;158.094;-69.422;-56.683;-63.035;-63.819;-70.017;-77.149;-133.952;32.294;-158.607;-51.125;179.548;55.803;-93.640;-102.836;-75.984;-68.318;-66.733;-111.899;-168.635;-95.655;-111.851;-92.430;171.625;147.963;-57.940;-67.578;-76.200;-80.374;-70.748;-17.970;-90.955;11.219;-167.384;-82.616;84.025;176.399;-97.354;-141.022;-155.079;-101.811;-72.476;-58.360;-48.331;-148.117;-144.537;-98.015;110.395;95.430;-77.207;-127.931;-152.237;-112.137;-86.972;-120.685;-84.801;68.633;-114.406;-163.727;75.256;-176.043;-72.193;-102.041;-134.032;-81.994;-129.144;-149.346;-139.948;-74.615;-105.801;-173.840;54.697;-175.783;-48.492;-122.510;-121.443;-80.405;-68.504;-81.390;-80.697;-157.036;-158.429;-61.835;73.189;162.481;-77.576;-95.230;-135.572;-83.976;-71.689;-72.335;-101.562;-174.772;-165.749;66.263;0.000;9.689;22.145;1.903;0.000
300.000;-1404718.816;109836.635;71181.715;185586.326;1260.483;-1980359.324;207775.350;161.183;-74.607;-58.338;-60.248;-63.345;-71.409;-77.725;-135.728;44.219;-162.941;-48.806;169.267;70.940;-103.415;-104.966;-79.799;-57.315;-79.075;-104.244;-179.827;-94.193;-98.761;-73.570;168.758;144.261;-64.318;-51.803;-71.806;-90.341;-70.717;-32.686;-92.351;14.083;174.448;-75.731;83.451;164.332;-74.740;-123.981;-173.528;-106.599;-70.898;-60.626;-52.361;-110.007;-141.399;-94.721;98.815;100.422;-87.277;-135.091;-153.919;-110.215;-93.060;-101.240;-80.170;64.173;-109.262;-163.391;87.352;-179.670;-70.790;-97.629;-147.660;-85.312;-121.370;-147.879;-138.318;-62.598;-119.619;-174.582;63.429;179.588;-40.860;-117.482;-134.106;-71.922;-77.313;-76.352;-85.064;-160.803;-147.794;-53.346;78.419;158.162;-60.659;-128.916;-131.939;-71.206;-64.604;-76.218;-103.768;-170.857;-154.024;62.976;0.000;11.765;22.664;2.595;0.000
400.000;-1404033.299;109758.771;71090.441;185736.197;1252.110;-1975451.349;203580.531;173.231;-63.782;-61.155;-56.004;-77.326;-58.879;-79.606;-125.978;40.819;-148.548;-65.862;-179.906;74.998;-108.773;-94.101;-80.698;-57.907;-68.097;-99.801;-173.653;-92.048;-117.446;-72.230;167.536;149.578;-59.464;-50.805;-63.180;-86.360;-75.710;-32.652;-97.425;22.686;-173.410;-77.122;82.790;167.194;-80.509;-130.245;-164.787;-112.111;-60.030;-55.067;-60.243;-122.933;-164.563;-83.348;98.860;90.677;-74.210;-140.706;-143.064;-106.256;-107.408;-92.473;-74.339;60.314;-135.963;-164.588;112.207;178.866;-64.791;-107.214;-132.150;-77.956;-141.353;-141.352;-143.984;-82.772;-121.031;-165.325;69.896;-169.610;-55.576;-108.375;-131.657;-90.667;-75.724;-79.236;-66.200;-169.601;-155.114;-39.475;72.707;154.098;-74.937;-115.455;-121.905;-85.734;-64.413;-81.516;-113.758;-172.026;-166.066;69.031;0.000;8.997;21.972;0.000;0.000
500.000;-1402913.850;111946.750;70567.867;185571.386;1276.760;-1973895.691;201619.078;167.144;-67.345;-75.488;-55.196;-55.942;-59.298;-82.750;-137.727;41.590;-139.365;-55.981;178.857;69.483;-93.066;-89.456;-86.686;-70.635;-69.058;-100.319;-146.141;-96.361;-139.388;-78.523;171.496;133.746;-63.067;-50.260;-65.144;-85.383;-68.784;-37.018;-89.382;12.871;-176.237;-82.103;81.704;173.794;-81.815;-136.092;-160.036;-102.075;-65.125;-60.031;-55.236;-112.652;-157.478;-85.791;105.511;86.497;-83.816;-129.914;-152.368;-118.123;-93.199;-83.391;-84.933;63.551;-128.730;-156.499;117.005;164.697;-70.154;-104.119;-145.256;-78.002;-151.036;-134.123;-140.874;-89.767;-122.249;-174.304;67.829;-172.867;-47.855;-114.354;-131.064;-97.293;-92.569;-80.879;-67.476;-168.582;-175.021;-63.038;72.596;157.842;-64.110;-108.463;-136.325;-65.462;-77.770;-79.148;-121.780;-166.176;-166.915;66.782;0.000;9.689;21.107;2.422;0.000
600.000;-1401263.884;105551.379;70560.049;185883.654;1191.234;-1975930.162;211479.961;162.946;-43.696;-77.561;-66.942;-52.818;-45.349;-87.501;-159.036;54.973;-144.810;-63.785;169.909;82.762;-96.524;-90.503;-94.808;-69.009;-89.829;-85.277;-139.309;-91.161;-131.263;-83.902;177.919;146.820;-66.519;-62.442;-59.381;-81.786;-75.975;-32.476;-93.254;-3.685;-161.626;-83.572;69.984;176.998;-85.007;-107.820;-164.145;-103.064;-75.251;-51.654;-51.829;-104.744;-174.006;-86.254;112.678;89.494;-86.808;-141.808;-149.077;-125.015;-92.381;-101.625;-68.147;59.819;-132.477;-160.786;116.796;178.539;-66.882;-91.577;-135.464;-92.945;-133.460;-132.437;-144.931;-113.904;-163.116;-150.687;109.870;170.527;-50.472;-126.694;-112.202;-96.220;-92.540;-62.933;-66.860;-163.361;167.255;-62.520;77.516;144.687;-59.392;-98.081;-134.564;-74.457;-68.416;-68.617;-151.060;-163.844;-163.216;66.782;0.000;9.689;21.972;1.557;0.000
700.000;-1401753.769;107082.392;69936.159;185477.462;1240.094;-1969840.442;204350.566;168.430;-53.432;-68.694;-63.392;-58.756;-53.548;-79.856;-149.310;49.794;-147.773;-54.886;176.646;78.648;-100.576;-88.566;-89.982;-82.808;-68.084;-100.161;-138.888;-85.076;-128.895;-93.142;171.704;131.808;-65.222;-54.215;-68.250;-81.951;-72.852;-28.827;-92.528;-1.156;-166.111;-74.007;84.293;164.005;-87.449;-123.565;-166.754;-104.424;-71.404;-55.612;-57.094;-119.290;-157.093;-87.471;111.748;87.626;-81.973;-138.719;-145.594;-120.460;-96.136;-117.155;-84.941;65.988;-142.262;-163.148;106.845;177.632;-56.378;-96.686;-137.509;-80.553;-143.182;-126.000;-133.505;-99.412;172.802;-129.497;99.273;176.073;-40.733;-104.439;-129.499;-60.662;-102.343;-66.508;-80.757;-173.589;-161.161;-75.619;83.026;158.040;-64.568;-95.819;-129.302;-73.152;-73.176;-83.664;-139.774;-173.763;-149.546;66.782;0.000;8.997;21.626;2.595;0.000
800.000;-1399974.116;107812.687;70402.741;185606.777;1299.239;-1967264.688;202169.128;178.781;-64.501;-77.166;-53.781;-60.467;-53.380;-86.360;-149.584;47.406;-141.705;-47.313;175.038;83.567;-107.204;-79.668;-85.081;-67.340;-78.394;-108.162;-164.213;-100.323;-133.216;-73.771;170.843;135.657;-60.569;-59.303;-57.243;-81.315;-71.167;-32.064;-85.021;22.273;-171.258;-83.239;70.904;162.831;-86.578;-116.369;-158.495;-99.337;-69.607;-55.005;-59.851;-115.963;-160.493;-99.430;121.500;95.334;-79.419;-132.066;-161.564;-108.963;-98.202;-90.336;-78.295;61.027;-134.513;-153.600;105.961;176.196;-55.561;-103.789;-137.625;-81.281;-134.392;-136.421;-133.252;-145.928;-144.607;-141.965;139.733;-178.314;-61.298;-105.090;-121.898;-12.786;-159.541;-94.895;-84.808;-165.349;-164.719;-71.824;55.662;166.334;-62.736;-94.364;-126.065;-86.532;-74.380;-92.921;-138.434;175.988;-153.217;67.820;0.000;8.997;20.934;2.249;0.000
900.000;-1401610.801;107002.223;70408.721;185952.002;1245.930;-1972149.771;205930.093;175.476;-69.757;-56.698;-64.773;-62.650;-48.319;-95.789;-151.356;40.157;-138.140;-65.717;179.364;79.549;-102.635;-94.765;-82.545;-53.633;-90.421;-105.647;-166.868;-94.175;-81.827;-95.004;-179.240;119.842;-49.114;-55.062;-65.302;-75.366;-78.905;-40.132;-87.144;20.774;-176.864;-88.459;78.682;156.056;-73.797;-131.685;-153.186;-93.040;-79.939;-49.878;-59.681;-120.305;-154.155;-89.658;115.911;85.162;-82.842;-121.008;-153.977;-118.222;-105.588;-102.559;-82.807;45.930;-132.951;-161.993;128.617;167.104;-75.789;-108.077;-131.125;-77.472;-133.895;-131.373;-153.805;-127.201;-147.344;-133.215;108.177;-175.093;-58.265;-121.983;-93.642;-67.435;-111.577;-88.068;-81.418;-173.820;-159.536;-88.364;78.331;158.551;-72.922;-89.146;-126.425;-89.183;-71.153;-75.005;-125.629;-179.468;-166.544;68.339;0.000;7.612;21.799;2.249;0.000
