Time[ps];Energy;the_rest_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_RMSDs[A]:CA;____Backbone;__HeavyAtoms
1000.000;-1756208.571;140027.990;86789.316;184471.969;1177.391;-2439790.645;271115.409;170.814;-68.308;-172.710;-161.996;-79.377;-165.669;-111.893;-69.120;29.087;-156.128;-81.244;161.118;142.870;-86.878;-96.677;-105.757;-88.859;-75.839;-102.484;-66.755;-114.291;-158.147;-71.469;176.017;164.501;-90.668;-154.509;-129.842;-78.627;-61.745;-38.777;-94.666;53.796;-102.563;-63.381;112.977;171.177;-76.509;-68.205;-66.171;-13.450;-154.326;-157.247;-127.636;46.467;-98.732;-124.890;81.909;136.262;-69.645;-75.260;-70.437;-12.539;-152.087;-66.471;-71.737;61.741;-120.224;-93.213;157.377;114.814;-90.851;-99.275;-121.579;-67.190;-85.264;-137.933;-156.255;72.747;-74.079;57.892;121.503;161.776;-60.386;-158.240;-114.668;-79.243;-119.072;-102.664;-170.377;-174.647;-179.598;-97.007;70.294;163.999;-68.889;-99.143;-74.265;17.519;-157.758;-83.210;-81.835;-27.546;-52.201
1100.000;-1756072.341;142879.572;85697.610;184514.582;1215.180;-2438344.905;267965.620;162.775;-65.319;-179.557;-150.254;-84.977;-149.905;-108.211;-80.145;38.824;-146.269;-90.056;148.552;130.960;-81.799;-125.774;-83.312;-64.161;-91.439;-85.503;-74.738;-106.328;-165.097;-77.740;176.715;167.437;-105.626;-162.736;-127.366;-70.134;-68.366;-42.658;-102.837;53.194;-110.721;-60.049;115.209;158.752;-67.593;-60.334;-64.864;-0.989;-162.691;-167.236;-129.705;47.249;-108.333;-124.482;85.068;126.485;-68.057;-82.362;-76.368;-14.995;-146.005;-52.122;-72.290;57.832;-121.273;-102.962;155.118;123.570;-77.942;-107.161;-119.113;-76.215;-76.954;-152.456;-133.369;77.846;-80.561;56.711;120.499;160.465;-52.933;-160.068;-119.471;-94.836;-120.270;-103.915;-162.544;-173.964;175.392;-133.030;75.600;162.945;-66.245;-78.333;-63.525;8.178;-152.450;-102.274;-68.334;-7.855;-75.710
1200.000;-1755750.240;143220.658;87172.469;183232.955;1199.931;-2439732.941;269156.689;-177.513;-77.229;-161.680;-145.101;-83.961;-151.364;-115.962;-80.703;37.554;-135.850;-85.990;132.407;153.276;-78.432;-99.150;-123.879;-79.280;-85.971;-94.528;-74.071;-110.907;-155.440;-80.358;-178.764;145.595;-95.764;-148.666;-136.437;-83.005;-60.999;-50.968;-101.058;47.784;-115.247;-58.592;94.246;179.380;-68.013;-65.286;-61.206;-28.718;-159.673;-150.563;-134.043;43.082;-88.154;-121.296;75.222;151.232;-71.007;-59.052;-68.784;-50.240;-143.285;-69.982;-54.503;64.412;-142.384;-80.484;150.948;123.917;-77.314;-113.266;-123.706;-74.333;-78.131;-159.399;-119.544;78.773;-73.896;50.137;118.605;172.268;-63.460;-146.630;-125.690;-80.412;-126.492;-101.901;-168.818;-164.968;-162.170;-160.693;74.364;159.136;-72.766;-67.019;-68.288;18.295;-114.055;-116.601;-80.515;-23.548;-61.433
1300.000;-1756243.572;140183.801;86949.936;184177.542;1144.344;-2437211.633;268512.437;176.853;-63.980;-165.292;-148.463;-66.465;-169.549;-112.981;-79.908;30.644;-147.922;-75.694;144.193;153.397;-79.790;-104.410;-129.532;-72.111;-83.220;-74.057;-90.136;-94.839;-166.044;-67.644;159.199;149.189;-87.237;-155.321;-127.567;-63.687;-68.553;-36.340;-100.620;50.018;-112.903;-50.060;86.972;169.501;-68.865;-64.124;-49.463;-19.525;-148.366;-159.025;-123.264;47.124;-96.319;-119.372;75.646;148.299;-73.929;-72.370;-69.723;0.833;-162.991;-80.587;-68.681;52.467;-120.849;-100.105;151.881;128.823;-76.705;-100.865;-139.007;-65.624;-73.513;-140.516;-141.152;60.270;-82.417;63.160;108.949;171.704;-62.038;-156.189;-114.308;-74.449;-124.742;-96.207;-162.279;-170.862;-177.571;-151.946;95.095;140.314;-63.184;-62.687;-68.646;18.826;-127.791;-120.770;-84.631;1.872;-66.024
1400.000;-1756715.506;140848.096;86843.146;184214.042;1255.610;-2441742.670;271866.270;170.833;-69.243;-166.290;-151.769;-80.983;177.901;-82.178;-83.173;34.748;-117.420;-85.733;121.552;122.502;-73.922;-101.151;-92.521;-67.201;-93.751;-82.794;-72.723;-98.666;-145.890;-70.777;171.381;143.636;-79.653;-176.933;-122.271;-73.179;-68.929;-39.332;-100.871;46.894;-116.774;-71.035;98.604;157.034;-67.374;-56.985;-62.995;8.357;-166.137;-138.106;-138.558;57.105;-101.908;-132.439;82.997;130.982;-65.520;-61.804;-58.096;-70.360;-132.354;-68.194;-65.196;53.003;-121.768;-100.407;140.329;138.535;-69.050;-106.769;-119.707;-64.275;-72.530;-127.850;-150.179;69.287;-89.214;44.349;142.229;167.576;-66.767;-150.919;-124.182;-67.262;-148.167;-90.534;-169.456;-164.055;-179.488;-118.963;80.833;114.200;-64.989;-69.296;-54.005;19.698;-134.109;-118.523;-95.849;-30.842;-69.330
1500.000;-1754402.142;137829.559;86706.919;184557.080;1258.172;-2439274.296;274520.424;176.360;-56.638;-168.476;-151.890;-81.509;-164.382;-107.202;-85.872;33.617;-115.439;-87.019;139.253;128.907;-67.696;-120.448;-113.963;-67.500;-88.977;-87.930;-82.984;-88.880;-150.215;-76.354;167.578;155.431;-98.431;-168.347;-120.024;-69.181;-71.173;-36.450;-95.262;63.479;-129.081;-72.058;98.772;165.206;-74.231;-63.847;-58.355;22.423;-169.679;-150.844;-126.053;42.521;-85.716;-136.932;76.128;115.253;-71.895;-67.921;-66.558;-47.679;-128.587;-64.794;-51.243;50.045;-128.464;-94.074;149.813;121.848;-78.615;-99.130;-109.235;-70.900;-74.846;-136.973;-140.657;69.884;-87.206;59.973;116.687;170.593;-74.012;-138.250;-121.239;-93.503;-117.808;-119.225;-165.494;-164.577;-146.299;-167.261;79.352;130.334;-72.037;-68.244;-61.362;12.935;-104.920;-132.514;-127.826;-25.002;-70.215
1600.000;-1757380.133;138163.894;86904.952;184013.186;1250.524;-2440923.459;273210.769;171.984;-65.723;-166.166;-160.509;-79.644;-159.841;-105.588;-68.213;38.535;-149.014;-95.259;158.422;143.020;-83.119;-102.678;-123.256;-53.300;-113.778;-70.991;-93.337;-89.410;-156.783;-80.293;173.664;142.838;-80.697;-162.053;-115.675;-77.216;-69.160;-50.703;-90.519;45.233;-115.317;-82.954;102.421;159.934;-72.608;-48.857;-65.724;0.711;-156.615;-132.815;-142.678;52.576;-92.104;-130.735;82.532;154.513;-68.377;-65.379;-76.235;-74.078;-132.988;-70.921;-57.477;54.366;-126.694;-97.921;156.390;119.229;-84.587;-108.713;-122.955;-61.948;-70.930;-127.304;-128.719;55.309;-88.694;50.254;133.269;150.521;-58.577;-167.251;-104.688;-78.049;-121.549;-117.652;-147.094;-168.874;-173.474;-130.482;77.903;117.695;-79.937;-72.008;-65.539;-3.019;-74.189;-157.541;-166.126;-17.800;-68.591
1700.000;-1757194.658;140386.253;87727.148;184061.838;1213.366;-2439409.500;268826.237;161.589;-45.678;-175.846;-152.374;-96.610;-160.431;-89.042;-79.985;61.554;-131.158;-78.861;92.004;164.464;-76.297;-114.981;-127.389;-50.143;-91.045;-88.193;-91.522;-101.996;-176.546;-74.080;172.025;161.171;-91.333;-167.966;-126.756;-81.765;-70.230;-31.443;-102.829;58.687;-123.333;-66.759;97.088;171.763;-55.749;-74.853;-60.708;7.140;-161.963;-140.356;-132.911;48.798;-96.696;-144.773;92.551;137.806;-62.611;-53.137;-65.010;-44.568;-121.544;-94.448;-74.983;71.776;-131.273;-67.937;139.124;123.301;-83.113;-93.990;-151.570;-58.292;-69.829;-138.452;-124.025;56.102;-101.235;52.683;140.390;166.926;-65.594;-153.112;-121.447;-82.712;-131.016;-116.878;-160.311;-166.684;-166.471;-169.821;95.760;136.186;-69.426;-68.330;-71.019;22.554;-135.345;-111.845;-173.773;-16.394;-61.407
1800.000;-1755901.156;141435.564;85812.445;184222.755;1188.179;-2441857.539;273297.441;168.956;-68.151;-170.400;-147.990;-64.477;-160.421;-100.508;-91.169;54.488;-138.555;-81.079;112.432;151.384;-71.207;-101.572;-121.716;-43.680;-135.123;-68.473;-87.326;-101.405;-161.670;-60.534;162.774;140.941;-93.730;-161.918;-105.195;-76.755;-75.362;-35.162;-101.634;54.414;-117.047;-70.978;79.859;175.621;-68.593;-62.580;-58.233;-28.091;-138.460;-140.397;-135.812;45.546;-96.811;-119.665;77.583;138.316;-66.262;-49.070;-69.788;-76.204;-119.947;-78.056;-61.057;64.760;-130.824;-91.130;162.724;144.875;-78.625;-104.449;-134.383;-52.109;-76.124;-145.203;-134.646;57.541;-94.102;74.224;127.317;154.326;-66.177;-143.013;-112.501;-75.617;-141.246;-116.260;-146.724;-166.630;-166.194;-167.898;80.402;143.332;-77.710;-67.534;-68.879;10.536;-90.122;-155.932;-151.826;-1.532;-61.819
1900.000;-1756495.010;140316.406;87041.168;183412.967;1135.657;-2439930.708;271529.499;-176.758;-66.834;-172.356;-138.268;-76.942;-166.981;-92.987;-83.428;54.268;-132.234;-70.665;95.930;157.625;-76.720;-114.969;-117.168;-68.404;-98.109;-78.012;-87.213;-88.782;-168.888;-82.261;174.447;160.225;-105.834;-161.015;-130.971;-66.960;-79.034;-31.418;-82.813;39.793;-117.764;-64.846;94.357;173.724;-68.476;-63.285;-66.947;-8.308;-149.306;-135.084;-147.737;47.496;-101.504;-117.069;79.656;154.205;-75.007;-70.982;-62.739;-53.782;-133.469;-75.311;-67.725;67.751;-125.314;-69.663;144.915;126.177;-65.136;-112.850;-129.604;-63.095;-66.141;-149.744;-132.349;40.334;-88.755;57.275;136.967;158.181;-51.101;-142.303;-111.876;-81.230;-140.809;-113.733;-169.735;-152.839;-158.094;-170.224;79.289;132.398;-65.982;-70.674;-71.564;3.612;-81.179;-158.091;-157.783;-20.564;-63.748
2000.000;-1753822.443;141829.612;86509.532;184286.994;1275.097;-2439727.650;272003.972;171.843;-68.220;-165.284;-159.266;-71.088;-145.240;-117.993;-106.337;46.474;-117.082;-66.030;102.694;152.450;-69.368;-101.478;-129.827;-65.943;-110.497;-84.149;-81.985;-107.106;-159.911;-76.499;171.048;157.534;-86.684;-166.823;-127.934;-70.996;-89.221;-38.686;-99.768;63.649;-125.833;-67.528;101.810;168.045;-63.129;-79.588;-69.635;-1.760;-162.064;-149.425;-130.266;43.680;-98.269;-121.471;90.708;142.947;-81.212;-53.687;-60.845;-54.461;-142.236;-81.742;-63.436;54.519;-126.453;-85.676;146.233;127.144;-79.654;-103.216;-122.060;-71.812;-68.064;-148.027;-133.415;59.948;-104.732;79.891;109.681;160.041;-62.147;-135.270;-115.090;-86.062;-139.004;-112.663;-153.736;-167.296;-160.282;-160.228;94.030;118.637;-76.289;-77.856;-68.102;35.025;-105.947;-148.529;-165.412;-23.728;-43.178
2100.000;-1756700.410;142386.595;86425.370;183912.224;1210.877;-2438092.445;267456.969;160.595;-68.642;-159.194;-145.075;-81.841;-143.105;-121.385;-88.520;43.923;-112.450;-75.409;127.958;157.941;-75.516;-96.108;-150.762;-59.545;-84.900;-95.657;-87.123;-91.274;-166.015;-73.727;177.219;148.655;-92.684;-163.209;-118.304;-65.788;-71.388;-42.883;-106.762;56.079;-119.392;-71.488;86.242;168.667;-70.027;-65.529;-69.152;-10.279;-156.928;-140.626;-126.558;44.457;-100.180;-117.892;79.582;142.250;-84.974;-76.616;-66.240;-27.729;-135.202;-66.162;-56.076;53.882;-114.123;-81.294;149.829;129.195;-78.065;-109.518;-124.149;-51.723;-71.093;-140.666;-139.747;62.345;-101.976;52.141;147.556;161.163;-70.434;-135.787;-123.371;-91.558;-131.715;-102.563;-164.270;-155.465;-165.589;-144.410;70.104;139.062;-65.417;-69.813;-67.131;30.258;-102.140;-121.853;-145.800;41.578;-107.861
2200.000;-1756742.864;139966.479;86280.197;184126.109;1279.575;-2437562.666;269167.443;166.118;-65.183;-154.814;-137.115;-82.778;-147.672;-113.864;-86.273;59.305;-140.318;-76.801;133.149;154.471;-80.033;-113.223;-139.860;-64.051;-73.311;-97.326;-94.671;-90.841;-158.311;-85.650;165.873;155.058;-94.656;-151.504;-127.180;-83.248;-58.396;-40.241;-109.942;65.916;-120.654;-82.736;82.009;152.345;-59.749;-60.287;-61.780;-4.145;-157.082;-137.391;-133.473;35.855;-86.323;-142.827;89.776;120.245;-59.739;-61.545;-64.087;-55.674;-121.700;-71.551;-65.585;64.922;-127.669;-71.603;146.519;126.899;-78.053;-106.031;-132.934;-52.496;-77.057;-138.300;-140.672;60.675;-96.189;64.358;116.945;156.575;-53.320;-144.123;-127.445;-88.871;-138.355;-113.765;-170.865;-146.106;-150.578;-166.551;79.812;116.348;-61.266;-63.353;-63.782;18.056;-96.410;-119.638;-142.126;32.938;-103.408
2300.000;-1754899.167;140652.100;86708.753;184184.084;1290.038;-2438807.195;271073.054;177.026;-61.573;-169.802;-157.419;-76.054;-131.035;-120.033;-75.849;47.919;-111.190;-66.646;92.284;165.693;-84.429;-102.696;-136.559;-71.337;-79.603;-69.610;-78.713;-94.894;-150.635;-71.888;176.515;163.190;-94.665;-169.327;-123.201;-82.538;-47.074;-53.605;-109.300;64.580;-120.554;-74.539;95.513;149.742;-81.711;-52.393;-66.665;8.368;-163.412;-151.599;-127.246;32.798;-85.108;-124.898;75.443;123.784;-67.683;-53.344;-59.802;-55.342;-117.068;-66.162;-67.519;70.928;-127.401;-80.567;146.270;119.055;-75.799;-129.349;-102.777;-56.515;-69.959;-148.988;-127.542;58.229;-93.748;68.574;128.543;159.219;-57.369;-122.111;-145.705;-77.481;-138.931;-117.941;-157.127;-156.872;-163.446;-139.792;75.674;112.326;-74.140;-76.935;-54.705;11.031;-85.705;-115.677;-165.090;46.815;-90.647
2400.000;-1756977.482;143398.680;86257.289;183882.681;1137.059;-2439768.258;268115.067;161.467;-60.237;-172.772;-154.767;-79.974;-126.346;-115.400;-81.708;60.828;-131.643;-76.718;83.811;155.846;-86.946;-100.864;-142.028;-67.044;-87.128;-72.080;-81.540;-98.918;-165.403;-73.729;166.546;158.039;-89.140;-153.251;-120.713;-86.393;-72.376;-35.460;-91.189;50.446;-124.801;-107.758;132.093;166.407;-72.974;-79.929;-71.112;0.701;-153.707;-141.343;-129.759;37.684;-86.055;-144.880;83.464;125.174;-61.754;-51.679;-60.848;-53.512;-138.825;-67.372;-56.374;47.780;-124.441;-86.259;154.382;140.211;-76.367;-116.323;-133.526;-42.272;-60.404;-159.243;-129.368;93.528;-68.362;-45.139;-176.272;164.452;-62.711;-105.698;-158.900;-94.012;-137.899;-116.561;-161.485;-145.023;-162.778;-169.836;86.906;146.467;-70.076;-63.042;-67.186;7.800;-86.577;-116.054;-164.008;61.355;-98.386
2500.000;-1756115.242;141256.939;86160.388;184301.550;1186.059;-2440111.692;271091.515;-179.800;-65.306;-161.852;-165.582;-58.741;-133.025;-112.679;-83.775;46.201;-120.071;-80.277;86.089;157.427;-80.867;-110.529;-133.664;-66.681;-72.782;-76.071;-70.912;-122.274;-166.794;-86.761;173.470;164.861;-98.709;-161.867;-120.240;-97.987;-58.460;-26.204;-92.202;51.045;-126.938;-125.171;122.772;161.113;-64.309;-55.657;-59.181;-12.181;-152.270;-143.008;-123.831;44.335;-90.248;-143.195;89.320;131.925;-64.070;-46.473;-54.525;-70.457;-122.333;-71.596;-62.611;62.302;-137.623;-78.228;147.821;135.622;-84.702;-102.030;-124.852;-55.310;-76.976;-137.046;-123.316;103.033;-59.734;-59.698;-166.399;163.833;-60.167;-108.863;-156.441;-89.341;-145.889;-114.656;-152.214;-166.081;-161.156;-162.867;82.361;149.554;-77.923;-81.706;-58.518;21.335;-94.121;-110.670;-174.593;58.652;-89.508
