Time[ps];Energy;the_rest_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_RMSDs[A]:CA;____Backbone;__HeavyAtoms
0.000;-2226434.118;28739.048;30147.902;182799.258;349.348;-2846207.650;377737.974;97.708;-85.304;-160.899;-115.051;-24.224;-82.192;-124.462;-77.872;94.597;-112.374;-175.593;88.404;173.869;-44.754;-63.535;-63.316;37.430;-93.380;-79.907;-92.000;66.501;-84.480;116.745;109.317;159.490;-82.653;-98.217;41.682;71.773;-77.486;-54.828;-107.909;88.425;-130.159;-148.573;100.369;151.636;-22.239;-123.080;-165.537;-24.312;-69.679;-102.531;-73.493;-80.080;-99.401;-117.750;161.598;136.101;-107.721;-114.626;-136.314;-133.349;-98.896;-59.539;-78.456;-179.643;-171.817;-146.080;94.180;121.755;-161.619;-52.430;-60.934;-99.752;-169.310;-133.186;-143.629;-56.330;-70.063;157.396;74.563;175.060;-113.179;171.233;-146.370;57.328;-82.800;-74.746;22.861;68.932;-117.169;-135.121;102.350;174.799;-82.273;-88.402;-47.540;27.904;-148.446;-114.420;174.611;-66.288;-116.313;0.557;0.614;0.784
100.000;-1752577.708;152130.582;90555.313;185217.161;1231.495;-2460489.711;278777.453;90.687;-66.287;-159.173;-140.370;37.946;-93.519;-115.865;-121.675;71.825;-114.194;-127.755;84.364;-172.602;-73.925;-78.593;-64.068;34.099;-85.283;-74.036;-73.618;56.872;-103.248;168.840;72.026;162.854;-72.807;-81.495;47.213;78.903;-79.254;-59.062;-107.186;75.778;-118.017;-146.708;111.771;81.768;73.407;-118.968;-130.323;-64.595;-79.808;-67.981;-89.046;-84.829;-65.777;-150.517;138.885;106.247;-98.103;-110.267;-130.675;-151.112;-145.060;-72.245;-74.539;174.125;165.992;-130.559;136.083;85.681;173.331;-13.217;-68.574;-119.445;-148.192;-133.407;-124.678;-65.408;-100.952;164.367;77.123;177.831;-90.996;175.802;-143.002;58.741;-85.270;-64.041;-56.108;72.260;-123.159;-104.246;98.413;165.511;-104.832;-61.400;-61.163;9.104;-142.934;-149.789;-138.354;-90.512;-111.533;1.586;1.614;1.949
200.000;-1741217.764;146608.230;88030.639;185016.222;1159.682;-2433758.634;271726.097;95.578;-90.797;-153.787;-129.635;55.376;-103.378;-124.581;-145.290;66.752;-107.268;-144.387;103.562;169.668;-70.680;-75.063;-63.105;45.298;-105.403;-67.811;-72.212;58.524;-113.344;172.772;72.140;172.439;-74.859;-78.750;35.959;65.795;-78.757;-57.008;-102.581;95.710;-142.004;-147.288;91.556;92.157;65.152;-137.851;-134.033;-68.768;-75.727;-57.306;-73.007;-105.924;-96.002;-105.743;159.732;106.193;-111.828;-100.260;-135.442;-144.245;-153.865;-61.056;-75.189;170.193;168.673;-89.687;142.218;78.333;-129.577;-47.757;-61.912;-95.077;-158.300;-131.767;-130.736;-59.328;-113.519;172.427;62.449;178.194;-82.862;-174.381;-153.899;67.573;-87.566;-75.609;-67.355;72.464;-144.641;-89.837;95.063;154.982;-94.932;-72.233;-62.012;2.219;-148.423;-141.421;-162.417;-56.237;-71.786;2.013;2.051;2.351
300.000;-1735607.317;141302.761;87109.310;185878.846;1198.539;-2422945.617;271848.843;103.052;-73.609;-160.582;-121.824;32.061;-101.025;-95.660;-141.678;50.801;-145.991;-83.999;137.675;161.059;-70.180;-57.362;-66.676;52.574;-112.943;-93.147;-77.715;46.884;-119.405;170.301;71.607;170.388;-79.503;-104.686;61.539;63.109;-96.993;-35.267;-90.439;54.146;-115.605;-149.445;91.388;109.188;75.169;-146.280;-141.921;-87.408;-74.899;-46.925;-77.019;-96.119;-90.365;-99.997;159.148;92.063;-101.710;-93.539;-130.009;-156.363;-144.920;-75.507;-66.232;-179.555;157.252;-96.000;140.539;89.027;-125.548;-36.745;-58.400;-97.460;-159.423;-135.560;-144.520;-51.812;-125.679;172.951;89.605;159.800;-74.985;177.953;-139.829;64.625;-92.610;-66.250;-63.454;76.903;-137.924;-101.996;107.581;146.767;-99.811;-85.553;-53.060;13.902;-152.462;-143.446;-144.296;-76.152;-71.737;2.238;2.275;2.576
400.000;-1734511.736;138171.458;86663.794;185204.821;1232.539;-2416943.497;271159.148;114.311;-82.637;-158.726;-115.915;26.999;-106.787;-89.132;-138.088;54.181;-149.225;-78.664;136.205;149.774;-52.697;-77.119;-55.466;64.085;-112.672;-87.555;-58.865;47.845;-101.974;165.354;68.767;169.585;-89.049;-104.456;58.790;68.771;-88.160;-53.938;-97.472;62.544;-110.782;-127.092;88.954;104.453;66.277;-137.034;-115.461;-91.242;-88.850;-63.712;-83.052;-75.487;-96.257;-95.803;158.176;96.180;-94.225;-105.641;-131.371;-140.987;-155.215;-83.855;-81.367;164.877;166.808;-90.497;126.229;98.120;-134.336;-43.264;-49.180;-101.764;-144.125;-152.079;-130.116;-50.740;-126.448;179.411;80.595;167.601;-82.613;170.912;-132.618;53.943;-100.820;-72.313;-65.503;135.323;-176.931;-105.147;74.591;164.236;-85.286;-81.537;-60.429;15.312;-154.780;-120.944;-170.261;-58.066;-91.451;2.018;2.053;2.461
500.000;-1731758.818;141004.876;87068.237;185157.458;1114.720;-2412602.781;266498.671;115.886;-72.765;-161.633;-112.690;11.463;-87.335;-102.602;-111.423;50.039;-141.856;-88.561;133.985;140.637;-65.942;-56.449;-64.324;47.552;-115.683;-75.191;-67.727;27.355;-94.095;166.259;76.616;164.084;-83.966;-96.196;46.314;52.356;-99.283;-45.064;-103.469;68.666;-120.096;-155.561;97.071;115.535;59.402;-144.737;-115.846;-93.828;-91.273;-70.463;-85.657;-89.120;-80.828;-88.064;163.885;92.448;-83.081;-112.736;-145.191;-133.253;-148.881;-74.958;-68.824;-178.408;175.846;-97.273;150.944;84.283;-132.891;-26.612;-55.172;-82.536;-137.317;-148.446;-141.336;-33.208;-131.340;168.966;56.726;177.682;-79.693;169.089;-150.941;43.532;-87.484;-59.210;-57.020;66.706;-121.728;-121.319;119.445;166.297;-86.770;-70.000;-58.298;4.462;-152.555;-137.467;-158.697;-34.875;-86.462;2.256;2.289;2.599
600.000;-1733397.534;137775.486;85853.672;185643.588;1172.165;-2412442.216;268599.771;131.457;-98.245;-164.795;-129.527;30.141;-86.925;-109.093;-113.072;56.214;-140.358;-77.909;105.122;141.639;-64.341;-50.082;-67.178;48.526;-109.406;-84.933;-60.913;43.595;-103.149;148.884;88.111;161.960;-100.402;-92.222;66.894;63.737;-105.512;-28.134;-98.525;60.381;-108.556;-135.974;91.364;101.758;60.240;-136.375;-117.692;-92.150;-85.437;-85.765;-78.180;-64.856;-80.113;-108.717;167.492;90.502;-78.505;-107.540;-136.292;-150.222;-144.975;-53.169;-67.221;-177.170;175.007;-102.285;143.846;89.511;-138.093;-36.171;-51.578;-73.559;-157.512;-153.848;-139.766;-52.182;-129.264;165.867;71.847;170.426;-84.988;166.574;-147.656;52.100;-101.940;-59.284;-53.584;89.273;-131.518;-76.924;124.738;143.862;-93.140;-53.166;-60.459;-28.252;-145.996;-116.428;-167.743;-42.294;-80.313;2.201;2.232;2.602
700.000;-1730955.024;141852.353;85888.614;185682.850;1192.303;-2410566.509;264995.366;146.604;-107.720;-138.885;-139.680;34.006;-125.567;-96.190;-142.758;45.706;-144.058;-99.751;134.866;163.147;-69.842;-67.048;-59.276;48.096;-101.603;-84.839;-63.392;44.945;-114.996;165.819;79.478;165.850;-78.435;-91.702;58.505;46.505;-102.950;-31.330;-97.419;63.797;-118.869;-150.456;98.963;119.320;50.136;-143.301;-118.258;-95.412;-87.439;-91.985;-74.529;-63.168;-73.340;-107.374;163.107;85.083;-90.030;-88.195;-139.954;-148.017;-153.376;-63.987;-72.108;176.789;169.323;-106.379;142.916;98.696;-98.436;-55.724;-63.872;-77.286;-126.900;-150.961;-147.254;-43.054;-126.142;172.722;75.983;164.892;-81.036;173.530;-142.849;56.679;-99.759;-52.029;-57.172;63.391;-120.789;-66.887;129.504;123.557;-81.903;-70.396;-63.280;-1.822;-152.636;-119.526;-167.369;-57.275;-77.165;2.500;2.546;2.798
800.000;-1729862.067;139698.442;85315.054;185918.826;1227.966;-2410234.493;268212.138;116.303;-73.697;-168.876;-118.193;21.644;-131.108;-73.641;-144.679;43.084;-125.319;-83.575;133.030;137.259;-58.569;-70.539;-61.333;46.163;-96.788;-91.437;-55.482;24.427;-90.122;166.389;69.096;168.682;-93.723;-100.242;57.135;48.500;-100.747;-31.025;-94.178;55.786;-111.073;-139.678;90.541;100.228;76.459;-142.444;-114.393;-95.231;-85.878;-101.289;-75.008;-81.886;-70.058;-84.542;157.133;89.401;-90.652;-103.439;-135.251;-140.664;-141.037;-72.450;-83.210;165.975;175.431;-89.066;126.591;106.480;-109.071;-59.517;-67.681;-99.839;-117.418;-157.917;-143.800;-59.963;-121.284;-168.056;82.437;161.738;-115.825;-173.987;-117.302;61.390;-102.130;-74.628;-63.859;78.793;-124.506;-84.170;132.131;116.702;-98.821;-81.384;-62.270;-5.190;-150.478;-103.699;178.845;-33.731;-67.042;2.478;2.536;2.769
900.000;-1731482.371;135982.453;85985.664;185865.289;1197.540;-2410697.370;270184.053;107.633;-88.484;-165.654;-126.218;15.437;-103.851;-81.953;-133.441;42.624;-118.826;-79.866;127.046;140.498;-71.392;-54.024;-63.037;43.284;-102.813;-89.556;-58.631;35.977;-102.885;170.073;69.512;169.802;-95.254;-93.085;51.846;51.140;-99.452;-39.558;-94.511;56.115;-119.484;-143.442;97.392;98.433;71.843;-144.486;-120.370;-79.556;-90.265;-108.561;-73.679;-69.496;-67.382;-97.059;159.455;97.596;-94.402;-103.369;-139.946;-140.176;-146.464;-74.119;-67.325;169.856;166.873;-73.026;124.344;107.887;-107.002;-59.821;-62.309;-96.310;-134.637;-146.238;-155.133;-62.270;-107.209;-166.542;72.315;166.671;-120.788;-171.717;-111.468;74.960;-98.327;-68.193;-86.664;80.858;-109.974;-87.417;148.055;115.239;-100.051;-60.594;-68.111;-21.484;-141.905;-121.272;-152.967;-51.397;-75.274;2.394;2.435;2.775
