Time[ps];Energy;the_rest_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_Your;result;_RMSDs[A]:CA;____Backbone;__HeavyAtoms
0.000;-2299205.991;37276.627;31799.999;182970.028;369.213;-2937132.819;385510.960;154.211;-109.548;-62.002;-58.080;-89.828;-65.262;-49.243;-47.962;35.273;-147.151;-173.346;81.939;124.115;-134.333;-112.947;-111.791;-12.371;-137.261;-125.865;176.372;-116.241;-81.433;-82.227;164.859;-176.590;-90.243;-78.997;-53.467;14.691;-160.719;-49.482;-91.446;-26.357;-62.914;-155.429;84.485;158.650;-94.767;-119.732;-162.971;-91.185;-64.932;-54.325;-68.796;91.058;-63.709;-70.392;171.475;91.065;-80.449;-117.619;-124.411;-71.462;-170.457;-139.820;-152.145;68.408;-129.883;-168.373;104.533;-164.049;-23.360;-125.422;-154.886;-100.994;-153.795;-124.685;-127.650;-112.168;-168.550;-141.552;84.943;175.702;-49.743;-110.578;-128.092;-48.161;-85.975;-95.915;-89.173;-170.471;-163.532;-132.596;114.519;-172.522;-62.319;-117.882;-137.965;4.512;-151.752;-101.991;175.075;151.807;-162.301
100.000;-1806674.054;154458.483;92443.640;185396.811;1131.577;-2532552.977;292448.412;161.765;-91.355;-77.898;-62.843;-90.795;-66.435;-66.760;-66.131;33.770;-148.643;-171.528;101.199;78.737;-105.508;-121.491;-63.090;-66.839;-113.271;-131.260;-170.428;-108.901;-63.396;-84.637;170.465;131.116;-79.165;-63.494;-75.127;-57.475;-92.291;-43.187;-90.785;29.647;-116.345;-128.017;74.585;162.941;-92.891;-144.284;-159.866;-93.255;-39.313;-49.233;-60.029;67.143;-57.556;-77.177;175.367;104.838;-82.591;-129.477;-112.076;-81.761;-176.960;-138.938;-139.003;56.744;-122.850;-153.379;114.719;-173.234;-56.034;-113.136;-154.776;-95.468;-164.552;-99.376;-81.953;-119.590;-158.580;-142.652;66.550;-164.986;-48.899;-129.366;-108.967;-66.928;-85.509;-74.110;-75.882;-159.980;-171.107;-84.133;78.386;164.253;-64.290;-90.638;-153.593;-36.427;-123.955;-137.073;-142.332;149.825;-161.893
200.000;-1796525.628;150335.631;90173.213;185133.882;1254.164;-2502022.656;278600.138;131.453;-67.638;-88.720;-64.934;-96.199;-52.356;-64.481;-62.881;-2.516;-118.074;-167.451;98.276;88.949;-125.078;-118.342;-72.147;-87.561;-66.178;-129.214;-171.318;-116.138;-71.472;-73.287;165.673;126.601;-76.381;-75.389;-63.649;-59.531;-92.155;-49.575;-92.887;43.522;-130.675;-119.140;77.969;155.220;-82.474;-148.976;-157.442;-87.558;-50.105;-48.314;-75.420;64.935;-67.500;-73.348;178.343;95.522;-69.559;-138.381;-122.341;-85.645;-174.185;-126.120;-142.236;41.207;-122.466;-152.548;114.354;-173.531;-59.054;-112.357;-151.576;-122.078;-163.124;-96.284;-81.645;-105.403;-171.748;-123.797;71.688;-168.798;-56.194;-115.115;-143.446;-56.342;-66.040;-59.654;-84.824;-154.137;-171.729;-91.425;73.219;172.754;-70.623;-106.499;-147.061;-64.405;-85.475;-146.957;-147.090;156.793;-137.628
300.000;-1790605.556;144151.422;88688.034;185144.582;1218.105;-2490426.394;280618.695;144.423;-78.844;-68.572;-65.581;-86.376;-68.227;-80.787;-76.282;41.581;-133.707;-176.175;102.718;74.096;-109.467;-106.639;-88.898;-77.755;-78.464;-135.961;-158.784;-110.181;-68.669;-82.633;174.551;148.400;-62.753;-76.320;-64.983;-61.295;-80.646;-50.538;-87.182;39.533;-124.557;-134.630;88.186;157.558;-81.976;-133.849;-170.432;-87.615;-55.840;-50.739;-60.959;88.670;-71.321;-71.782;174.440;98.924;-80.114;-136.062;-115.107;-72.655;-178.214;-122.241;-155.745;57.002;-116.184;-170.291;124.631;-164.960;-63.534;-116.366;-147.781;-116.988;-161.240;-99.436;-94.190;-127.579;-149.832;-137.128;84.536;-176.881;-50.079;-131.941;-142.953;-53.336;-81.697;-68.952;-72.971;-162.379;172.952;-85.712;79.243;158.931;-73.019;-85.854;-136.901;-48.234;-70.180;-174.356;-178.908;165.042;-170.360
400.000;-1789980.978;144610.693;87584.585;185890.514;1233.990;-2483980.622;274679.862;117.041;-97.539;-58.675;-65.024;-100.476;-71.762;-71.535;-90.162;38.921;-121.768;-170.985;109.863;82.705;-116.012;-106.384;-86.999;-85.984;-84.450;-116.966;-174.646;-96.307;-75.757;-69.939;163.540;163.060;-58.395;-79.551;-61.635;-73.815;-105.794;-40.722;-86.273;52.149;-133.924;-129.439;87.778;159.097;-85.978;-126.635;-161.762;-101.017;-55.826;-55.185;-65.906;95.360;-74.267;-84.715;-176.820;80.109;-90.685;-114.247;-90.142;-75.353;-157.635;-142.578;-153.398;66.215;-115.068;-159.566;101.064;-170.615;-67.052;-120.046;-145.431;-117.011;-162.255;-98.882;-82.198;-123.312;-144.838;-144.644;89.125;176.301;-53.681;-108.205;-135.227;-64.433;-79.916;-70.085;-87.453;-138.921;171.425;-83.271;67.520;169.070;-75.612;-96.162;-138.504;-66.344;-78.920;-145.665;-150.406;157.147;-161.468
500.000;-1789035.137;141209.785;88104.322;185649.192;1185.338;-2484846.887;279663.113;113.207;-72.224;-80.715;-66.390;-65.282;-77.146;-80.108;-72.430;50.717;-131.115;-168.187;87.256;79.757;-121.309;-121.417;-78.446;-93.054;-76.241;-121.343;-171.991;-99.483;-72.572;-82.446;175.552;126.136;-73.216;-69.300;-56.764;-59.136;-76.771;-55.995;-94.993;40.255;-123.633;-138.801;87.224;167.667;-72.357;-136.510;-162.151;-102.480;-51.485;-52.854;-56.993;71.128;-60.124;-65.514;173.352;114.182;-74.358;-137.115;-115.247;-73.709;175.888;-107.447;-157.577;52.799;-120.117;-125.867;109.692;177.162;-53.076;-158.197;-133.896;-106.396;-164.715;-98.483;-91.227;-117.061;-158.645;-134.936;79.856;-168.579;-54.829;-97.581;-122.012;-65.802;-78.173;-96.923;-90.487;-155.161;-162.391;-84.632;70.358;162.538;-82.613;-116.903;-109.408;-84.759;-89.841;-119.725;-164.139;-165.582;-132.542
600.000;-1787689.696;140171.491;88513.929;185461.241;1227.694;-2479100.898;276036.847;96.408;-64.773;-76.580;-76.276;-74.905;-70.125;-85.465;-96.031;35.011;-119.404;-176.673;109.666;81.144;-99.796;-113.767;-76.775;-85.349;-82.810;-122.689;-174.301;-89.485;-74.478;-83.561;169.749;114.490;-71.294;-65.589;-57.348;-62.464;-86.925;-58.334;-96.279;32.400;-117.604;-131.511;83.071;150.710;-68.591;-144.766;-151.476;-109.693;-41.605;-47.404;-64.908;79.110;-70.646;-71.771;-174.337;110.204;-70.549;-134.731;-136.295;-74.398;176.585;-85.949;-162.969;51.489;-129.051;-132.037;124.586;-177.508;-42.640;-139.849;-151.511;-102.763;-163.089;-117.679;-110.191;-105.330;-143.866;-143.926;76.969;167.581;-71.394;-101.612;-103.397;-87.224;-73.177;-88.824;-70.645;-143.386;-172.583;-79.832;79.201;165.666;-65.847;-103.909;-147.330;-66.298;-99.936;-139.469;-170.353;-174.467;-136.573
700.000;-1788258.474;141465.047;87966.041;185027.171;1229.696;-2482692.962;278746.532;102.055;-78.066;-67.264;-70.644;-77.990;-63.554;-83.885;-85.390;49.017;-132.148;-173.212;93.141;87.598;-114.897;-110.468;-83.063;-105.914;-79.722;-133.900;-133.886;-117.472;-69.945;-68.791;177.533;119.453;-71.924;-60.925;-54.499;-66.189;-83.986;-43.949;-93.253;34.697;-106.798;-153.314;100.246;157.512;-79.530;-144.222;-151.627;-78.974;-63.106;-41.843;-68.537;85.534;-70.602;-83.597;-178.439;100.650;-61.638;-139.566;-130.048;-89.549;-169.984;-119.474;-155.124;54.074;-121.684;-135.891;118.992;-178.016;-57.398;-141.550;-138.765;-107.667;-158.542;-112.879;-97.410;-125.915;-123.936;-139.428;73.734;152.903;-59.099;-104.789;-77.860;-79.147;-78.368;-91.616;-90.794;-139.964;-172.207;-68.948;78.516;159.661;-61.259;-110.326;-143.469;-74.508;-94.451;-153.770;-155.153;-164.887;-122.040
800.000;-1788017.201;143429.734;87332.658;185698.661;1139.229;-2482499.705;276882.221;98.739;-73.819;-79.257;-65.206;-66.114;-65.940;-90.142;-92.350;33.932;-119.380;-170.960;87.424;95.789;-123.723;-115.447;-72.056;-135.413;-74.585;-119.030;-113.339;-104.734;-75.210;-69.158;163.970;110.047;-63.633;-60.910;-59.126;-53.608;-95.966;-38.686;-93.495;33.423;-121.661;-136.015;87.580;156.297;-81.756;-138.881;-156.913;-98.720;-54.285;-56.064;-57.224;73.222;-65.831;-80.131;178.845;118.569;-66.722;-148.563;-149.652;-80.799;175.068;-93.893;-139.497;57.047;-124.054;-117.900;127.106;158.925;-67.919;-138.769;-152.278;-103.269;-164.345;-117.674;-112.184;-103.192;-136.684;-155.268;61.951;152.257;-76.370;-56.929;-66.291;-107.774;-88.245;-84.498;-87.242;-144.883;-159.645;-93.814;87.009;177.623;-74.402;-108.932;-134.120;-74.152;-89.573;-126.309;-167.476;-175.446;-142.489
900.000;-1785152.118;142960.338;87893.988;185804.673;1221.310;-2481204.029;278171.602;105.924;-71.884;-80.389;-67.930;-79.259;-55.987;-82.207;-89.018;46.741;-120.232;175.138;85.703;95.916;-142.639;-96.703;-75.189;-143.453;-85.561;-116.063;-93.196;-104.693;-74.918;-59.844;169.535;124.593;-76.525;-60.810;-58.644;-70.274;-80.401;-42.427;-98.343;35.045;-117.771;-147.178;96.983;154.766;-87.508;-140.896;-143.597;-91.719;-46.866;-55.142;-65.687;65.474;-62.567;-59.550;165.550;124.041;-83.427;-131.730;-129.861;-70.919;-177.878;-107.552;-164.648;53.607;-118.690;-90.925;120.577;154.405;-77.979;-135.487;-140.746;-103.447;-160.623;-108.101;-111.963;-102.197;-123.867;-163.510;57.593;144.345;-69.054;-94.185;-68.979;-68.816;-81.876;-85.858;-91.109;-154.425;-164.457;-89.874;82.072;177.835;-77.270;-115.201;-129.040;-75.031;-94.443;-110.256;-178.904;-170.591;-142.469
